Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-09-03,
29-09-03,16.82
28-09-03,
27-09-03,31.97
26-09-03,
25-09-03,15.53
24-09-03,
23-09-03,12.22
22-09-03,
21-09-03,25.07
20-09-03,
19-09-03,41.38
18-09-03,
17-09-03,53.93
16-09-03,
15-09-03,33.96
14-09-03,
13-09-03,14.49
12-09-03,
11-09-03,9.68
10-09-03,
09-09-03,40.42
08-09-03,
07-09-03,26.72
06-09-03,
05-09-03,16.97
04-09-03,
03-09-03,17.90
02-09-03,
01-09-03,

