Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-09-03,34
29-09-03,28
28-09-03,36
27-09-03,47
26-09-03,37
25-09-03,31
24-09-03,25
23-09-03,24
22-09-03,48
21-09-03,37
20-09-03,60
19-09-03,84
18-09-03,54
17-09-03,79
16-09-03,66
15-09-03,49
14-09-03,34
13-09-03,28
12-09-03,38
11-09-03,16
10-09-03,41
09-09-03,
08-09-03,
07-09-03,63
06-09-03,34
05-09-03,33
04-09-03,33
03-09-03,29
02-09-03,24
01-09-03,15

