Datum Zeit,Schwartenberg PM10
,µg/m³
30-09-03,7
29-09-03,11
28-09-03,25
27-09-03,24
26-09-03,23
25-09-03,13
24-09-03,8
23-09-03,10
22-09-03,32
21-09-03,22
20-09-03,35
19-09-03,20
18-09-03,34
17-09-03,33
16-09-03,21
15-09-03,28
14-09-03,14
13-09-03,7
12-09-03,7
11-09-03,5
10-09-03,16
09-09-03,15
08-09-03,30
07-09-03,22
06-09-03,15
05-09-03,14
04-09-03,9
03-09-03,7
02-09-03,4
01-09-03,5

