Datum Zeit,Carlsfeld O3
,µg/m³
01-10-03 00:00,63
30-09-03 23:00,59
30-09-03 22:00,62
30-09-03 21:00,56
30-09-03 20:00,39
30-09-03 19:00,41
30-09-03 18:00,59
30-09-03 17:00,69
30-09-03 16:00,77
30-09-03 15:00,79
30-09-03 14:00,84
30-09-03 13:00,84
30-09-03 12:00,81
30-09-03 11:00,79
30-09-03 10:00,75
30-09-03 09:00,76
30-09-03 08:00,65
30-09-03 07:00,61
30-09-03 06:00,61
30-09-03 05:00,62
30-09-03 04:00,65
30-09-03 03:00,64
30-09-03 02:00,62
30-09-03 01:00,64
30-09-03 00:00,65
29-09-03 23:00,67
29-09-03 22:00,62
29-09-03 21:00,54
29-09-03 20:00,52
29-09-03 19:00,56
29-09-03 18:00,59
29-09-03 17:00,65
29-09-03 16:00,72
29-09-03 15:00,79
29-09-03 14:00,74
29-09-03 13:00,77
29-09-03 12:00,78
29-09-03 11:00,70
29-09-03 10:00,71
29-09-03 09:00,73
29-09-03 08:00,75
29-09-03 07:00,74
29-09-03 06:00,75
29-09-03 05:00,83
29-09-03 04:00,89
29-09-03 03:00,94
29-09-03 02:00,91
29-09-03 01:00,85
29-09-03 00:00,86
28-09-03 23:00,102
28-09-03 22:00,110
28-09-03 21:00,114
28-09-03 20:00,111
28-09-03 19:00,111
28-09-03 18:00,110
28-09-03 17:00,113
28-09-03 16:00,114
28-09-03 15:00,115
28-09-03 14:00,107
28-09-03 13:00,99
28-09-03 12:00,104
28-09-03 11:00,110
28-09-03 10:00,108
28-09-03 09:00,100
28-09-03 08:00,95
28-09-03 07:00,91
28-09-03 06:00,91
28-09-03 05:00,86
28-09-03 04:00,80
28-09-03 03:00,75
28-09-03 02:00,74
28-09-03 01:00,43
28-09-03 00:00,35
27-09-03 23:00,41
27-09-03 22:00,43
27-09-03 21:00,63
27-09-03 20:00,70
27-09-03 19:00,74
27-09-03 18:00,89
27-09-03 17:00,100
27-09-03 16:00,105
27-09-03 15:00,105
27-09-03 14:00,107
27-09-03 13:00,104
27-09-03 12:00,90
27-09-03 11:00,88
27-09-03 10:00,76
27-09-03 09:00,65
27-09-03 08:00,61
27-09-03 07:00,47
27-09-03 06:00,42
27-09-03 05:00,50
27-09-03 04:00,56
27-09-03 03:00,70
27-09-03 02:00,63
27-09-03 01:00,68
27-09-03 00:00,75
26-09-03 23:00,74
26-09-03 22:00,67
26-09-03 21:00,65
26-09-03 20:00,75
26-09-03 19:00,89
26-09-03 18:00,94
26-09-03 17:00,95
26-09-03 16:00,102
26-09-03 15:00,100
26-09-03 14:00,91
26-09-03 13:00,91
26-09-03 12:00,82
26-09-03 11:00,85
26-09-03 10:00,79
26-09-03 09:00,77
26-09-03 08:00,75
26-09-03 07:00,74
26-09-03 06:00,74
26-09-03 05:00,76
26-09-03 04:00,77
26-09-03 03:00,78
26-09-03 02:00,82
26-09-03 01:00,82
26-09-03 00:00,83
25-09-03 23:00,81
25-09-03 22:00,75
25-09-03 21:00,75
25-09-03 20:00,71
25-09-03 19:00,70
25-09-03 18:00,77
25-09-03 17:00,84
25-09-03 16:00,86
25-09-03 15:00,88
25-09-03 14:00,88
25-09-03 13:00,84
25-09-03 12:00,81
25-09-03 11:00,78
25-09-03 10:00,74
25-09-03 09:00,60
25-09-03 08:00,51
25-09-03 07:00,47
25-09-03 06:00,30
25-09-03 05:00,37
25-09-03 04:00,33
25-09-03 03:00,34
25-09-03 02:00,34
25-09-03 01:00,31
25-09-03 00:00,30
24-09-03 23:00,28
24-09-03 22:00,27
24-09-03 21:00,29
24-09-03 20:00,34
24-09-03 19:00,43
24-09-03 18:00,60
24-09-03 17:00,65
24-09-03 16:00,68
24-09-03 15:00,66
24-09-03 14:00,67
24-09-03 13:00,67
24-09-03 12:00,67
24-09-03 11:00,65
24-09-03 10:00,62
24-09-03 09:00,59
24-09-03 08:00,56
24-09-03 07:00,56
24-09-03 06:00,55
24-09-03 05:00,56
24-09-03 04:00,56
24-09-03 03:00,55
24-09-03 02:00,52
24-09-03 01:00,48
24-09-03 00:00,48
23-09-03 23:00,51
23-09-03 22:00,54
23-09-03 21:00,53
23-09-03 20:00,60
23-09-03 19:00,54
23-09-03 18:00,54
23-09-03 17:00,67
23-09-03 16:00,74
23-09-03 15:00,73
23-09-03 14:00,78
23-09-03 13:00,86
23-09-03 12:00,86
23-09-03 11:00,87
23-09-03 10:00,78
23-09-03 09:00,80
23-09-03 08:00,86
23-09-03 07:00,92
23-09-03 06:00,98
23-09-03 05:00,111
23-09-03 04:00,120
23-09-03 03:00,125
23-09-03 02:00,136
23-09-03 01:00,122
23-09-03 00:00,125
22-09-03 23:00,134
22-09-03 22:00,143
22-09-03 21:00,152
22-09-03 20:00,159
22-09-03 19:00,157
22-09-03 18:00,156
22-09-03 17:00,165
22-09-03 16:00,161
22-09-03 15:00,160
22-09-03 14:00,169
22-09-03 13:00,
22-09-03 12:00,167
22-09-03 11:00,162
22-09-03 10:00,157
22-09-03 09:00,154
22-09-03 08:00,144
22-09-03 07:00,138
22-09-03 06:00,134
22-09-03 05:00,151
22-09-03 04:00,166
22-09-03 03:00,148
22-09-03 02:00,158
22-09-03 01:00,155
22-09-03 00:00,153
21-09-03 23:00,152
21-09-03 22:00,148
21-09-03 21:00,134
21-09-03 20:00,125
21-09-03 19:00,134
21-09-03 18:00,158
21-09-03 17:00,163
21-09-03 16:00,154
21-09-03 15:00,154
21-09-03 14:00,160
21-09-03 13:00,159
21-09-03 12:00,164
21-09-03 11:00,178
21-09-03 10:00,172
21-09-03 09:00,171
21-09-03 08:00,164
21-09-03 07:00,164
21-09-03 06:00,167
21-09-03 05:00,153
21-09-03 04:00,157
21-09-03 03:00,163
21-09-03 02:00,168
21-09-03 01:00,167
21-09-03 00:00,159
20-09-03 23:00,161
20-09-03 22:00,161
20-09-03 21:00,150
20-09-03 20:00,142
20-09-03 19:00,142
20-09-03 18:00,158
20-09-03 17:00,162
20-09-03 16:00,168
20-09-03 15:00,172
20-09-03 14:00,173
20-09-03 13:00,176
20-09-03 12:00,190
20-09-03 11:00,193
20-09-03 10:00,171
20-09-03 09:00,156
20-09-03 08:00,129
20-09-03 07:00,141
20-09-03 06:00,144
20-09-03 05:00,152
20-09-03 04:00,186
20-09-03 03:00,180
20-09-03 02:00,159
20-09-03 01:00,162
20-09-03 00:00,167
19-09-03 23:00,172
19-09-03 22:00,161
19-09-03 21:00,155
19-09-03 20:00,150
19-09-03 19:00,149
19-09-03 18:00,173
19-09-03 17:00,188
19-09-03 16:00,193
19-09-03 15:00,188
19-09-03 14:00,181
19-09-03 13:00,169
