Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2004-10-01,01:00,,,1,28,24,,,,1.4
2004-10-01,02:00,,,1,23,31,,,,1.3
2004-10-01,03:00,,,1,23,26,,,,1.3
2004-10-01,04:00,,,1,24,24,,,,1.3
2004-10-01,05:00,,,1,18,32,,,,1.0
2004-10-01,06:00,,,1,18,27,,,,1.4
2004-10-01,07:00,,,1,14,36,,,,1.2
2004-10-01,08:00,,,1,11,43,,,,1.1
2004-10-01,09:00,,,1,13,31,,,,1.2
2004-10-01,10:00,,,2,12,33,,,,1.1
2004-10-01,11:00,,,1,9,48,,,,1.0
2004-10-01,12:00,,,3,15,40,,,,1.0
2004-10-01,13:00,,,3,17,40,,,,1.3
2004-10-01,14:00,,,1,12,49,,,,1.0
2004-10-01,15:00,,,1,9,58,,,,1.0
2004-10-01,16:00,,,1,12,53,,,,1.0
2004-10-01,17:00,,,1,9,56,,,,1.0
2004-10-01,18:00,,,1,6,55,,,,1.0
2004-10-01,19:00,,,1,11,41,,,,3.5
2004-10-01,20:00,,,1,10,39,,,,2.2
2004-10-01,21:00,,,1,14,31,,,,1.1
2004-10-01,22:00,,,1,13,29,,,,1.0
2004-10-01,23:00,,,1,16,25,,,,1.0
2004-10-02,00:00,,,1,29,19,,,,2.1
2004-10-02,01:00,,,1,26,19,,,,4.2
2004-10-02,02:00,,,1,21,22,,,,2.2
2004-10-02,03:00,,,1,14,28,,,,2.6
2004-10-02,04:00,,,1,11,32,,,,4.3
2004-10-02,05:00,,,1,10,31,,,,4.7
2004-10-02,06:00,,,1,9,32,,,,3.5
2004-10-02,07:00,,,1,10,33,,,,2.7
2004-10-02,08:00,,,1,11,30,,,,2.2
2004-10-02,09:00,,,1,12,28,,,,2.1
2004-10-02,10:00,,,1,13,31,,,,1.7
2004-10-02,11:00,,,1,13,31,,,,1.2
2004-10-02,12:00,,,1,13,28,,,,1.0
2004-10-02,13:00,,,1,11,29,,,,1.0
2004-10-02,14:00,,,1,11,26,,,,1.0
2004-10-02,15:00,,,1,11,32,,,,1.0
2004-10-02,16:00,,,1,13,33,,,,1.1
2004-10-02,17:00,,,1,12,34,,,,1.1
2004-10-02,18:00,,,1,13,32,,,,1.1
2004-10-02,19:00,,,1,12,37,,,,1.5
2004-10-02,20:00,,,1,12,43,,,,1.7
2004-10-02,21:00,,,1,11,46,,,,2.0
2004-10-02,22:00,,,1,10,45,,,,2.4
2004-10-02,23:00,,,1,10,45,,,,2.3
2004-10-03,00:00,,,1,8,53,,,,3.8
2004-10-03,01:00,,,1,11,35,,,,1.6
2004-10-03,02:00,,,1,12,24,,,,1.1
2004-10-03,03:00,,,1,10,26,,,,1.0
2004-10-03,04:00,,,1,10,29,,,,1.0
2004-10-03,05:00,,,1,10,32,,,,1.1
2004-10-03,06:00,,,1,8,36,,,,1.3
2004-10-03,07:00,,,1,8,35,,,,1.4
2004-10-03,08:00,,,1,9,33,,,,1.4
2004-10-03,09:00,,,1,10,34,,,,2.3
2004-10-03,10:00,,,1,10,35,,,,3.1
2004-10-03,11:00,,,1,9,47,,,,3.5
2004-10-03,12:00,,,1,8,62,,,,6.3
2004-10-03,13:00,,,1,7,70,,,,4.5
2004-10-03,14:00,,,1,6,80,,,,3.4
2004-10-03,15:00,,,1,7,79,,,,5.9
2004-10-03,16:00,,,1,4,83,,,,2.3
2004-10-03,17:00,,,1,4,85,,,,1.0
2004-10-03,18:00,,,1,4,88,,,,1.0
2004-10-03,19:00,,,1,5,83,,,,1.0
2004-10-03,20:00,,,1,4,84,,,,1.7
2004-10-03,21:00,,,1,6,80,,,,3.0
2004-10-03,22:00,,,1,6,75,,,,1.0
2004-10-03,23:00,,,1,8,71,,,,1.0
2004-10-04,00:00,,,1,10,61,,,,1.0
2004-10-04,01:00,,,1,9,58,,,,1.0
2004-10-04,02:00,,,1,12,46,,,,8.4
2004-10-04,03:00,,,1,18,42,,,,19.9
2004-10-04,04:00,,,1,26,36,,,,37.9
2004-10-04,05:00,,,1,24,35,,,,19.9
2004-10-04,06:00,,,1,15,43,,,,8.0
2004-10-04,07:00,,,1,19,42,,,,8.7
2004-10-04,08:00,,,2,28,28,,,,8.2
2004-10-04,09:00,,,3,25,31,,,,10.1
2004-10-04,10:00,,,5,26,30,,,,11.0
2004-10-04,11:00,,,2,18,51,,,,8.8
2004-10-04,12:00,,,1,16,60,,,,8.3
2004-10-04,13:00,,,1,16,59,,,,9.7
2004-10-04,14:00,,,1,13,64,,,,5.8
2004-10-04,15:00,,,1,10,74,,,,2.5
2004-10-04,16:00,,,1,19,51,,,,4.9
2004-10-04,17:00,,,1,23,45,,,,7.2
2004-10-04,18:00,,,1,26,39,,,,8.4
2004-10-04,19:00,,,1,22,45,,,,7.2
2004-10-04,20:00,,,1,19,47,,,,7.0
2004-10-04,21:00,,,1,16,49,,,,4.6
2004-10-04,22:00,,,1,14,53,,,,3.7
2004-10-04,23:00,,,1,14,53,,,,3.6
2004-10-05,00:00,,,1,14,51,,,,3.2
2004-10-05,01:00,,,1,13,50,,,,2.5
2004-10-05,02:00,,,1,13,49,,,,2.2
2004-10-05,03:00,,,1,13,51,,,,2.1
2004-10-05,04:00,,,1,11,54,,,,1.8
2004-10-05,05:00,,,1,10,54,,,,1.9
2004-10-05,06:00,,,1,13,51,,,,1.8
2004-10-05,07:00,,,1,15,51,,,,1.9
2004-10-05,08:00,,,1,17,51,,,,2.4
