Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-01-01,01:00,,,,37,,,,
2018-01-01,02:00,,,,46,,,,
2018-01-01,03:00,,,,47,,,,
2018-01-01,04:00,,,,46,,,,
2018-01-01,05:00,,,,53,,,,
2018-01-01,06:00,,,,52,,,,
2018-01-01,07:00,,,,72,,,,
2018-01-01,08:00,,,,61,,,,
2018-01-01,09:00,,,,70,,,,
2018-01-01,10:00,,,,71,,,,
2018-01-01,11:00,,,,71,,,,
2018-01-01,12:00,,,,71,,,,
2018-01-01,13:00,,,,72,,,,
2018-01-01,14:00,,,,70,,,,
2018-01-01,15:00,,,,71,,,,
2018-01-01,16:00,,,,65,,,,
2018-01-01,17:00,,,,61,,,,
2018-01-01,18:00,,,,55,,,,
2018-01-01,19:00,,,,42,,,,
2018-01-01,20:00,,,,49,,,,
2018-01-01,21:00,,,,53,,,,
2018-01-01,22:00,,,,53,,,,
2018-01-01,23:00,,,,47,,,,
2018-01-02,00:00,,,,52,,,,
2018-01-02,01:00,,,,55,,,,
2018-01-02,02:00,,,,50,,,,
2018-01-02,03:00,,,,48,,,,
2018-01-02,04:00,,,,46,,,,
2018-01-02,05:00,,,,43,,,,
2018-01-02,06:00,,,,50,,,,
2018-01-02,07:00,,,,48,,,,
2018-01-02,08:00,,,,44,,,,
2018-01-02,09:00,,,,39,,,,
2018-01-02,10:00,,,,38,,,,
2018-01-02,11:00,,,,42,,,,
2018-01-02,12:00,,,,44,,,,
2018-01-02,13:00,,,,48,,,,
2018-01-02,14:00,,,,52,,,,
2018-01-02,15:00,,,,49,,,,
2018-01-02,16:00,,,,43,,,,
2018-01-02,17:00,,,,37,,,,
2018-01-02,18:00,,,,40,,,,
2018-01-02,19:00,,,,35,,,,
2018-01-02,20:00,,,,34,,,,
2018-01-02,21:00,,,,33,,,,
2018-01-02,22:00,,,,36,,,,
2018-01-02,23:00,,,,35,,,,
2018-01-03,00:00,,,,38,,,,
2018-01-03,01:00,,,,42,,,,
2018-01-03,02:00,,,,44,,,,
2018-01-03,03:00,,,,47,,,,
2018-01-03,04:00,,,,52,,,,
2018-01-03,05:00,,,,55,,,,
2018-01-03,06:00,,,,54,,,,
2018-01-03,07:00,,,,51,,,,
2018-01-03,08:00,,,,47,,,,
2018-01-03,09:00,,,,45,,,,
2018-01-03,10:00,,,,36,,,,
2018-01-03,11:00,,,,23,,,,
2018-01-03,12:00,,,,45,,,,
2018-01-03,13:00,,,,63,,,,
2018-01-03,14:00,,,,64,,,,
2018-01-03,15:00,,,,61,,,,
2018-01-03,16:00,,,,62,,,,
2018-01-03,17:00,,,,63,,,,
2018-01-03,18:00,,,,64,,,,
2018-01-03,19:00,,,,63,,,,
2018-01-03,20:00,,,,64,,,,
2018-01-03,21:00,,,,63,,,,
2018-01-03,22:00,,,,62,,,,
2018-01-03,23:00,,,,62,,,,
2018-01-04,00:00,,,,61,,,,
2018-01-04,01:00,,,,63,,,,
2018-01-04,02:00,,,,65,,,,
2018-01-04,03:00,,,,62,,,,
2018-01-04,04:00,,,,61,,,,
2018-01-04,05:00,,,,62,,,,
2018-01-04,06:00,,,,62,,,,
2018-01-04,07:00,,,,61,,,,
2018-01-04,08:00,,,,60,,,,
2018-01-04,09:00,,,,59,,,,
2018-01-04,10:00,,,,59,,,,
2018-01-04,11:00,,,,58,,,,
2018-01-04,12:00,,,,50,,,,
2018-01-04,13:00,,,,50,,,,
2018-01-04,14:00,,,,51,,,,
2018-01-04,15:00,,,,51,,,,
2018-01-04,16:00,,,,50,,,,
2018-01-04,17:00,,,,46,,,,
2018-01-04,18:00,,,,47,,,,
2018-01-04,19:00,,,,48,,,,
2018-01-04,20:00,,,,41,,,,
2018-01-04,21:00,,,,42,,,,
2018-01-04,22:00,,,,33,,,,
2018-01-04,23:00,,,,31,,,,
2018-01-05,00:00,,,,32,,,,
2018-01-05,01:00,,,,51,,,,
2018-01-05,02:00,,,,57,,,,
2018-01-05,03:00,,,,65,,,,
2018-01-05,04:00,,,,66,,,,
2018-01-05,05:00,,,,67,,,,
2018-01-05,06:00,,,,66,,,,
2018-01-05,07:00,,,,63,,,,
2018-01-05,08:00,,,,59,,,,
2018-01-05,09:00,,,,60,,,,
2018-01-05,10:00,,,,55,,,,
2018-01-05,11:00,,,,56,,,,
2018-01-05,12:00,,,,50,,,,
2018-01-05,13:00,,,,47,,,,
2018-01-05,14:00,,,,57,,,,
2018-01-05,15:00,,,,61,,,,
2018-01-05,16:00,,,,53,,,,
2018-01-05,17:00,,,,51,,,,
2018-01-05,18:00,,,,43,,,,
2018-01-05,19:00,,,,46,,,,
2018-01-05,20:00,,,,46,,,,
2018-01-05,21:00,,,,47,,,,
2018-01-05,22:00,,,,49,,,,
2018-01-05,23:00,,,,55,,,,
2018-01-06,00:00,,,,53,,,,
2018-01-06,01:00,,,,54,,,,
2018-01-06,02:00,,,,52,,,,
2018-01-06,03:00,,,,48,,,,
2018-01-06,04:00,,,,48,,,,
2018-01-06,05:00,,,,46,,,,
2018-01-06,06:00,,,,39,,,,
2018-01-06,07:00,,,,25,,,,
2018-01-06,08:00,,,,12,,,,
2018-01-06,09:00,,,,4,,,,
2018-01-06,10:00,,,,20,,,,
2018-01-06,11:00,,,,16,,,,
2018-01-06,12:00,,,,20,,,,
2018-01-06,13:00,,,,30,,,,
2018-01-06,14:00,,,,39,,,,
2018-01-06,15:00,,,,37,,,,
2018-01-06,16:00,,,,16,,,,
2018-01-06,17:00,,,,3,,,,
2018-01-06,18:00,,,,3,,,,
2018-01-06,19:00,,,,3,,,,
2018-01-06,20:00,,,,20,,,,
2018-01-06,21:00,,,,33,,,,
2018-01-06,22:00,,,,44,,,,
2018-01-06,23:00,,,,44,,,,
2018-01-07,00:00,,,,48,,,,
2018-01-07,01:00,,,,44,,,,
2018-01-07,02:00,,,,43,,,,
2018-01-07,03:00,,,,39,,,,
2018-01-07,04:00,,,,30,,,,
2018-01-07,05:00,,,,31,,,,
2018-01-07,06:00,,,,31,,,,
2018-01-07,07:00,,,,30,,,,
2018-01-07,08:00,,,,28,,,,
2018-01-07,09:00,,,,24,,,,
2018-01-07,10:00,,,,24,,,,
2018-01-07,11:00,,,,25,,,,
2018-01-07,12:00,,,,25,,,,
2018-01-07,13:00,,,,25,,,,
2018-01-07,14:00,,,,25,,,,
2018-01-07,15:00,,,,26,,,,
2018-01-07,16:00,,,,25,,,,
2018-01-07,17:00,,,,25,,,,
2018-01-07,18:00,,,,27,,,,
2018-01-07,19:00,,,,28,,,,
2018-01-07,20:00,,,,28,,,,
2018-01-07,21:00,,,,29,,,,
2018-01-07,22:00,,,,34,,,,
2018-01-07,23:00,,,,35,,,,
2018-01-08,00:00,,,,40,,,,
2018-01-08,01:00,,,,40,,,,
2018-01-08,02:00,,,,38,,,,
2018-01-08,03:00,,,,37,,,,
2018-01-08,04:00,,,,39,,,,
2018-01-08,05:00,,,,37,,,,
2018-01-08,06:00,,,,35,,,,
2018-01-08,07:00,,,,33,,,,
2018-01-08,08:00,,,,29,,,,
2018-01-08,09:00,,,,27,,,,
2018-01-08,10:00,,,,29,,,,
2018-01-08,11:00,,,,30,,,,
2018-01-08,12:00,,,,31,,,,
2018-01-08,13:00,,,,32,,,,
2018-01-08,14:00,,,,35,,,,
2018-01-08,15:00,,,,34,,,,
2018-01-08,16:00,,,,32,,,,
2018-01-08,17:00,,,,30,,,,
2018-01-08,18:00,,,,34,,,,
2018-01-08,19:00,,,,34,,,,
2018-01-08,20:00,,,,32,,,,
2018-01-08,21:00,,,,32,,,,
2018-01-08,22:00,,,,31,,,,
2018-01-08,23:00,,,,32,,,,
2018-01-09,00:00,,,,33,,,,
2018-01-09,01:00,,,,33,,,,
2018-01-09,02:00,,,,32,,,,
2018-01-09,03:00,,,,30,,,,
2018-01-09,04:00,,,,31,,,,
2018-01-09,05:00,,,,30,,,,
2018-01-09,06:00,,,,30,,,,
2018-01-09,07:00,,,,26,,,,
2018-01-09,08:00,,,,23,,,,
2018-01-09,09:00,,,,19,,,,
2018-01-09,10:00,,,,22,,,,
2018-01-09,11:00,,,,23,,,,
2018-01-09,12:00,,,,24,,,,
2018-01-09,13:00,,,,24,,,,
2018-01-09,14:00,,,,26,,,,
2018-01-09,15:00,,,,20,,,,
2018-01-09,16:00,,,,16,,,,
2018-01-09,17:00,,,,11,,,,
2018-01-09,18:00,,,,11,,,,
2018-01-09,19:00,,,,3,,,,
2018-01-09,20:00,,,,1,,,,
2018-01-09,21:00,,,,1,,,,
2018-01-09,22:00,,,,1,,,,
2018-01-09,23:00,,,,1,,,,
2018-01-10,00:00,,,,2,,,,
2018-01-10,01:00,,,,2,,,,
2018-01-10,02:00,,,,1,,,,
2018-01-10,03:00,,,,1,,,,
2018-01-10,04:00,,,,1,,,,
2018-01-10,05:00,,,,1,,,,
2018-01-10,06:00,,,,1,,,,
2018-01-10,07:00,,,,1,,,,
2018-01-10,08:00,,,,1,,,,
2018-01-10,09:00,,,,1,,,,
2018-01-10,10:00,,,,1,,,,
2018-01-10,11:00,,,,6,,,,
2018-01-10,12:00,,,,15,,,,
2018-01-10,13:00,,,,27,,,,
2018-01-10,14:00,,,,38,,,,
2018-01-10,15:00,,,,47,,,,
2018-01-10,16:00,,,,40,,,,
2018-01-10,17:00,,,,11,,,,
2018-01-10,18:00,,,,2,,,,
2018-01-10,19:00,,,,2,,,,
2018-01-10,20:00,,,,2,,,,
2018-01-10,21:00,,,,2,,,,
2018-01-10,22:00,,,,2,,,,
2018-01-10,23:00,,,,2,,,,
