Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2018-01-01,,,,,,6.35,,,
2018-01-01,01:00,,1,5,53,,9,,
2018-01-01,02:00,,1,5,54,,12,,
2018-01-01,03:00,,1,4,55,,12,,
2018-01-01,04:00,,1,3,59,,7,,
2018-01-01,05:00,,1,3,61,,6,,
2018-01-01,06:00,,1,4,58,,6,,
2018-01-01,07:00,,1,4,59,,6,,
2018-01-01,08:00,,1,5,58,,8,,
2018-01-01,09:00,,1,5,64,,9,,
2018-01-01,10:00,,1,3,73,,7,,
2018-01-01,11:00,,1,3,77,,6,,
2018-01-01,12:00,,1,3,77,,4,,
2018-01-01,13:00,,1,3,75,,4,,
2018-01-01,14:00,,1,3,75,,2,,
2018-01-01,15:00,,1,4,75,,2,,
2018-01-01,16:00,,1,3,77,,1,,
2018-01-01,17:00,,1,4,75,,1,,
2018-01-01,18:00,,1,3,71,,2,,
2018-01-01,19:00,,1,4,68,,3,,
2018-01-01,20:00,,1,5,66,,3,,
2018-01-01,21:00,,1,7,64,,5,,
2018-01-01,22:00,,1,6,62,,5,,
2018-01-01,23:00,,1,6,62,,5,,
2018-01-02,,,,,,5.11,,,
2018-01-02,00:00,,1,8,56,,5,,
2018-01-02,01:00,,1,6,58,,7,,
2018-01-02,02:00,,1,5,60,,5,,
2018-01-02,03:00,,1,4,60,,7,,
2018-01-02,04:00,,1,4,59,,7,,
2018-01-02,05:00,,1,4,57,,7,,
2018-01-02,06:00,,1,5,53,,6,,
2018-01-02,07:00,,1,6,53,,6,,
2018-01-02,08:00,,1,7,48,,5,,
2018-01-02,09:00,,1,5,54,,6,,
2018-01-02,10:00,,1,4,53,,2,,
2018-01-02,11:00,,1,5,54,,2,,
2018-01-02,12:00,,1,4,56,,2,,
2018-01-02,13:00,,1,4,58,,2,,
2018-01-02,14:00,,1,5,52,,2,,
2018-01-02,15:00,,1,8,45,,5,,
2018-01-02,16:00,,1,7,50,,5,,
2018-01-02,17:00,,1,7,53,,5,,
2018-01-02,18:00,,1,7,53,,6,,
2018-01-02,19:00,,1,8,52,,6,,
2018-01-02,20:00,,1,10,50,,9,,
2018-01-02,21:00,,1,11,49,,8,,
2018-01-02,22:00,,1,11,47,,6,,
2018-01-02,23:00,,1,13,40,,7,,
2018-01-03,00:00,,1,10,44,,8,,
2018-01-03,01:00,,1,8,45,,7,,
2018-01-03,02:00,,1,8,46,,5,,
2018-01-03,03:00,,1,8,43,,8,,
2018-01-03,04:00,,1,6,48,,8,,
2018-01-03,05:00,,1,7,48,,9,,
2018-01-03,06:00,,1,5,53,,9,,
2018-01-03,07:00,,1,5,55,,7,,
2018-01-03,08:00,,1,5,56,,8,,
2018-01-03,09:00,,1,5,56,,7,,
2018-01-03,10:00,,1,6,57,,2,,
2018-01-03,11:00,,1,5,56,,2,,
2018-01-03,12:00,,1,5,58,,2,,
2018-01-03,13:00,,1,6,58,,0,,
2018-01-03,14:00,,1,7,56,,1,,
