Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-01-09,02:00,,1,13,30,,23,
2018-01-09,03:00,,1,13,29,,24,
2018-01-09,04:00,,1,11,31,,25,
2018-01-09,05:00,,1,12,29,,25,
2018-01-09,06:00,,1,12,28,,24,
2018-01-09,07:00,,1,12,27,,23,
2018-01-09,08:00,,1,13,24,,23,
2018-01-09,09:00,,1,13,24,,26,
2018-01-09,10:00,,2,13,22,,28,
2018-01-09,11:00,,3,13,23,,29,
2018-01-09,12:00,,3,12,25,,28,
2018-01-09,13:00,,3,11,27,,26,
2018-01-09,14:00,,3,11,28,,24,
2018-01-09,15:00,,2,15,25,,26,
2018-01-09,16:00,,2,20,21,,25,
2018-01-09,17:00,,1,16,28,,23,
