Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2004-05-01,,,,,,,18,,,
2004-05-01,01:00,0.8,,1,18,89,,,,11.8
2004-05-01,02:00,1.1,,1,14,90,,,,10.3
2004-05-01,03:00,1.1,,1,16,89,,,,14.4
2004-05-01,04:00,1.0,,1,14,92,,,,11.5
2004-05-01,05:00,1.0,,1,12,91,,,,8.7
2004-05-01,06:00,0.8,,1,12,92,,,,8.3
2004-05-01,07:00,0.8,,1,11,92,,,,5.0
2004-05-01,08:00,0.7,,1,11,93,,,,4.2
2004-05-01,09:00,0.7,,1,12,93,,,,10.6
2004-05-01,10:00,1.0,,1,12,98,,,,8.2
2004-05-01,11:00,1.5,,1,15,99,,,,11.6
2004-05-01,12:00,1.2,,2,17,100,,,,13.9
2004-05-01,13:00,0.6,,2,15,109,,,,12.1
2004-05-01,14:00,0.5,,1,9,122,,,,5.9
2004-05-01,15:00,0.5,,1,7,125,,,,2.5
2004-05-01,16:00,0.5,,1,7,122,,,,2.1
2004-05-01,17:00,0.5,,1,9,120,,,,5.3
2004-05-01,18:00,0.4,,1,6,132,,,,1.5
2004-05-01,19:00,0.3,,1,6,126,,,,1.0
2004-05-01,20:00,0.4,,1,6,130,,,,1.0
2004-05-01,21:00,0.4,,1,6,127,,,,1.0
2004-05-01,22:00,0.5,,1,7,119,,,,1.0
2004-05-01,23:00,0.5,,1,6,110,,,,1.0
2004-05-02,,,,,,,6,,4.25,
2004-05-02,00:00,0.5,,1,6,98,,,,1.0
2004-05-02,01:00,0.5,,1,6,93,,,,1.0
2004-05-02,02:00,0.5,,1,6,94,,,,1.0
2004-05-02,03:00,0.4,,1,6,90,,,,1.0
2004-05-02,04:00,0.4,,1,6,97,,,,1.0
2004-05-02,05:00,0.4,,1,6,96,,,,1.0
2004-05-02,06:00,0.4,,1,6,83,,,,1.0
2004-05-02,07:00,0.5,,1,7,78,,,,1.0
2004-05-02,08:00,0.5,,1,10,73,,,,1.0
2004-05-02,09:00,0.4,,1,8,70,,,,1.0
2004-05-02,10:00,0.4,,1,8,69,,,,1.0
2004-05-02,11:00,0.6,,1,8,69,,,,1.0
2004-05-02,12:00,0.5,,1,8,73,,,,1.0
2004-05-02,13:00,0.4,,1,7,95,,,,1.0
2004-05-02,14:00,0.3,,1,6,106,,,,1.0
2004-05-02,15:00,0.3,,1,6,102,,,,1.0
2004-05-02,16:00,0.3,,1,6,105,,,,1.0
2004-05-02,17:00,0.4,,1,6,99,,,,1.0
2004-05-02,18:00,0.3,,1,6,106,,,,1.0
2004-05-02,19:00,0.3,,1,6,107,,,,1.0
2004-05-02,20:00,0.3,,1,6,104,,,,1.0
2004-05-02,21:00,0.4,,1,6,106,,,,1.0
2004-05-02,22:00,0.4,,1,7,97,,,,1.0
2004-05-02,23:00,0.4,,1,6,90,,,,1.0
2004-05-03,,,,,,,11,,,
2004-05-03,00:00,0.4,,1,7,85,,,,1.0
2004-05-03,01:00,0.4,,1,7,87,,,,1.0
2004-05-03,02:00,0.4,,1,5,96,,,,1.0
2004-05-03,03:00,0.3,,1,5,102,,,,1.0
2004-05-03,04:00,,,1,5,107,,,,1.0
2004-05-03,05:00,,,1,5,114,,,,1.0
2004-05-03,06:00,,,1,5,119,,,,1.0
2004-05-03,07:00,,,1,7,116,,,,1.0
2004-05-03,08:00,,,1,8,113,,,,1.0
2004-05-03,09:00,0.4,,1,7,111,,,,1.0
2004-05-03,10:00,0.4,,1,7,118,,,,1.0
2004-05-03,11:00,0.3,,1,7,122,,,,1.0
2004-05-03,12:00,0.3,,1,7,125,,,,1.2
2004-05-03,13:00,0.5,,1,14,106,,,,6.5
2004-05-03,14:00,0.4,,2,11,115,,,,1.7
2004-05-03,15:00,0.4,,1,7,127,,,,1.1
