Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-05-16,18
30-05-16,47
29-05-16,25
28-05-16,18
27-05-16,42
26-05-16,28
25-05-16,28
24-05-16,22
23-05-16,18
22-05-16,20
21-05-16,21
20-05-16,21
19-05-16,24
18-05-16,24
17-05-16,19
16-05-16,8
15-05-16,8
14-05-16,18
13-05-16,21
12-05-16,24
11-05-16,28
10-05-16,24
09-05-16,20
08-05-16,14
07-05-16,21
06-05-16,21
05-05-16,18
04-05-16,17
03-05-16,23
02-05-16,26
01-05-16,50

