Datum Zeit,Collmberg PM10
,µg/m³
31-05-16,6
30-05-16,11
29-05-16,18
28-05-16,17
27-05-16,25
26-05-16,23
25-05-16,21
24-05-16,10
23-05-16,9
22-05-16,12
21-05-16,9
20-05-16,10
19-05-16,12
18-05-16,11
17-05-16,10
16-05-16,6
15-05-16,5
14-05-16,12
13-05-16,13
12-05-16,21
11-05-16,16
10-05-16,13
09-05-16,12
08-05-16,13
07-05-16,14
06-05-16,14
05-05-16,14
04-05-16,13
03-05-16,13
02-05-16,13
01-05-16,24

