Datum Zeit,Bautzen PM10
,µg/m³
31-05-16,10
30-05-16,13
29-05-16,13
28-05-16,16
27-05-16,20
26-05-16,20
25-05-16,15
24-05-16,12
23-05-16,14
22-05-16,10
21-05-16,14
20-05-16,17
19-05-16,16
18-05-16,19
17-05-16,10
16-05-16,6
15-05-16,6
14-05-16,13
13-05-16,16
12-05-16,19
11-05-16,15
10-05-16,14
09-05-16,14
08-05-16,14
07-05-16,17
06-05-16,17
05-05-16,16
04-05-16,9
03-05-16,18
02-05-16,23
01-05-16,42

