Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-05-16,18
30-05-16,20
29-05-16,19
28-05-16,21
27-05-16,26
26-05-16,31
25-05-16,29
24-05-16,21
23-05-16,18
22-05-16,16
21-05-16,22
20-05-16,
19-05-16,
18-05-16,
17-05-16,
16-05-16,10
15-05-16,10
14-05-16,19
13-05-16,25
12-05-16,27
11-05-16,23
10-05-16,19
09-05-16,20
08-05-16,16
07-05-16,20
06-05-16,20
05-05-16,21
04-05-16,17
03-05-16,28
02-05-16,28
01-05-16,52

