Datum Zeit,Glauchau PM10
,µg/m³
31-05-16,11
30-05-16,14
29-05-16,22
28-05-16,23
27-05-16,26
26-05-16,22
25-05-16,24
24-05-16,22
23-05-16,13
22-05-16,17
21-05-16,16
20-05-16,16
19-05-16,18
18-05-16,17
17-05-16,15
16-05-16,10
15-05-16,10
14-05-16,19
13-05-16,20
12-05-16,17
11-05-16,20
10-05-16,18
09-05-16,14
08-05-16,15
07-05-16,19
06-05-16,21
05-05-16,18
04-05-16,17
03-05-16,20
02-05-16,24
01-05-16,41

