Datum Zeit,Leipzig-West PM10
,µg/m³
31-05-16,10
30-05-16,11
29-05-16,21
28-05-16,20
27-05-16,28
26-05-16,28
25-05-16,21
24-05-16,15
23-05-16,9
22-05-16,13
21-05-16,13
20-05-16,11
19-05-16,15
18-05-16,15
17-05-16,13
16-05-16,6
15-05-16,6
14-05-16,13
13-05-16,15
12-05-16,19
11-05-16,18
10-05-16,15
09-05-16,13
08-05-16,13
07-05-16,16
06-05-16,15
05-05-16,14
04-05-16,14
03-05-16,17
02-05-16,17
01-05-16,18

