Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-05-16,18
30-05-16,22
29-05-16,23
28-05-16,25
27-05-16,38
26-05-16,38
25-05-16,31
24-05-16,22
23-05-16,18
22-05-16,16
21-05-16,21
20-05-16,22
19-05-16,25
18-05-16,28
17-05-16,22
16-05-16,9
15-05-16,9
14-05-16,21
13-05-16,22
12-05-16,24
11-05-16,23
10-05-16,19
09-05-16,18
08-05-16,16
07-05-16,20
06-05-16,21
05-05-16,18
04-05-16,19
03-05-16,29
02-05-16,22
01-05-16,23

