Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-05-16,10
30-05-16,13
29-05-16,16
28-05-16,15
27-05-16,20
26-05-16,21
25-05-16,23
24-05-16,12
23-05-16,11
22-05-16,15
21-05-16,13
20-05-16,11
19-05-16,15
18-05-16,15
17-05-16,12
16-05-16,6
15-05-16,6
14-05-16,13
13-05-16,14
12-05-16,16
11-05-16,15
10-05-16,13
09-05-16,13
08-05-16,12
07-05-16,15
06-05-16,15
05-05-16,15
04-05-16,12
03-05-16,16
02-05-16,19
01-05-16,40

