Datum Zeit,Freiberg PM10
,µg/m³
31-01-12,65
30-01-12,54
29-01-12,88
28-01-12,59
27-01-12,42
26-01-12,32
25-01-12,20
24-01-12,8
23-01-12,5
22-01-12,5
21-01-12,5
20-01-12,9
19-01-12,6
18-01-12,13
17-01-12,13
16-01-12,16
15-01-12,11
14-01-12,14
13-01-12,9
12-01-12,10
11-01-12,16
10-01-12,14
09-01-12,8
08-01-12,6
07-01-12,7
06-01-12,7
05-01-12,5
04-01-12,9
03-01-12,9
02-01-12,5
01-01-12,17

