Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-01-12,64
30-01-12,77
29-01-12,131
28-01-12,92
27-01-12,45
26-01-12,36
25-01-12,31
24-01-12,16
23-01-12,8
22-01-12,9
21-01-12,10
20-01-12,13
19-01-12,14
18-01-12,32
17-01-12,23
16-01-12,27
15-01-12,21
14-01-12,21
13-01-12,15
12-01-12,13
11-01-12,24
10-01-12,23
09-01-12,14
08-01-12,8
07-01-12,10
06-01-12,14
05-01-12,7
04-01-12,12
03-01-12,10
02-01-12,7
01-01-12,84

