Datum Zeit,Plauen-DWD O3
,µg/m³
01-02-12 00:00,
31-01-12 23:00,
31-01-12 22:00,31
31-01-12 21:00,33
31-01-12 20:00,32
31-01-12 19:00,45
31-01-12 18:00,57
31-01-12 17:00,60
31-01-12 16:00,62
31-01-12 15:00,62
31-01-12 14:00,63
31-01-12 13:00,60
31-01-12 12:00,53
31-01-12 11:00,33
31-01-12 10:00,17
31-01-12 09:00,8
31-01-12 08:00,4
31-01-12 07:00,13
31-01-12 06:00,24
31-01-12 05:00,23
31-01-12 04:00,23
31-01-12 03:00,27
31-01-12 02:00,21
31-01-12 01:00,20
31-01-12 00:00,36
30-01-12 23:00,50
30-01-12 22:00,44
30-01-12 21:00,21
30-01-12 20:00,20
30-01-12 19:00,28
30-01-12 18:00,51
30-01-12 17:00,68
30-01-12 16:00,73
30-01-12 15:00,72
30-01-12 14:00,73
30-01-12 13:00,70
30-01-12 12:00,68
30-01-12 11:00,41
30-01-12 10:00,9
30-01-12 09:00,5
30-01-12 08:00,9
30-01-12 07:00,19
30-01-12 06:00,52
30-01-12 05:00,63
30-01-12 04:00,64
30-01-12 03:00,67
30-01-12 02:00,69
30-01-12 01:00,69
30-01-12 00:00,70
29-01-12 23:00,71
29-01-12 22:00,65
29-01-12 21:00,38
29-01-12 20:00,38
29-01-12 19:00,42
29-01-12 18:00,52
29-01-12 17:00,53
29-01-12 16:00,63
29-01-12 15:00,65
29-01-12 14:00,62
29-01-12 13:00,57
29-01-12 12:00,43
29-01-12 11:00,27
29-01-12 10:00,19
29-01-12 09:00,12
29-01-12 08:00,8
29-01-12 07:00,6
29-01-12 06:00,7
29-01-12 05:00,7
29-01-12 04:00,7
29-01-12 03:00,7
29-01-12 02:00,6
29-01-12 01:00,5
29-01-12 00:00,3
28-01-12 23:00,12
28-01-12 22:00,21
28-01-12 21:00,13
28-01-12 20:00,6
28-01-12 19:00,5
28-01-12 18:00,3
28-01-12 17:00,10
28-01-12 16:00,20
28-01-12 15:00,28
28-01-12 14:00,22
28-01-12 13:00,23
28-01-12 12:00,24
28-01-12 11:00,20
28-01-12 10:00,13
28-01-12 09:00,10
28-01-12 08:00,15
28-01-12 07:00,14
28-01-12 06:00,15
28-01-12 05:00,14
28-01-12 04:00,16
28-01-12 03:00,20
28-01-12 02:00,24
28-01-12 01:00,26
28-01-12 00:00,25
27-01-12 23:00,27
27-01-12 22:00,30
27-01-12 21:00,32
27-01-12 20:00,34
27-01-12 19:00,33
27-01-12 18:00,36
27-01-12 17:00,36
27-01-12 16:00,38
27-01-12 15:00,42
27-01-12 14:00,44
27-01-12 13:00,45
27-01-12 12:00,46
27-01-12 11:00,45
27-01-12 10:00,45
27-01-12 09:00,44
27-01-12 08:00,45
27-01-12 07:00,45
27-01-12 06:00,48
27-01-12 05:00,47
27-01-12 04:00,48
27-01-12 03:00,49
27-01-12 02:00,51
27-01-12 01:00,51
27-01-12 00:00,50
26-01-12 23:00,52
26-01-12 22:00,51
26-01-12 21:00,45
26-01-12 20:00,42
26-01-12 19:00,43
26-01-12 18:00,47
26-01-12 17:00,52
26-01-12 16:00,55
26-01-12 15:00,54
26-01-12 14:00,52
26-01-12 13:00,50
26-01-12 12:00,43
26-01-12 11:00,30
26-01-12 10:00,8
26-01-12 09:00,5
26-01-12 08:00,3
26-01-12 07:00,1
26-01-12 06:00,2
26-01-12 05:00,3
26-01-12 04:00,8
26-01-12 03:00,11
26-01-12 02:00,12
26-01-12 01:00,18
26-01-12 00:00,12
25-01-12 23:00,6
25-01-12 22:00,4
25-01-12 21:00,4
25-01-12 20:00,3
25-01-12 19:00,15
25-01-12 18:00,25
25-01-12 17:00,40
25-01-12 16:00,48
25-01-12 15:00,47
25-01-12 14:00,43
25-01-12 13:00,36
25-01-12 12:00,26
25-01-12 11:00,10
25-01-12 10:00,8
25-01-12 09:00,4
25-01-12 08:00,4
25-01-12 07:00,9
25-01-12 06:00,16
25-01-12 05:00,23
25-01-12 04:00,24
25-01-12 03:00,26
25-01-12 02:00,35
25-01-12 01:00,37
25-01-12 00:00,36
24-01-12 23:00,30
24-01-12 22:00,38
24-01-12 21:00,46
24-01-12 20:00,48
24-01-12 19:00,56
24-01-12 18:00,42
24-01-12 17:00,52
24-01-12 16:00,54
24-01-12 15:00,52
24-01-12 14:00,54
24-01-12 13:00,54
24-01-12 12:00,53
24-01-12 11:00,51
24-01-12 10:00,51
24-01-12 09:00,48
24-01-12 08:00,47
24-01-12 07:00,51
24-01-12 06:00,38
24-01-12 05:00,39
24-01-12 04:00,36
24-01-12 03:00,40
24-01-12 02:00,32
24-01-12 01:00,27
24-01-12 00:00,30
23-01-12 23:00,42
23-01-12 22:00,35
23-01-12 21:00,40
23-01-12 20:00,40
23-01-12 19:00,31
23-01-12 18:00,36
23-01-12 17:00,54
23-01-12 16:00,52
23-01-12 15:00,53
23-01-12 14:00,58
23-01-12 13:00,56
23-01-12 12:00,55
23-01-12 11:00,54
23-01-12 10:00,52
23-01-12 09:00,53
23-01-12 08:00,47
23-01-12 07:00,56
23-01-12 06:00,59
23-01-12 05:00,60
23-01-12 04:00,65
23-01-12 03:00,66
23-01-12 02:00,67
23-01-12 01:00,65
23-01-12 00:00,60
22-01-12 23:00,61
22-01-12 22:00,63
22-01-12 21:00,61
22-01-12 20:00,59
22-01-12 19:00,58
22-01-12 18:00,61
22-01-12 17:00,61
22-01-12 16:00,61
