Datum Zeit,Borna PM10
,µg/m³
31-01-12,65
30-01-12,92
29-01-12,124
28-01-12,79
27-01-12,41
26-01-12,29
25-01-12,20
24-01-12,14
23-01-12,10
22-01-12,7
21-01-12,9
20-01-12,13
19-01-12,12
18-01-12,22
17-01-12,24
16-01-12,23
15-01-12,15
14-01-12,16
13-01-12,13
12-01-12,11
11-01-12,19
10-01-12,20
09-01-12,12
08-01-12,8
07-01-12,9
06-01-12,10
05-01-12,6
04-01-12,11
03-01-12,5
02-01-12,5
01-01-12,20

