Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-01-12,61
30-01-12,72
29-01-12,104
28-01-12,66
27-01-12,35
26-01-12,22
25-01-12,20
24-01-12,9
23-01-12,6
22-01-12,6
21-01-12,5
20-01-12,8
19-01-12,7
18-01-12,12
17-01-12,17
16-01-12,16
15-01-12,11
14-01-12,13
13-01-12,11
12-01-12,7
11-01-12,13
10-01-12,14
09-01-12,7
08-01-12,7
07-01-12,8
06-01-12,7
05-01-12,4
04-01-12,6
03-01-12,5
02-01-12,5
01-01-12,49

