Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-12,66
30-01-12,80
29-01-12,114
28-01-12,77
27-01-12,43
26-01-12,31
25-01-12,24
24-01-12,14
23-01-12,13
22-01-12,8
21-01-12,10
20-01-12,12
19-01-12,11
18-01-12,27
17-01-12,20
16-01-12,23
15-01-12,14
14-01-12,16
13-01-12,14
12-01-12,14
11-01-12,22
10-01-12,22
09-01-12,12
08-01-12,7
07-01-12,10
06-01-12,10
05-01-12,8
04-01-12,14
03-01-12,12
02-01-12,10
01-01-12,47

