Datum Zeit,Niesky NO2
,µg/m³
01-02-12 00:00,23
31-01-12 23:00,29
31-01-12 22:00,30
31-01-12 21:00,29
31-01-12 20:00,31
31-01-12 19:00,27
31-01-12 18:00,25
31-01-12 17:00,31
31-01-12 16:00,27
31-01-12 15:00,23
31-01-12 14:00,22
31-01-12 13:00,20
31-01-12 12:00,19
31-01-12 11:00,18
31-01-12 10:00,18
31-01-12 09:00,19
31-01-12 08:00,19
31-01-12 07:00,16
31-01-12 06:00,17
31-01-12 05:00,18
31-01-12 04:00,18
31-01-12 03:00,18
31-01-12 02:00,17
31-01-12 01:00,16
31-01-12 00:00,15
30-01-12 23:00,15
30-01-12 22:00,18
30-01-12 21:00,22
30-01-12 20:00,23
30-01-12 19:00,23
30-01-12 18:00,21
30-01-12 17:00,27
30-01-12 16:00,26
30-01-12 15:00,20
30-01-12 14:00,20
30-01-12 13:00,19
30-01-12 12:00,17
30-01-12 11:00,17
30-01-12 10:00,18
30-01-12 09:00,20
30-01-12 08:00,21
30-01-12 07:00,21
30-01-12 06:00,24
30-01-12 05:00,24
30-01-12 04:00,25
30-01-12 03:00,25
30-01-12 02:00,25
30-01-12 01:00,21
30-01-12 00:00,18
29-01-12 23:00,17
29-01-12 22:00,16
29-01-12 21:00,20
29-01-12 20:00,23
29-01-12 19:00,25
29-01-12 18:00,27
29-01-12 17:00,28
29-01-12 16:00,27
29-01-12 15:00,23
29-01-12 14:00,20
29-01-12 13:00,20
29-01-12 12:00,19
29-01-12 11:00,20
29-01-12 10:00,22
29-01-12 09:00,24
29-01-12 08:00,25
29-01-12 07:00,23
29-01-12 06:00,23
29-01-12 05:00,26
29-01-12 04:00,28
29-01-12 03:00,28
29-01-12 02:00,30
29-01-12 01:00,31
29-01-12 00:00,29
28-01-12 23:00,29
28-01-12 22:00,32
28-01-12 21:00,37
28-01-12 20:00,40
28-01-12 19:00,46
28-01-12 18:00,43
28-01-12 17:00,41
28-01-12 16:00,36
28-01-12 15:00,32
28-01-12 14:00,28
28-01-12 13:00,29
28-01-12 12:00,30
28-01-12 11:00,31
28-01-12 10:00,27
28-01-12 09:00,27
28-01-12 08:00,26
28-01-12 07:00,26
28-01-12 06:00,29
28-01-12 05:00,30
28-01-12 04:00,33
28-01-12 03:00,34
28-01-12 02:00,35
28-01-12 01:00,34
28-01-12 00:00,34
27-01-12 23:00,34
27-01-12 22:00,32
27-01-12 21:00,30
27-01-12 20:00,29
27-01-12 19:00,27
27-01-12 18:00,24
27-01-12 17:00,21
27-01-12 16:00,20
27-01-12 15:00,18
27-01-12 14:00,17
27-01-12 13:00,17
27-01-12 12:00,16
27-01-12 11:00,15
27-01-12 10:00,14
27-01-12 09:00,16
27-01-12 08:00,19
27-01-12 07:00,15
27-01-12 06:00,13
27-01-12 05:00,14
27-01-12 04:00,15
27-01-12 03:00,13
27-01-12 02:00,11
27-01-12 01:00,11
27-01-12 00:00,12
26-01-12 23:00,11
26-01-12 22:00,12
26-01-12 21:00,12
26-01-12 20:00,13
26-01-12 19:00,11
26-01-12 18:00,8
26-01-12 17:00,8
26-01-12 16:00,8
26-01-12 15:00,9
26-01-12 14:00,9
26-01-12 13:00,8
26-01-12 12:00,12
26-01-12 11:00,21
26-01-12 10:00,16
26-01-12 09:00,14
26-01-12 08:00,10
26-01-12 07:00,10
26-01-12 06:00,7
26-01-12 05:00,8
26-01-12 04:00,8
26-01-12 03:00,9
26-01-12 02:00,17
26-01-12 01:00,13
26-01-12 00:00,12
25-01-12 23:00,13
25-01-12 22:00,14
25-01-12 21:00,18
25-01-12 20:00,18
25-01-12 19:00,10
25-01-12 18:00,10
25-01-12 17:00,9
25-01-12 16:00,10
25-01-12 15:00,8
25-01-12 14:00,11
25-01-12 13:00,18
25-01-12 12:00,15
25-01-12 11:00,13
25-01-12 10:00,18
25-01-12 09:00,23
25-01-12 08:00,25
25-01-12 07:00,19
25-01-12 06:00,16
25-01-12 05:00,16
25-01-12 04:00,17
25-01-12 03:00,12
25-01-12 02:00,10
25-01-12 01:00,9
25-01-12 00:00,8
24-01-12 23:00,7
24-01-12 22:00,7
24-01-12 21:00,9
24-01-12 20:00,7
