Datum Zeit,Collmberg PM10
,µg/m³
31-01-12,46
30-01-12,64
29-01-12,114
28-01-12,85
27-01-12,35
26-01-12,22
25-01-12,8
24-01-12,3
23-01-12,4
22-01-12,5
21-01-12,6
20-01-12,7
19-01-12,6
18-01-12,15
17-01-12,14
16-01-12,18
15-01-12,12
14-01-12,12
13-01-12,8
12-01-12,7
11-01-12,14
10-01-12,13
09-01-12,6
08-01-12,5
07-01-12,7
06-01-12,6
05-01-12,4
04-01-12,7
03-01-12,6
02-01-12,3
01-01-12,6

