Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-02-12 00:00,25
31-01-12 23:00,24
31-01-12 22:00,24
31-01-12 21:00,28
31-01-12 20:00,33
31-01-12 19:00,36
31-01-12 18:00,40
31-01-12 17:00,47
31-01-12 16:00,49
31-01-12 15:00,72
31-01-12 14:00,73
31-01-12 13:00,71
31-01-12 12:00,70
31-01-12 11:00,59
31-01-12 10:00,23
31-01-12 09:00,15
31-01-12 08:00,17
31-01-12 07:00,27
31-01-12 06:00,34
31-01-12 05:00,42
31-01-12 04:00,49
31-01-12 03:00,49
31-01-12 02:00,52
31-01-12 01:00,55
31-01-12 00:00,57
30-01-12 23:00,55
30-01-12 22:00,54
30-01-12 21:00,49
30-01-12 20:00,41
30-01-12 19:00,42
30-01-12 18:00,51
30-01-12 17:00,56
30-01-12 16:00,65
30-01-12 15:00,70
30-01-12 14:00,71
30-01-12 13:00,70
30-01-12 12:00,67
30-01-12 11:00,61
30-01-12 10:00,63
30-01-12 09:00,58
30-01-12 08:00,58
30-01-12 07:00,61
30-01-12 06:00,63
30-01-12 05:00,64
30-01-12 04:00,65
30-01-12 03:00,69
30-01-12 02:00,72
30-01-12 01:00,74
30-01-12 00:00,72
29-01-12 23:00,69
29-01-12 22:00,67
29-01-12 21:00,32
29-01-12 20:00,27
29-01-12 19:00,24
29-01-12 18:00,20
29-01-12 17:00,37
29-01-12 16:00,56
29-01-12 15:00,67
29-01-12 14:00,68
29-01-12 13:00,58
29-01-12 12:00,55
29-01-12 11:00,50
29-01-12 10:00,45
29-01-12 09:00,42
29-01-12 08:00,39
29-01-12 07:00,35
29-01-12 06:00,30
29-01-12 05:00,25
29-01-12 04:00,21
29-01-12 03:00,19
29-01-12 02:00,25
29-01-12 01:00,26
29-01-12 00:00,27
28-01-12 23:00,20
28-01-12 22:00,21
28-01-12 21:00,18
28-01-12 20:00,16
28-01-12 19:00,19
28-01-12 18:00,15
28-01-12 17:00,14
28-01-12 16:00,7
28-01-12 15:00,21
28-01-12 14:00,15
28-01-12 13:00,11
28-01-12 12:00,7
28-01-12 11:00,6
28-01-12 10:00,8
28-01-12 09:00,8
28-01-12 08:00,4
28-01-12 07:00,5
28-01-12 06:00,5
28-01-12 05:00,9
28-01-12 04:00,10
28-01-12 03:00,15
28-01-12 02:00,16
