Datum Zeit,Collmberg NO2
,µg/m³
01-02-12 00:00,23
31-01-12 23:00,20
31-01-12 22:00,20
31-01-12 21:00,19
31-01-12 20:00,21
31-01-12 19:00,23
31-01-12 18:00,23
31-01-12 17:00,26
31-01-12 16:00,24
31-01-12 15:00,21
31-01-12 14:00,21
31-01-12 13:00,22
31-01-12 12:00,18
31-01-12 11:00,17
31-01-12 10:00,19
31-01-12 09:00,22
31-01-12 08:00,21
31-01-12 07:00,19
31-01-12 06:00,19
31-01-12 05:00,18
31-01-12 04:00,18
31-01-12 03:00,17
31-01-12 02:00,19
31-01-12 01:00,22
31-01-12 00:00,25
30-01-12 23:00,28
30-01-12 22:00,27
30-01-12 21:00,30
30-01-12 20:00,33
30-01-12 19:00,30
30-01-12 18:00,27
30-01-12 17:00,23
30-01-12 16:00,25
30-01-12 15:00,21
30-01-12 14:00,19
30-01-12 13:00,18
30-01-12 12:00,18
30-01-12 11:00,19
30-01-12 10:00,22
30-01-12 09:00,27
30-01-12 08:00,26
30-01-12 07:00,26
30-01-12 06:00,25
30-01-12 05:00,23
30-01-12 04:00,19
30-01-12 03:00,16
30-01-12 02:00,18
30-01-12 01:00,21
30-01-12 00:00,23
29-01-12 23:00,24
29-01-12 22:00,26
29-01-12 21:00,26
29-01-12 20:00,26
29-01-12 19:00,25
29-01-12 18:00,24
29-01-12 17:00,23
29-01-12 16:00,25
29-01-12 15:00,27
29-01-12 14:00,25
29-01-12 13:00,24
29-01-12 12:00,20
29-01-12 11:00,19
29-01-12 10:00,22
29-01-12 09:00,27
29-01-12 08:00,31
29-01-12 07:00,33
29-01-12 06:00,34
29-01-12 05:00,34
29-01-12 04:00,33
29-01-12 03:00,33
29-01-12 02:00,35
29-01-12 01:00,34
29-01-12 00:00,33
28-01-12 23:00,31
28-01-12 22:00,32
28-01-12 21:00,33
28-01-12 20:00,33
28-01-12 19:00,32
28-01-12 18:00,31
28-01-12 17:00,32
28-01-12 16:00,30
28-01-12 15:00,25
28-01-12 14:00,23
28-01-12 13:00,22
28-01-12 12:00,22
28-01-12 11:00,23
28-01-12 10:00,25
28-01-12 09:00,28
28-01-12 08:00,28
28-01-12 07:00,30
28-01-12 06:00,36
28-01-12 05:00,34
28-01-12 04:00,33
28-01-12 03:00,47
28-01-12 02:00,52
28-01-12 01:00,41
28-01-12 00:00,50
27-01-12 23:00,47
27-01-12 22:00,40
27-01-12 21:00,33
27-01-12 20:00,30
27-01-12 19:00,36
27-01-12 18:00,37
27-01-12 17:00,37
27-01-12 16:00,36
27-01-12 15:00,34
27-01-12 14:00,34
27-01-12 13:00,29
27-01-12 12:00,28
27-01-12 11:00,26
27-01-12 10:00,25
27-01-12 09:00,25
27-01-12 08:00,22
27-01-12 07:00,19
27-01-12 06:00,17
27-01-12 05:00,15
27-01-12 04:00,16
27-01-12 03:00,19
27-01-12 02:00,22
27-01-12 01:00,23
27-01-12 00:00,25
26-01-12 23:00,27
26-01-12 22:00,30
26-01-12 21:00,33
26-01-12 20:00,23
26-01-12 19:00,20
26-01-12 18:00,17
26-01-12 17:00,12
26-01-12 16:00,12
26-01-12 15:00,18
26-01-12 14:00,16
26-01-12 13:00,23
26-01-12 12:00,27
26-01-12 11:00,28
26-01-12 10:00,25
26-01-12 09:00,25
26-01-12 08:00,20
26-01-12 07:00,15
26-01-12 06:00,12
26-01-12 05:00,12
26-01-12 04:00,13
26-01-12 03:00,14
26-01-12 02:00,14
26-01-12 01:00,13
26-01-12 00:00,12
25-01-12 23:00,12
25-01-12 22:00,14
25-01-12 21:00,11
25-01-12 20:00,9
25-01-12 19:00,8
25-01-12 18:00,12
25-01-12 17:00,9
25-01-12 16:00,7
25-01-12 15:00,6
25-01-12 14:00,7
25-01-12 13:00,9
25-01-12 12:00,9
25-01-12 11:00,9
25-01-12 10:00,9
25-01-12 09:00,9
25-01-12 08:00,9
25-01-12 07:00,9
25-01-12 06:00,7
25-01-12 05:00,8
25-01-12 04:00,8
25-01-12 03:00,7
25-01-12 02:00,9
25-01-12 01:00,10
25-01-12 00:00,9
24-01-12 23:00,8
24-01-12 22:00,8
24-01-12 21:00,8
24-01-12 20:00,8
