Datum Zeit,Klingenthal PM10
,µg/m³
31-01-12,28
30-01-12,39
29-01-12,39
28-01-12,44
27-01-12,23
26-01-12,27
25-01-12,13
24-01-12,4
23-01-12,3
22-01-12,2
21-01-12,3
20-01-12,6
19-01-12,10
18-01-12,45
17-01-12,9
16-01-12,18
15-01-12,9
14-01-12,8
13-01-12,3
12-01-12,5
11-01-12,13
10-01-12,11
09-01-12,5
08-01-12,
07-01-12,4
06-01-12,4
05-01-12,1
04-01-12,3
03-01-12,2
02-01-12,7
01-01-12,38

