Datum Zeit,Glauchau PM10
,µg/m³
31-01-12,
30-01-12,46
29-01-12,91
28-01-12,61
27-01-12,42
26-01-12,25
25-01-12,16
24-01-12,7
23-01-12,4
22-01-12,2
21-01-12,4
20-01-12,5
19-01-12,8
18-01-12,18
17-01-12,14
16-01-12,18
15-01-12,13
14-01-12,11
13-01-12,6
12-01-12,6
11-01-12,13
10-01-12,
09-01-12,4
08-01-12,3
07-01-12,4
06-01-12,9
05-01-12,4
04-01-12,8
03-01-12,6
02-01-12,
01-01-12,11

