Datum Zeit,Niesky PM10
,µg/m³
31-01-12,53
30-01-12,60
29-01-12,102
28-01-12,113
27-01-12,58
26-01-12,26
25-01-12,20
24-01-12,8
23-01-12,2
22-01-12,3
21-01-12,5
20-01-12,4
19-01-12,7
18-01-12,12
17-01-12,10
16-01-12,6
15-01-12,6
14-01-12,6
13-01-12,5
12-01-12,5
11-01-12,10
10-01-12,9
09-01-12,3
08-01-12,4
07-01-12,6
06-01-12,2
05-01-12,2
04-01-12,4
03-01-12,5
02-01-12,5
01-01-12,10

