Datum Zeit,Bautzen PM10
,µg/m³
31-01-12,71
30-01-12,89
29-01-12,135
28-01-12,101
27-01-12,36
26-01-12,38
25-01-12,23
24-01-12,13
23-01-12,6
22-01-12,7
21-01-12,8
20-01-12,9
19-01-12,10
18-01-12,19
17-01-12,17
16-01-12,13
15-01-12,9
14-01-12,12
13-01-12,10
12-01-12,9
11-01-12,15
10-01-12,15
09-01-12,6
08-01-12,7
07-01-12,8
06-01-12,6
05-01-12,6
04-01-12,8
03-01-12,8
02-01-12,8
01-01-12,15

