Datum Zeit,Dresden-Winckelmannstr. NO2
,µg/m³
01-02-12 00:00,57
31-01-12 23:00,58
31-01-12 22:00,48
31-01-12 21:00,42
31-01-12 20:00,37
31-01-12 19:00,38
31-01-12 18:00,36
31-01-12 17:00,34
31-01-12 16:00,26
31-01-12 15:00,25
31-01-12 14:00,22
31-01-12 13:00,24
31-01-12 12:00,24
31-01-12 11:00,36
31-01-12 10:00,44
31-01-12 09:00,47
31-01-12 08:00,44
31-01-12 07:00,33
31-01-12 06:00,24
31-01-12 05:00,21
31-01-12 04:00,18
31-01-12 03:00,18
31-01-12 02:00,20
31-01-12 01:00,22
31-01-12 00:00,27
30-01-12 23:00,31
30-01-12 22:00,33
30-01-12 21:00,31
30-01-12 20:00,36
30-01-12 19:00,40
30-01-12 18:00,39
30-01-12 17:00,34
30-01-12 16:00,32
30-01-12 15:00,28
30-01-12 14:00,25
30-01-12 13:00,25
30-01-12 12:00,37
30-01-12 11:00,44
30-01-12 10:00,55
30-01-12 09:00,54
30-01-12 08:00,49
30-01-12 07:00,44
30-01-12 06:00,22
30-01-12 05:00,20
30-01-12 04:00,17
30-01-12 03:00,20
30-01-12 02:00,26
30-01-12 01:00,27
30-01-12 00:00,29
29-01-12 23:00,41
29-01-12 22:00,44
29-01-12 21:00,34
29-01-12 20:00,34
29-01-12 19:00,32
29-01-12 18:00,29
29-01-12 17:00,26
29-01-12 16:00,25
29-01-12 15:00,24
29-01-12 14:00,22
29-01-12 13:00,21
29-01-12 12:00,26
29-01-12 11:00,28
29-01-12 10:00,29
29-01-12 09:00,45
29-01-12 08:00,44
29-01-12 07:00,35
29-01-12 06:00,34
29-01-12 05:00,31
29-01-12 04:00,36
29-01-12 03:00,36
29-01-12 02:00,40
29-01-12 01:00,41
29-01-12 00:00,42
28-01-12 23:00,41
28-01-12 22:00,39
28-01-12 21:00,39
28-01-12 20:00,45
28-01-12 19:00,46
28-01-12 18:00,39
28-01-12 17:00,27
28-01-12 16:00,22
28-01-12 15:00,21
28-01-12 14:00,19
28-01-12 13:00,19
28-01-12 12:00,20
28-01-12 11:00,24
28-01-12 10:00,21
28-01-12 09:00,20
28-01-12 08:00,21
28-01-12 07:00,20
28-01-12 06:00,20
28-01-12 05:00,22
28-01-12 04:00,21
28-01-12 03:00,23
28-01-12 02:00,24
28-01-12 01:00,28
28-01-12 00:00,36
27-01-12 23:00,43
27-01-12 22:00,53
27-01-12 21:00,51
27-01-12 20:00,48
27-01-12 19:00,48
27-01-12 18:00,46
27-01-12 17:00,38
27-01-12 16:00,35
27-01-12 15:00,27
27-01-12 14:00,24
27-01-12 13:00,26
27-01-12 12:00,26
27-01-12 11:00,28
27-01-12 10:00,31
27-01-12 09:00,34
27-01-12 08:00,35
27-01-12 07:00,26
27-01-12 06:00,18
27-01-12 05:00,13
27-01-12 04:00,11
27-01-12 03:00,12
27-01-12 02:00,12
27-01-12 01:00,13
27-01-12 00:00,16
26-01-12 23:00,22
26-01-12 22:00,25
26-01-12 21:00,24
26-01-12 20:00,27
26-01-12 19:00,50
26-01-12 18:00,53
26-01-12 17:00,39
26-01-12 16:00,25
26-01-12 15:00,21
26-01-12 14:00,17
26-01-12 13:00,20
26-01-12 12:00,19
26-01-12 11:00,23
26-01-12 10:00,32
26-01-12 09:00,42
26-01-12 08:00,39
26-01-12 07:00,34
26-01-12 06:00,24
26-01-12 05:00,19
26-01-12 04:00,14
26-01-12 03:00,11
26-01-12 02:00,11
26-01-12 01:00,16
26-01-12 00:00,20
25-01-12 23:00,15
25-01-12 22:00,18
25-01-12 21:00,21
25-01-12 20:00,23
25-01-12 19:00,29
25-01-12 18:00,31
25-01-12 17:00,33
25-01-12 16:00,29
25-01-12 15:00,30
25-01-12 14:00,40
25-01-12 13:00,36
25-01-12 12:00,32
25-01-12 11:00,34
25-01-12 10:00,37
25-01-12 09:00,38
25-01-12 08:00,37
25-01-12 07:00,34
25-01-12 06:00,32
25-01-12 05:00,23
25-01-12 04:00,18
25-01-12 03:00,14
25-01-12 02:00,14
25-01-12 01:00,12
25-01-12 00:00,13
24-01-12 23:00,18
24-01-12 22:00,16
24-01-12 21:00,15
24-01-12 20:00,23
24-01-12 19:00,30
24-01-12 18:00,35
24-01-12 17:00,34
24-01-12 16:00,27
24-01-12 15:00,24
24-01-12 14:00,20
24-01-12 13:00,20
24-01-12 12:00,27
24-01-12 11:00,29
24-01-12 10:00,28
24-01-12 09:00,33
24-01-12 08:00,41
24-01-12 07:00,24
24-01-12 06:00,14
24-01-12 05:00,8
24-01-12 04:00,8
24-01-12 03:00,8
24-01-12 02:00,9
24-01-12 01:00,9
24-01-12 00:00,10
23-01-12 23:00,10
23-01-12 22:00,14
23-01-12 21:00,15
23-01-12 20:00,18
23-01-12 19:00,25
23-01-12 18:00,30
23-01-12 17:00,21
23-01-12 16:00,
23-01-12 15:00,
23-01-12 14:00,
23-01-12 13:00,
23-01-12 12:00,
23-01-12 11:00,48
23-01-12 10:00,41
23-01-12 09:00,37
23-01-12 08:00,31
23-01-12 07:00,15
23-01-12 06:00,9
23-01-12 05:00,10
23-01-12 04:00,8
23-01-12 03:00,6
23-01-12 02:00,3
23-01-12 01:00,5
23-01-12 00:00,6
22-01-12 23:00,5
22-01-12 22:00,4
22-01-12 21:00,5
22-01-12 20:00,5
22-01-12 19:00,7
22-01-12 18:00,7
22-01-12 17:00,5
22-01-12 16:00,5
22-01-12 15:00,5
22-01-12 14:00,3
22-01-12 13:00,2
22-01-12 12:00,2
22-01-12 11:00,2
22-01-12 10:00,2
22-01-12 09:00,2
22-01-12 08:00,1
22-01-12 07:00,1
22-01-12 06:00,1
22-01-12 05:00,1
22-01-12 04:00,2
22-01-12 03:00,3
22-01-12 02:00,10
22-01-12 01:00,7
22-01-12 00:00,3
21-01-12 23:00,4
21-01-12 22:00,4
21-01-12 21:00,6
21-01-12 20:00,10
21-01-12 19:00,10
21-01-12 18:00,11
21-01-12 17:00,11
21-01-12 16:00,8
21-01-12 15:00,13
21-01-12 14:00,12
21-01-12 13:00,6
21-01-12 12:00,13
21-01-12 11:00,8
21-01-12 10:00,12
21-01-12 09:00,14
21-01-12 08:00,7
21-01-12 07:00,6
21-01-12 06:00,6
21-01-12 05:00,7
21-01-12 04:00,8
21-01-12 03:00,8
21-01-12 02:00,9
21-01-12 01:00,11
21-01-12 00:00,13
20-01-12 23:00,12
20-01-12 22:00,12
20-01-12 21:00,14
20-01-12 20:00,25
20-01-12 19:00,35
20-01-12 18:00,27
20-01-12 17:00,28
20-01-12 16:00,27
20-01-12 15:00,19
20-01-12 14:00,20
20-01-12 13:00,7
20-01-12 12:00,8
20-01-12 11:00,8
20-01-12 10:00,10
20-01-12 09:00,15
