Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2006-07-01,01:00,0.7,,1,22,40,,,,
2006-07-01,02:00,1.0,,1,26,30,,,,
2006-07-01,03:00,1.2,,1,27,26,,,,
2006-07-01,04:00,1.0,,1,25,28,,,,
2006-07-01,05:00,0.7,,1,24,27,,,,
2006-07-01,06:00,0.8,,1,22,25,,,,
2006-07-01,07:00,0.7,,3,23,25,,,,
2006-07-01,08:00,1.7,,2,21,48,,,,
2006-07-01,09:00,0.7,,1,15,74,,,,
2006-07-01,10:00,0.6,,2,14,83,,,,
2006-07-01,11:00,0.6,,1,9,98,,,,
2006-07-01,12:00,0.4,,1,8,104,,,,
2006-07-01,13:00,0.3,,1,6,105,,,,
2006-07-01,14:00,0.4,,1,6,105,,,,
2006-07-01,15:00,0.3,,1,5,106,,,,
2006-07-01,16:00,0.3,,1,6,102,,,,
2006-07-01,17:00,0.3,,1,5,105,,,,
2006-07-01,18:00,0.3,,1,5,109,,,,
2006-07-01,19:00,0.3,,1,5,108,,,,
2006-07-01,20:00,0.5,,1,6,104,,,,
2006-07-01,21:00,0.9,,1,13,92,,,,
2006-07-01,22:00,1.2,,1,9,92,,,,
2006-07-01,23:00,1.0,,1,13,74,,,,
2006-07-02,00:00,1.5,,1,31,42,,,,
2006-07-02,01:00,2.5,,1,56,16,,,,
2006-07-02,02:00,1.9,,1,19,54,,,,
2006-07-02,03:00,1.0,,1,14,54,,,,
2006-07-02,04:00,,,1,12,55,,,,
2006-07-02,05:00,,,1,11,50,,,,
2006-07-02,06:00,,,1,13,45,,,,
2006-07-02,07:00,,,1,11,54,,,,
2006-07-02,08:00,,,1,10,67,,,,
2006-07-02,09:00,0.6,,1,7,78,,,,
2006-07-02,10:00,0.4,,1,5,84,,,,
2006-07-02,11:00,0.3,,1,5,90,,,,
2006-07-02,12:00,0.3,,1,4,91,,,,
2006-07-02,13:00,0.3,,1,4,95,,,,
2006-07-02,14:00,0.4,,1,4,99,,,,
2006-07-02,15:00,0.3,,1,4,102,,,,
2006-07-02,16:00,0.4,,1,5,105,,,,
2006-07-02,17:00,0.4,,1,6,105,,,,
2006-07-02,18:00,0.5,,1,5,99,,,,
2006-07-02,19:00,0.5,,1,5,97,,,,
2006-07-02,20:00,0.4,,1,5,97,,,,
2006-07-02,21:00,0.5,,1,6,92,,,,
2006-07-02,22:00,0.6,,1,10,84,,,,
2006-07-02,23:00,0.5,,1,13,79,,,,
2006-07-03,00:00,0.5,,1,11,79,,,,
2006-07-03,01:00,0.4,,1,11,75,,,,
2006-07-03,02:00,0.5,,1,14,66,,,,
2006-07-03,03:00,0.6,,1,14,59,,,,
2006-07-03,04:00,0.6,,1,14,58,,,,
2006-07-03,05:00,0.6,,1,21,52,,,,
2006-07-03,06:00,0.6,,5,42,30,,,,
2006-07-03,07:00,1.1,,7,42,35,,,,
2006-07-03,08:00,0.8,,5,31,53,,,,
2006-07-03,09:00,1.0,,7,16,73,,,,
2006-07-03,10:00,1.4,,4,12,81,,,,
2006-07-03,11:00,0.6,,5,12,88,,,,
2006-07-03,12:00,0.4,,1,7,99,,,,
2006-07-03,13:00,0.5,,1,8,105,,,,
2006-07-03,14:00,0.6,,2,11,105,,,,
2006-07-03,15:00,0.8,,1,8,110,,,,
2006-07-03,16:00,0.6,,1,10,117,,,,
2006-07-03,17:00,0.5,,1,9,121,,,,
2006-07-03,18:00,0.5,,1,7,123,,,,
2006-07-03,19:00,0.5,,1,8,122,,,,
2006-07-03,20:00,0.6,,1,11,110,,,,
2006-07-03,21:00,0.7,,1,15,101,,,,
2006-07-03,22:00,0.7,,1,14,96,,,,
2006-07-03,23:00,0.6,,1,11,91,,,,
2006-07-04,00:00,0.6,,1,10,86,,,,
2006-07-04,01:00,0.6,,1,10,80,,,,
2006-07-04,02:00,0.6,,1,10,72,,,,
2006-07-04,03:00,1.0,,1,13,59,,,,
2006-07-04,04:00,0.8,,1,16,55,,,,
2006-07-04,05:00,0.8,,1,21,49,,,,
2006-07-04,06:00,0.8,,2,32,37,,,,
2006-07-04,07:00,1.0,,7,40,33,,,,
2006-07-04,08:00,1.1,,4,30,41,,,,
2006-07-04,09:00,1.0,,3,21,58,,,,
2006-07-04,10:00,0.8,,1,12,79,,,,
2006-07-04,11:00,0.6,,2,12,92,,,,
2006-07-04,12:00,0.7,,1,8,101,,,,
2006-07-04,13:00,0.5,,1,10,103,,,,
2006-07-04,14:00,0.7,,3,15,117,,,,
2006-07-04,15:00,1.1,,1,9,127,,,,
2006-07-04,16:00,0.7,,1,12,128,,,,
