Datum Zeit,Schwartenberg PM10
,µg/m³
31-10-03,
30-10-03,
29-10-03,25
28-10-03,26
27-10-03,7
26-10-03,10
25-10-03,11
24-10-03,10
23-10-03,9
22-10-03,13
21-10-03,23
20-10-03,29
19-10-03,29
18-10-03,23
17-10-03,17
16-10-03,8
15-10-03,6
14-10-03,3
13-10-03,8
12-10-03,10
11-10-03,13
10-10-03,7
09-10-03,6
08-10-03,3
07-10-03,3
06-10-03,6
05-10-03,8
04-10-03,9
03-10-03,12
02-10-03,14
01-10-03,23

