Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-10-03,
30-10-03,
29-10-03,
28-10-03,
27-10-03,6.49
26-10-03,
25-10-03,10.04
24-10-03,
23-10-03,7.92
22-10-03,
21-10-03,8.53
20-10-03,
19-10-03,25.61
18-10-03,
17-10-03,13.01
16-10-03,
15-10-03,5.00
14-10-03,
13-10-03,4.22
12-10-03,
11-10-03,7.11
10-10-03,
09-10-03,2.14
08-10-03,
07-10-03,9.94
06-10-03,
05-10-03,3.28
04-10-03,
03-10-03,15.61
02-10-03,
01-10-03,18.53

