Datum Zeit,Goerlitz PM10
,µg/m³
31-10-03,29
30-10-03,49
29-10-03,44
28-10-03,34
27-10-03,20
26-10-03,16
25-10-03,21
24-10-03,22
23-10-03,29
22-10-03,27
21-10-03,53
20-10-03,45
19-10-03,32
18-10-03,41
17-10-03,39
16-10-03,18
15-10-03,14
14-10-03,19
13-10-03,20
12-10-03,15
11-10-03,20
10-10-03,17
09-10-03,15
08-10-03,10
07-10-03,11
06-10-03,16
05-10-03,17
04-10-03,23
03-10-03,31
02-10-03,36
01-10-03,26

