Datum Zeit,Borna PM10
,µg/m³
31-10-03,14
30-10-03,32
29-10-03,37
28-10-03,41
27-10-03,17
26-10-03,14
25-10-03,18
24-10-03,23
23-10-03,23
22-10-03,30
21-10-03,41
20-10-03,
19-10-03,38
18-10-03,33
17-10-03,28
16-10-03,25
15-10-03,20
14-10-03,14
13-10-03,25
12-10-03,16
11-10-03,22
10-10-03,18
09-10-03,16
08-10-03,11
07-10-03,12
06-10-03,18
05-10-03,12
04-10-03,18
03-10-03,23
02-10-03,32
01-10-03,32

