Datum Zeit,Leipzig-Luetzner Straße NO
,µg/m³
01-11-03 00:00,33
31-10-03 23:00,36
31-10-03 22:00,69
31-10-03 21:00,85
31-10-03 20:00,86
31-10-03 19:00,104
31-10-03 18:00,116
31-10-03 17:00,126
31-10-03 16:00,102
31-10-03 15:00,72
31-10-03 14:00,12
31-10-03 13:00,9
31-10-03 12:00,7
31-10-03 11:00,18
31-10-03 10:00,23
31-10-03 09:00,29
31-10-03 08:00,21
31-10-03 07:00,11
31-10-03 06:00,9
31-10-03 05:00,81
31-10-03 04:00,10
31-10-03 03:00,10
31-10-03 02:00,9
31-10-03 01:00,18
31-10-03 00:00,12
30-10-03 23:00,16
30-10-03 22:00,29
30-10-03 21:00,41
30-10-03 20:00,40
30-10-03 19:00,89
30-10-03 18:00,86
30-10-03 17:00,77
30-10-03 16:00,71
30-10-03 15:00,135
30-10-03 14:00,165
30-10-03 13:00,132
30-10-03 12:00,87
30-10-03 11:00,85
30-10-03 10:00,34
30-10-03 09:00,62
30-10-03 08:00,51
30-10-03 07:00,31
30-10-03 06:00,12
30-10-03 05:00,5
30-10-03 04:00,1
30-10-03 03:00,1
30-10-03 02:00,2
30-10-03 01:00,4
30-10-03 00:00,10
29-10-03 23:00,4
29-10-03 22:00,7
29-10-03 21:00,7
29-10-03 20:00,9
29-10-03 19:00,15
29-10-03 18:00,31
29-10-03 17:00,55
29-10-03 16:00,114
29-10-03 15:00,32
29-10-03 14:00,24
29-10-03 13:00,24
29-10-03 12:00,75
29-10-03 11:00,77
29-10-03 10:00,112
29-10-03 09:00,112
29-10-03 08:00,154
29-10-03 07:00,101
29-10-03 06:00,22
29-10-03 05:00,43
29-10-03 04:00,16
29-10-03 03:00,11
29-10-03 02:00,10
29-10-03 01:00,12
29-10-03 00:00,26
28-10-03 23:00,42
28-10-03 22:00,72
28-10-03 21:00,58
28-10-03 20:00,132
28-10-03 19:00,278
28-10-03 18:00,407
28-10-03 17:00,173
28-10-03 16:00,60
28-10-03 15:00,74
28-10-03 14:00,98
28-10-03 13:00,119
28-10-03 12:00,138
28-10-03 11:00,110
28-10-03 10:00,96
28-10-03 09:00,97
28-10-03 08:00,94
28-10-03 07:00,51
28-10-03 06:00,68
28-10-03 05:00,54
28-10-03 04:00,18
28-10-03 03:00,45
28-10-03 02:00,86
28-10-03 01:00,99
28-10-03 00:00,141
27-10-03 23:00,217
27-10-03 22:00,245
27-10-03 21:00,285
27-10-03 20:00,145
27-10-03 19:00,62
27-10-03 18:00,178
27-10-03 17:00,149
27-10-03 16:00,138
27-10-03 15:00,117
27-10-03 14:00,115
27-10-03 13:00,128
27-10-03 12:00,125
27-10-03 11:00,121
27-10-03 10:00,159
27-10-03 09:00,141
27-10-03 08:00,139
27-10-03 07:00,91
27-10-03 06:00,86
27-10-03 05:00,43
27-10-03 04:00,18
27-10-03 03:00,16
27-10-03 02:00,12
27-10-03 01:00,23
27-10-03 00:00,20
26-10-03 23:00,41
26-10-03 22:00,46
26-10-03 21:00,41
26-10-03 20:00,39
26-10-03 19:00,28
26-10-03 18:00,33
26-10-03 17:00,23
26-10-03 16:00,35
26-10-03 15:00,28
26-10-03 14:00,20
26-10-03 13:00,14
26-10-03 12:00,16
26-10-03 11:00,15
26-10-03 10:00,8
26-10-03 09:00,10
26-10-03 08:00,8
26-10-03 07:00,7
26-10-03 06:00,11
26-10-03 05:00,16
26-10-03 04:00,14
26-10-03 03:00,1
26-10-03 02:00,4
26-10-03 01:00,4
26-10-03 00:00,4
25-10-03 23:00,6
25-10-03 22:00,9
25-10-03 21:00,11
25-10-03 20:00,27
25-10-03 19:00,32
25-10-03 18:00,34
25-10-03 17:00,28
25-10-03 16:00,34
25-10-03 15:00,24
25-10-03 14:00,16
25-10-03 13:00,19
25-10-03 12:00,22
25-10-03 11:00,23
25-10-03 10:00,28
25-10-03 09:00,33
25-10-03 08:00,33
25-10-03 07:00,19
25-10-03 06:00,15
25-10-03 05:00,7
25-10-03 04:00,9
25-10-03 03:00,5
25-10-03 02:00,19
25-10-03 01:00,28
25-10-03 00:00,33
24-10-03 23:00,31
24-10-03 22:00,25
24-10-03 21:00,28
24-10-03 20:00,115
24-10-03 19:00,132
24-10-03 18:00,109
24-10-03 17:00,102
24-10-03 16:00,99
24-10-03 15:00,109
24-10-03 14:00,128
24-10-03 13:00,117
24-10-03 12:00,113
24-10-03 11:00,117
24-10-03 10:00,126
24-10-03 09:00,129
24-10-03 08:00,
24-10-03 07:00,218
24-10-03 06:00,109
24-10-03 05:00,77
24-10-03 04:00,60
24-10-03 03:00,26
24-10-03 02:00,16
24-10-03 01:00,28
24-10-03 00:00,52
23-10-03 23:00,59
23-10-03 22:00,99
23-10-03 21:00,77
23-10-03 20:00,139
23-10-03 19:00,130
23-10-03 18:00,144
23-10-03 17:00,149
23-10-03 16:00,112
23-10-03 15:00,108
23-10-03 14:00,95
23-10-03 13:00,111
23-10-03 12:00,115
23-10-03 11:00,137
23-10-03 10:00,150
23-10-03 09:00,169
23-10-03 08:00,149
23-10-03 07:00,134
23-10-03 06:00,131
23-10-03 05:00,76
23-10-03 04:00,58
23-10-03 03:00,25
23-10-03 02:00,138
23-10-03 01:00,157
23-10-03 00:00,69
22-10-03 23:00,39
22-10-03 22:00,113
22-10-03 21:00,236
22-10-03 20:00,221
22-10-03 19:00,77
22-10-03 18:00,98
22-10-03 17:00,115
22-10-03 16:00,130
22-10-03 15:00,133
22-10-03 14:00,88
22-10-03 13:00,137
22-10-03 12:00,159
22-10-03 11:00,152
22-10-03 10:00,174
22-10-03 09:00,168
22-10-03 08:00,245
22-10-03 07:00,169
22-10-03 06:00,136
22-10-03 05:00,87
22-10-03 04:00,63
22-10-03 03:00,15
22-10-03 02:00,13
22-10-03 01:00,19
22-10-03 00:00,26
21-10-03 23:00,48
21-10-03 22:00,65
21-10-03 21:00,64
21-10-03 20:00,69
21-10-03 19:00,45
21-10-03 18:00,98
21-10-03 17:00,133
21-10-03 16:00,144
21-10-03 15:00,98
21-10-03 14:00,123
21-10-03 13:00,98
21-10-03 12:00,100
21-10-03 11:00,140
21-10-03 10:00,147
21-10-03 09:00,148
21-10-03 08:00,142
21-10-03 07:00,152
21-10-03 06:00,107
21-10-03 05:00,57
21-10-03 04:00,53
21-10-03 03:00,18
21-10-03 02:00,17
21-10-03 01:00,39
21-10-03 00:00,167
20-10-03 23:00,40
20-10-03 22:00,36
20-10-03 21:00,49
20-10-03 20:00,117
20-10-03 19:00,73
20-10-03 18:00,95
20-10-03 17:00,145
20-10-03 16:00,160
20-10-03 15:00,147
20-10-03 14:00,150
20-10-03 13:00,157
20-10-03 12:00,159
20-10-03 11:00,196
20-10-03 10:00,244
20-10-03 09:00,213
20-10-03 08:00,226
20-10-03 07:00,170
20-10-03 06:00,139
20-10-03 05:00,109
20-10-03 04:00,94
20-10-03 03:00,52
20-10-03 02:00,55
20-10-03 01:00,44
20-10-03 00:00,90
19-10-03 23:00,80
19-10-03 22:00,145
19-10-03 21:00,107
19-10-03 20:00,151
19-10-03 19:00,108
19-10-03 18:00,105
19-10-03 17:00,86
19-10-03 16:00,70
19-10-03 15:00,44
19-10-03 14:00,55
19-10-03 13:00,54
19-10-03 12:00,44
19-10-03 11:00,57
19-10-03 10:00,27
19-10-03 09:00,68
19-10-03 08:00,90
19-10-03 07:00,75
19-10-03 06:00,73
19-10-03 05:00,50
19-10-03 04:00,76
19-10-03 03:00,53
19-10-03 02:00,42
19-10-03 01:00,35
19-10-03 00:00,41
18-10-03 23:00,42
18-10-03 22:00,54
18-10-03 21:00,77
18-10-03 20:00,99
18-10-03 19:00,101
18-10-03 18:00,127
18-10-03 17:00,98
18-10-03 16:00,69
18-10-03 15:00,81
18-10-03 14:00,89
18-10-03 13:00,73
18-10-03 12:00,66
18-10-03 11:00,88
18-10-03 10:00,120
