Datum Zeit,Leipzig-West O3
,µg/m³
01-11-03 00:00,31
31-10-03 23:00,29
31-10-03 22:00,30
31-10-03 21:00,22
31-10-03 20:00,25
31-10-03 19:00,25
31-10-03 18:00,25
31-10-03 17:00,38
31-10-03 16:00,43
31-10-03 15:00,45
31-10-03 14:00,47
31-10-03 13:00,51
31-10-03 12:00,50
31-10-03 11:00,45
31-10-03 10:00,40
31-10-03 09:00,35
31-10-03 08:00,29
31-10-03 07:00,28
31-10-03 06:00,28
31-10-03 05:00,30
31-10-03 04:00,21
31-10-03 03:00,13
31-10-03 02:00,14
31-10-03 01:00,14
31-10-03 00:00,15
30-10-03 23:00,15
30-10-03 22:00,18
30-10-03 21:00,19
30-10-03 20:00,20
30-10-03 19:00,27
30-10-03 18:00,30
30-10-03 17:00,38
30-10-03 16:00,46
30-10-03 15:00,35
30-10-03 14:00,37
30-10-03 13:00,34
30-10-03 12:00,20
30-10-03 11:00,22
30-10-03 10:00,21
30-10-03 09:00,9
30-10-03 08:00,4
30-10-03 07:00,6
30-10-03 06:00,15
30-10-03 05:00,20
30-10-03 04:00,20
30-10-03 03:00,24
30-10-03 02:00,27
30-10-03 01:00,31
30-10-03 00:00,28
29-10-03 23:00,23
29-10-03 22:00,21
29-10-03 21:00,20
29-10-03 20:00,22
29-10-03 19:00,27
29-10-03 18:00,27
29-10-03 17:00,15
29-10-03 16:00,31
29-10-03 15:00,40
29-10-03 14:00,43
29-10-03 13:00,37
29-10-03 12:00,16
29-10-03 11:00,18
29-10-03 10:00,18
29-10-03 09:00,5
29-10-03 08:00,2
29-10-03 07:00,11
29-10-03 06:00,22
29-10-03 05:00,20
29-10-03 04:00,19
29-10-03 03:00,17
29-10-03 02:00,22
29-10-03 01:00,25
29-10-03 00:00,18
28-10-03 23:00,9
28-10-03 22:00,19
28-10-03 21:00,17
28-10-03 20:00,4
28-10-03 19:00,6
28-10-03 18:00,20
28-10-03 17:00,34
28-10-03 16:00,58
28-10-03 15:00,51
28-10-03 14:00,32
28-10-03 13:00,
28-10-03 12:00,
28-10-03 11:00,10
28-10-03 10:00,7
28-10-03 09:00,3
28-10-03 08:00,1
28-10-03 07:00,1
28-10-03 06:00,1
28-10-03 05:00,1
28-10-03 04:00,1
28-10-03 03:00,1
28-10-03 02:00,1
28-10-03 01:00,1
28-10-03 00:00,1
27-10-03 23:00,1
27-10-03 22:00,2
27-10-03 21:00,8
27-10-03 20:00,17
27-10-03 19:00,22
27-10-03 18:00,22
