Datum Zeit,Dresden-Nord NO
,µg/m³
01-11-09 00:00,17
31-10-09 23:00,18
31-10-09 22:00,20
31-10-09 21:00,20
31-10-09 20:00,20
31-10-09 19:00,29
31-10-09 18:00,30
31-10-09 17:00,35
31-10-09 16:00,24
31-10-09 15:00,30
31-10-09 14:00,19
31-10-09 13:00,24
31-10-09 12:00,27
31-10-09 11:00,26
31-10-09 10:00,22
31-10-09 09:00,27
31-10-09 08:00,15
31-10-09 07:00,11
31-10-09 06:00,9
31-10-09 05:00,6
31-10-09 04:00,10
31-10-09 03:00,8
31-10-09 02:00,13
31-10-09 01:00,11
31-10-09 00:00,24
30-10-09 23:00,13
30-10-09 22:00,27
30-10-09 21:00,35
30-10-09 20:00,34
30-10-09 19:00,44
30-10-09 18:00,20
30-10-09 17:00,7
30-10-09 16:00,14
30-10-09 15:00,30
30-10-09 14:00,33
30-10-09 13:00,32
30-10-09 12:00,29
30-10-09 11:00,32
30-10-09 10:00,65
30-10-09 09:00,110
30-10-09 08:00,191
30-10-09 07:00,40
30-10-09 06:00,17
30-10-09 05:00,3
30-10-09 04:00,3
30-10-09 03:00,2
30-10-09 02:00,2
30-10-09 01:00,3
30-10-09 00:00,2
29-10-09 23:00,4
29-10-09 22:00,5
29-10-09 21:00,4
29-10-09 20:00,7
29-10-09 19:00,7
29-10-09 18:00,7
29-10-09 17:00,9
29-10-09 16:00,13
29-10-09 15:00,11
29-10-09 14:00,11
29-10-09 13:00,15
29-10-09 12:00,55
29-10-09 11:00,49
29-10-09 10:00,89
29-10-09 09:00,154
29-10-09 08:00,162
29-10-09 07:00,105
29-10-09 06:00,73
29-10-09 05:00,31
29-10-09 04:00,19
29-10-09 03:00,18
29-10-09 02:00,29
29-10-09 01:00,22
29-10-09 00:00,20
28-10-09 23:00,33
28-10-09 22:00,37
28-10-09 21:00,31
28-10-09 20:00,48
28-10-09 19:00,53
28-10-09 18:00,68
28-10-09 17:00,103
28-10-09 16:00,110
28-10-09 15:00,102
28-10-09 14:00,65
28-10-09 13:00,71
28-10-09 12:00,45
28-10-09 11:00,62
28-10-09 10:00,90
28-10-09 09:00,40
28-10-09 08:00,89
28-10-09 07:00,61
28-10-09 06:00,30
28-10-09 05:00,13
28-10-09 04:00,9
28-10-09 03:00,7
28-10-09 02:00,11
28-10-09 01:00,25
28-10-09 00:00,46
27-10-09 23:00,44
27-10-09 22:00,48
27-10-09 21:00,38
27-10-09 20:00,78
27-10-09 19:00,76
27-10-09 18:00,62
27-10-09 17:00,54
27-10-09 16:00,64
27-10-09 15:00,73
27-10-09 14:00,50
27-10-09 13:00,55
27-10-09 12:00,54
27-10-09 11:00,63
27-10-09 10:00,77
27-10-09 09:00,86
27-10-09 08:00,71
27-10-09 07:00,48
27-10-09 06:00,25
27-10-09 05:00,9
27-10-09 04:00,2
27-10-09 03:00,3
27-10-09 02:00,2
27-10-09 01:00,4
27-10-09 00:00,18
26-10-09 23:00,11
26-10-09 22:00,19
26-10-09 21:00,33
26-10-09 20:00,45
26-10-09 19:00,54
26-10-09 18:00,49
26-10-09 17:00,68
26-10-09 16:00,65
26-10-09 15:00,71
26-10-09 14:00,62
26-10-09 13:00,63
26-10-09 12:00,55
26-10-09 11:00,79
26-10-09 10:00,83
26-10-09 09:00,124
26-10-09 08:00,93
26-10-09 07:00,67
26-10-09 06:00,42
26-10-09 05:00,21
26-10-09 04:00,26
26-10-09 03:00,23
26-10-09 02:00,26
26-10-09 01:00,43
26-10-09 00:00,41
25-10-09 23:00,33
25-10-09 22:00,27
25-10-09 21:00,29
25-10-09 20:00,39
25-10-09 19:00,53
25-10-09 18:00,50
25-10-09 17:00,39
25-10-09 16:00,38
25-10-09 15:00,41
25-10-09 14:00,33
25-10-09 13:00,21
25-10-09 12:00,24
25-10-09 11:00,22
25-10-09 10:00,18
25-10-09 09:00,9
25-10-09 08:00,5
25-10-09 07:00,5
25-10-09 06:00,4
25-10-09 05:00,9
25-10-09 04:00,4
25-10-09 03:00,9
25-10-09 02:00,11
25-10-09 01:00,16
25-10-09 00:00,31
24-10-09 23:00,22
24-10-09 22:00,17
24-10-09 21:00,28
24-10-09 20:00,55
24-10-09 19:00,89
24-10-09 18:00,53
24-10-09 17:00,100
24-10-09 16:00,10
24-10-09 15:00,38
24-10-09 14:00,21
24-10-09 13:00,62
24-10-09 12:00,53
24-10-09 11:00,79
24-10-09 10:00,76
24-10-09 09:00,83
24-10-09 08:00,54
24-10-09 07:00,33
24-10-09 06:00,27
24-10-09 05:00,12
24-10-09 04:00,14
24-10-09 03:00,24
24-10-09 02:00,22
24-10-09 01:00,23
24-10-09 00:00,4
23-10-09 23:00,28
23-10-09 22:00,43
23-10-09 21:00,32
23-10-09 20:00,36
23-10-09 19:00,50
23-10-09 18:00,100
23-10-09 17:00,104
23-10-09 16:00,99
23-10-09 15:00,95
23-10-09 14:00,128
23-10-09 13:00,90
23-10-09 12:00,77
23-10-09 11:00,100
23-10-09 10:00,113
23-10-09 09:00,104
23-10-09 08:00,86
23-10-09 07:00,90
23-10-09 06:00,63
23-10-09 05:00,44
23-10-09 04:00,25
23-10-09 03:00,20
23-10-09 02:00,17
23-10-09 01:00,32
23-10-09 00:00,10
22-10-09 23:00,17
22-10-09 22:00,5
22-10-09 21:00,11
22-10-09 20:00,20
22-10-09 19:00,14
22-10-09 18:00,11
22-10-09 17:00,7
22-10-09 16:00,13
22-10-09 15:00,28
22-10-09 14:00,45
22-10-09 13:00,25
22-10-09 12:00,24
22-10-09 11:00,42
22-10-09 10:00,45
22-10-09 09:00,37
22-10-09 08:00,43
22-10-09 07:00,40
22-10-09 06:00,22
22-10-09 05:00,11
22-10-09 04:00,6
22-10-09 03:00,4
22-10-09 02:00,2
22-10-09 01:00,4
22-10-09 00:00,7
21-10-09 23:00,5
21-10-09 22:00,11
21-10-09 21:00,13
21-10-09 20:00,17
21-10-09 19:00,31
21-10-09 18:00,43
21-10-09 17:00,46
21-10-09 16:00,35
21-10-09 15:00,38
21-10-09 14:00,38
21-10-09 13:00,29
21-10-09 12:00,30
21-10-09 11:00,30
21-10-09 10:00,38
21-10-09 09:00,36
21-10-09 08:00,38
21-10-09 07:00,50
21-10-09 06:00,32
21-10-09 05:00,12
21-10-09 04:00,8
21-10-09 03:00,4
21-10-09 02:00,9
21-10-09 01:00,2
21-10-09 00:00,9
20-10-09 23:00,8
20-10-09 22:00,13
20-10-09 21:00,10
20-10-09 20:00,21
20-10-09 19:00,26
20-10-09 18:00,29
20-10-09 17:00,7
20-10-09 16:00,38
20-10-09 15:00,75
20-10-09 14:00,92
20-10-09 13:00,102
20-10-09 12:00,97
20-10-09 11:00,59
20-10-09 10:00,46
20-10-09 09:00,61
20-10-09 08:00,55
20-10-09 07:00,45
20-10-09 06:00,41
20-10-09 05:00,17
20-10-09 04:00,5
20-10-09 03:00,5
20-10-09 02:00,4
20-10-09 01:00,13
20-10-09 00:00,13
19-10-09 23:00,35
19-10-09 22:00,38
19-10-09 21:00,26
19-10-09 20:00,37
19-10-09 19:00,40
19-10-09 18:00,54
19-10-09 17:00,70
19-10-09 16:00,50
19-10-09 15:00,35
19-10-09 14:00,38
19-10-09 13:00,58
19-10-09 12:00,31
19-10-09 11:00,58
19-10-09 10:00,69
19-10-09 09:00,140
19-10-09 08:00,157
19-10-09 07:00,131
19-10-09 06:00,81
19-10-09 05:00,69
19-10-09 04:00,47
19-10-09 03:00,10
19-10-09 02:00,12
19-10-09 01:00,24
19-10-09 00:00,27
18-10-09 23:00,26
18-10-09 22:00,53
18-10-09 21:00,38
18-10-09 20:00,54
18-10-09 19:00,36
18-10-09 18:00,42
18-10-09 17:00,53
18-10-09 16:00,33
18-10-09 15:00,33
18-10-09 14:00,27
18-10-09 13:00,26
18-10-09 12:00,31
18-10-09 11:00,28
18-10-09 10:00,24
18-10-09 09:00,24
18-10-09 08:00,18
18-10-09 07:00,14
18-10-09 06:00,10
18-10-09 05:00,12
18-10-09 04:00,11
18-10-09 03:00,20
18-10-09 02:00,16
18-10-09 01:00,21
18-10-09 00:00,36
17-10-09 23:00,31
17-10-09 22:00,31
17-10-09 21:00,34
17-10-09 20:00,37
17-10-09 19:00,49
17-10-09 18:00,53
