Datum Zeit,Leipzig-West PM10
,µg/m³
31-10-09,35
30-10-09,25
29-10-09,31
28-10-09,24
27-10-09,13
26-10-09,17
25-10-09,22
24-10-09,44
23-10-09,52
22-10-09,51
21-10-09,46
20-10-09,30
19-10-09,16
18-10-09,10
17-10-09,5
16-10-09,10
15-10-09,9
14-10-09,8
13-10-09,10
12-10-09,7
11-10-09,13
10-10-09,19
09-10-09,17
08-10-09,15
07-10-09,18
06-10-09,17
05-10-09,20
04-10-09,11
03-10-09,22
02-10-09,14
01-10-09,14

