Datum Zeit,Bautzen PM10
,µg/m³
31-10-09,34
30-10-09,27
29-10-09,31
28-10-09,31
27-10-09,16
26-10-09,25
25-10-09,36
24-10-09,64
23-10-09,63
22-10-09,74
21-10-09,53
20-10-09,52
19-10-09,20
18-10-09,10
17-10-09,12
16-10-09,10
15-10-09,5
14-10-09,9
13-10-09,8
12-10-09,9
11-10-09,15
10-10-09,26
09-10-09,24
08-10-09,17
07-10-09,20
06-10-09,24
05-10-09,22
04-10-09,16
03-10-09,23
02-10-09,16
01-10-09,17

