Datum Zeit,Glauchau PM10
,µg/m³
31-10-09,41
30-10-09,32
29-10-09,47
28-10-09,32
27-10-09,18
26-10-09,22
25-10-09,21
24-10-09,44
23-10-09,61
22-10-09,66
21-10-09,48
20-10-09,32
19-10-09,19
18-10-09,12
17-10-09,6
16-10-09,12
15-10-09,13
14-10-09,11
13-10-09,11
12-10-09,8
11-10-09,12
10-10-09,20
09-10-09,23
08-10-09,17
07-10-09,23
06-10-09,20
05-10-09,25
04-10-09,13
03-10-09,24
02-10-09,19
01-10-09,18

