Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-10-09,46
30-10-09,36
29-10-09,43
28-10-09,39
27-10-09,20
26-10-09,23
25-10-09,30
24-10-09,57
23-10-09,62
22-10-09,66
21-10-09,60
20-10-09,44
19-10-09,30
18-10-09,11
17-10-09,10
16-10-09,17
15-10-09,19
14-10-09,23
13-10-09,28
12-10-09,11
11-10-09,14
10-10-09,27
09-10-09,29
08-10-09,23
07-10-09,24
06-10-09,26
05-10-09,27
04-10-09,13
03-10-09,23
02-10-09,19
01-10-09,26

