Datum Zeit,Carlsfeld O3
,µg/m³
01-11-09 00:00,45
31-10-09 23:00,48
31-10-09 22:00,59
31-10-09 21:00,85
31-10-09 20:00,81
31-10-09 19:00,59
31-10-09 18:00,40
31-10-09 17:00,41
31-10-09 16:00,58
31-10-09 15:00,56
31-10-09 14:00,49
31-10-09 13:00,54
31-10-09 12:00,46
31-10-09 11:00,48
31-10-09 10:00,39
31-10-09 09:00,45
31-10-09 08:00,47
31-10-09 07:00,44
31-10-09 06:00,40
31-10-09 05:00,34
31-10-09 04:00,46
31-10-09 03:00,47
31-10-09 02:00,41
31-10-09 01:00,43
31-10-09 00:00,46
30-10-09 23:00,43
30-10-09 22:00,43
30-10-09 21:00,41
30-10-09 20:00,46
30-10-09 19:00,46
30-10-09 18:00,42
30-10-09 17:00,42
30-10-09 16:00,42
30-10-09 15:00,46
30-10-09 14:00,48
30-10-09 13:00,47
30-10-09 12:00,46
30-10-09 11:00,42
30-10-09 10:00,41
30-10-09 09:00,31
30-10-09 08:00,29
30-10-09 07:00,18
30-10-09 06:00,20
30-10-09 05:00,19
30-10-09 04:00,14
30-10-09 03:00,19
30-10-09 02:00,18
30-10-09 01:00,31
30-10-09 00:00,37
29-10-09 23:00,39
29-10-09 22:00,32
29-10-09 21:00,24
29-10-09 20:00,23
29-10-09 19:00,23
29-10-09 18:00,33
29-10-09 17:00,34
29-10-09 16:00,32
29-10-09 15:00,23
29-10-09 14:00,29
29-10-09 13:00,34
29-10-09 12:00,36
29-10-09 11:00,28
29-10-09 10:00,22
29-10-09 09:00,23
29-10-09 08:00,27
29-10-09 07:00,25
29-10-09 06:00,29
29-10-09 05:00,28
29-10-09 04:00,28
29-10-09 03:00,29
29-10-09 02:00,38
29-10-09 01:00,39
29-10-09 00:00,37
28-10-09 23:00,44
28-10-09 22:00,45
28-10-09 21:00,42
28-10-09 20:00,34
28-10-09 19:00,17
28-10-09 18:00,36
28-10-09 17:00,20
28-10-09 16:00,40
28-10-09 15:00,48
28-10-09 14:00,54
28-10-09 13:00,57
28-10-09 12:00,47
28-10-09 11:00,47
28-10-09 10:00,45
28-10-09 09:00,30
28-10-09 08:00,19
28-10-09 07:00,17
28-10-09 06:00,22
28-10-09 05:00,22
28-10-09 04:00,27
28-10-09 03:00,32
28-10-09 02:00,39
28-10-09 01:00,42
28-10-09 00:00,39
27-10-09 23:00,32
27-10-09 22:00,34
27-10-09 21:00,38
27-10-09 20:00,37
27-10-09 19:00,36
27-10-09 18:00,39
27-10-09 17:00,41
27-10-09 16:00,45
27-10-09 15:00,46
27-10-09 14:00,46
27-10-09 13:00,46
27-10-09 12:00,43
27-10-09 11:00,40
27-10-09 10:00,40
27-10-09 09:00,39
27-10-09 08:00,39
27-10-09 07:00,39
27-10-09 06:00,40
27-10-09 05:00,41
27-10-09 04:00,39
27-10-09 03:00,39
27-10-09 02:00,41
27-10-09 01:00,43
27-10-09 00:00,45
26-10-09 23:00,47
26-10-09 22:00,48
26-10-09 21:00,51
26-10-09 20:00,55
