Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-10-09,32
30-10-09,21
29-10-09,24
28-10-09,24
27-10-09,9
26-10-09,18
25-10-09,30
24-10-09,55
23-10-09,43
22-10-09,47
21-10-09,40
20-10-09,29
19-10-09,17
18-10-09,7
17-10-09,7
16-10-09,6
15-10-09,4
14-10-09,6
13-10-09,6
12-10-09,6
11-10-09,11
10-10-09,21
09-10-09,19
08-10-09,11
07-10-09,14
06-10-09,20
05-10-09,17
04-10-09,13
03-10-09,20
02-10-09,16
01-10-09,13

