Datum Zeit,Schwartenberg PM10
,µg/m³
31-10-09,23
30-10-09,20
29-10-09,17
28-10-09,8
27-10-09,1
26-10-09,7
25-10-09,12
24-10-09,15
23-10-09,10
22-10-09,21
21-10-09,39
20-10-09,24
19-10-09,11
18-10-09,1
17-10-09,0
16-10-09,2
15-10-09,1
14-10-09,2
13-10-09,4
12-10-09,1
11-10-09,4
10-10-09,16
09-10-09,9
08-10-09,9
07-10-09,11
06-10-09,6
05-10-09,10
04-10-09,9
03-10-09,9
02-10-09,7
01-10-09,8

