Datum Zeit,Borna PM10
,µg/m³
31-10-09,40
30-10-09,29
29-10-09,37
28-10-09,37
27-10-09,17
26-10-09,22
25-10-09,23
24-10-09,43
23-10-09,63
22-10-09,59
21-10-09,51
20-10-09,35
19-10-09,24
18-10-09,10
17-10-09,5
16-10-09,17
15-10-09,8
14-10-09,6
13-10-09,11
12-10-09,5
11-10-09,11
10-10-09,24
09-10-09,22
08-10-09,14
07-10-09,23
06-10-09,20
05-10-09,23
04-10-09,13
03-10-09,17
02-10-09,22
01-10-09,24

