Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-06-03,07:00,,1,11,58,,
2017-06-03,08:00,,1,11,63,,
2017-06-03,09:00,,2,11,56,,
2017-06-03,10:00,,2,11,61,,
2017-06-03,11:00,,1,8,81,,
2017-06-03,12:00,,1,6,100,,
2017-06-03,13:00,,1,5,109,,
2017-06-03,14:00,,1,4,130,,
2017-06-03,15:00,,1,4,144,,
2017-06-03,16:00,,1,3,145,,
2017-06-03,17:00,,1,4,111,,
2017-06-03,18:00,,1,3,105,,
2017-06-03,19:00,,1,5,89,,
2017-06-03,20:00,,1,6,93,,
2017-06-03,21:00,,1,6,61,,
2017-06-03,22:00,,1,8,54,,
2017-06-03,23:00,,1,6,61,,
2017-06-04,00:00,,1,5,70,,
2017-06-04,01:00,,1,5,78,,
2017-06-04,02:00,,1,5,70,,
2017-06-04,03:00,,1,4,68,,
2017-06-04,04:00,,1,4,67,,
2017-06-04,05:00,,1,7,43,,
2017-06-04,06:00,,1,7,44,,
2017-06-04,07:00,,1,7,56,,
2017-06-04,08:00,,1,7,47,,
2017-06-04,09:00,,1,7,39,,
2017-06-04,10:00,,1,6,50,,
2017-06-04,11:00,,1,3,69,,
2017-06-04,12:00,,1,3,74,,
2017-06-04,13:00,,1,3,79,,
2017-06-04,14:00,,1,3,66,,
2017-06-04,15:00,,1,2,58,,
2017-06-04,16:00,,1,2,60,,
2017-06-04,17:00,,1,2,69,,
2017-06-04,18:00,,1,2,76,,
2017-06-04,19:00,,1,2,81,,
2017-06-04,20:00,,1,2,82,,
2017-06-04,21:00,,1,3,86,,
2017-06-04,22:00,,1,5,83,,
2017-06-04,23:00,,1,4,77,,
2017-06-05,00:00,,1,3,76,,
2017-06-05,01:00,,1,3,75,,
2017-06-05,02:00,,1,5,66,,
2017-06-05,03:00,,1,6,57,,
2017-06-05,04:00,,1,7,52,,
2017-06-05,05:00,,1,7,57,,
2017-06-05,06:00,,1,7,49,,
2017-06-05,07:00,,1,7,38,,
2017-06-05,08:00,,1,6,37,,
2017-06-05,09:00,,1,6,46,,
2017-06-05,10:00,,1,5,52,,
2017-06-05,11:00,,1,4,67,,
2017-06-05,12:00,,1,3,77,,
2017-06-05,13:00,,1,3,84,,
2017-06-05,14:00,,1,3,92,,
2017-06-05,15:00,,1,3,93,,
2017-06-05,16:00,,1,3,88,,
2017-06-05,17:00,,1,3,88,,
2017-06-05,18:00,,1,3,82,,
2017-06-05,19:00,,1,2,90,,
2017-06-05,20:00,,1,2,104,,
2017-06-05,21:00,,1,3,81,,
2017-06-05,22:00,,1,3,83,,
2017-06-05,23:00,,1,5,59,,
2017-06-06,00:00,,1,7,59,,
2017-06-06,01:00,,1,9,47,,
2017-06-06,02:00,,1,7,64,,
2017-06-06,03:00,,1,5,66,,
2017-06-06,04:00,,1,6,62,,
2017-06-06,05:00,,1,8,57,,
2017-06-06,06:00,,1,9,52,,
2017-06-06,07:00,,2,10,38,,
2017-06-06,08:00,,2,10,32,,
2017-06-06,09:00,,3,10,36,,
2017-06-06,10:00,,2,9,52,,
2017-06-06,11:00,,1,6,70,,
2017-06-06,12:00,,1,5,82,,
2017-06-06,13:00,,1,5,89,,
2017-06-06,14:00,,1,4,87,,
2017-06-06,15:00,,1,4,78,,
2017-06-06,16:00,,1,4,76,,
2017-06-06,17:00,,1,4,72,,
2017-06-06,18:00,,1,6,61,,
2017-06-06,19:00,,1,6,61,,
2017-06-06,20:00,,1,5,58,,
2017-06-06,21:00,,1,4,53,,
2017-06-06,22:00,,1,5,48,,
2017-06-06,23:00,,1,5,46,,
2017-06-07,00:00,,1,4,51,,
2017-06-07,01:00,,1,3,64,,
2017-06-07,02:00,,1,4,61,,
2017-06-07,03:00,,1,4,60,,
2017-06-07,04:00,,1,5,53,,
2017-06-07,05:00,,1,4,49,,
2017-06-07,06:00,,1,4,48,,
2017-06-07,07:00,,1,4,51,,
2017-06-07,08:00,,1,4,53,,
2017-06-07,09:00,,1,3,56,,
2017-06-07,10:00,,1,3,58,,
2017-06-07,11:00,,1,2,59,,
2017-06-07,12:00,,1,2,61,,
2017-06-07,13:00,,1,2,63,,
2017-06-07,14:00,,1,2,64,,
2017-06-07,15:00,,1,4,62,,
2017-06-07,16:00,,1,3,66,,
2017-06-07,17:00,,1,3,67,,
2017-06-07,18:00,,1,3,66,,
2017-06-07,19:00,,1,4,63,,
2017-06-07,20:00,,1,4,63,,
2017-06-07,21:00,,1,5,64,,
2017-06-07,22:00,,1,7,58,,
2017-06-07,23:00,,1,6,58,,
2017-06-08,00:00,,1,4,58,,
2017-06-08,01:00,,1,5,53,,
2017-06-08,02:00,,1,4,51,,
2017-06-08,03:00,,1,5,49,,
2017-06-08,04:00,,1,5,50,,
2017-06-08,05:00,,1,5,47,,
2017-06-08,06:00,,1,6,45,,
2017-06-08,07:00,,1,6,44,,
2017-06-08,08:00,,1,6,45,,
2017-06-08,09:00,,1,6,49,,
2017-06-08,10:00,,1,4,59,,
2017-06-08,11:00,,1,3,66,,
2017-06-08,12:00,,1,3,71,,
2017-06-08,13:00,,1,3,78,,
2017-06-08,14:00,,1,3,76,,
2017-06-08,15:00,,1,3,79,,
2017-06-08,16:00,,1,3,81,,
2017-06-08,17:00,,1,3,84,,
2017-06-08,18:00,,1,4,84,,
2017-06-08,19:00,,1,4,85,,
2017-06-08,20:00,,1,4,85,,
2017-06-08,21:00,,1,6,80,,
2017-06-08,22:00,,1,7,77,,
2017-06-08,23:00,,1,9,73,,
2017-06-09,00:00,,1,9,71,,
2017-06-09,01:00,,1,10,67,,
2017-06-09,02:00,,1,7,70,,
2017-06-09,03:00,,1,8,72,,
2017-06-09,04:00,,1,8,68,,
2017-06-09,05:00,,1,7,75,,
2017-06-09,06:00,,1,7,75,,
2017-06-09,07:00,,1,9,66,,
2017-06-09,08:00,,1,10,54,,
2017-06-09,09:00,,2,11,57,,
2017-06-09,10:00,,1,8,76,,
2017-06-09,11:00,,1,5,88,,
2017-06-09,12:00,,1,4,90,,
2017-06-09,13:00,,1,5,91,,
2017-06-09,14:00,,1,5,87,,
2017-06-09,15:00,,1,6,81,,
2017-06-09,16:00,,1,6,84,,
2017-06-09,17:00,,1,6,84,,
2017-06-09,18:00,,1,7,99,,
2017-06-09,19:00,,1,8,93,,
2017-06-09,20:00,,1,8,85,,
2017-06-09,21:00,,1,9,79,,
2017-06-09,22:00,,1,11,70,,
2017-06-09,23:00,,1,5,89,,
2017-06-10,00:00,,1,3,96,,
2017-06-10,01:00,,1,6,81,,
2017-06-10,02:00,,1,5,72,,
2017-06-10,03:00,,1,6,65,,
2017-06-10,04:00,,1,6,58,,
2017-06-10,05:00,,1,8,52,,
2017-06-10,06:00,,1,8,47,,
2017-06-10,07:00,,1,8,50,,
2017-06-10,08:00,,1,6,55,,
2017-06-10,09:00,,1,4,64,,
2017-06-10,10:00,,1,3,70,,
2017-06-10,11:00,,1,3,73,,
2017-06-10,12:00,,1,3,78,,
2017-06-10,13:00,,1,3,85,,
2017-06-10,14:00,,1,3,89,,
2017-06-10,15:00,,1,2,93,,
2017-06-10,16:00,,1,2,97,,
2017-06-10,17:00,,1,2,94,,
2017-06-10,18:00,,1,3,86,,
2017-06-10,19:00,,1,2,88,,
2017-06-10,20:00,,1,2,89,,
2017-06-10,21:00,,1,3,93,,
2017-06-10,22:00,,1,5,83,,
2017-06-10,23:00,,1,5,82,,
2017-06-11,00:00,,1,5,82,,
2017-06-11,01:00,,1,4,84,,
2017-06-11,02:00,,1,4,81,,
2017-06-11,03:00,,1,5,72,,
2017-06-11,04:00,,1,6,66,,
2017-06-11,05:00,,1,6,66,,
2017-06-11,06:00,,1,7,64,,
2017-06-11,07:00,,1,6,61,,
2017-06-11,08:00,,1,4,63,,
2017-06-11,09:00,,1,3,74,,
2017-06-11,10:00,,1,2,85,,
2017-06-11,11:00,,1,2,92,,
2017-06-11,12:00,,1,2,93,,
2017-06-11,13:00,,1,2,96,,
2017-06-11,14:00,,1,2,96,,
2017-06-11,15:00,,1,2,96,,
2017-06-11,16:00,,1,2,96,,
2017-06-11,17:00,,1,3,94,,
2017-06-11,18:00,,1,3,99,,
2017-06-11,19:00,,1,3,98,,
2017-06-11,20:00,,1,5,100,,
2017-06-11,21:00,,1,5,90,,
2017-06-11,22:00,,1,6,95,,
2017-06-11,23:00,,1,8,100,,
2017-06-12,00:00,,1,10,74,,
2017-06-12,01:00,,1,8,75,,
2017-06-12,02:00,,1,6,81,,
2017-06-12,03:00,,1,6,75,,
2017-06-12,04:00,,1,6,76,,
2017-06-12,05:00,,1,7,76,,
2017-06-12,06:00,,1,10,70,,
2017-06-12,07:00,,1,10,65,,
2017-06-12,08:00,,1,9,63,,
2017-06-12,09:00,,1,7,60,,
2017-06-12,10:00,,1,8,56,,
