Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-06-04,04:00,,5,21,,,
2017-06-04,05:00,,4,17,,,
2017-06-04,06:00,,6,18,,,
2017-06-04,07:00,,3,14,,,
2017-06-04,08:00,,4,12,,,
2017-06-04,09:00,,11,16,,,
2017-06-04,10:00,,10,17,,,
2017-06-04,11:00,,4,12,,,
2017-06-04,12:00,,6,15,,,
2017-06-04,13:00,,7,13,,,
2017-06-04,14:00,,9,17,,,
2017-06-04,15:00,,9,16,,,
2017-06-04,16:00,,7,14,,,
2017-06-04,17:00,,15,23,,,
2017-06-04,18:00,,12,23,,,
2017-06-04,19:00,,11,25,,,
2017-06-04,20:00,,10,30,,,
2017-06-04,21:00,,25,59,,,
2017-06-04,22:00,,23,54,,,
2017-06-04,23:00,,11,36,,,
2017-06-05,00:00,,16,36,,,
2017-06-05,01:00,,30,44,,,
2017-06-05,02:00,,7,26,,,
2017-06-05,03:00,,7,20,,,
2017-06-05,04:00,,18,27,,,
2017-06-05,05:00,,9,21,,,
2017-06-05,06:00,,7,17,,,
2017-06-05,07:00,,6,15,,,
2017-06-05,08:00,,7,14,,,
2017-06-05,09:00,,13,21,,,
2017-06-05,10:00,,13,24,,,
2017-06-05,11:00,,8,21,,,
2017-06-05,12:00,,11,24,,,
2017-06-05,13:00,,12,25,,,
2017-06-05,14:00,,8,21,,,
2017-06-05,15:00,,11,27,,,
2017-06-05,16:00,,6,22,,,
2017-06-05,17:00,,28,52,,,
2017-06-05,18:00,,15,40,,,
2017-06-05,19:00,,23,49,,,
2017-06-05,20:00,,21,41,,,
2017-06-05,21:00,,12,33,,,
2017-06-05,22:00,,5,23,,,
2017-06-05,23:00,,8,23,,,
2017-06-06,00:00,,7,21,,,
2017-06-06,01:00,,8,22,,,
2017-06-06,02:00,,4,16,,,
2017-06-06,03:00,,12,22,,,
2017-06-06,04:00,,29,31,,,
2017-06-06,05:00,,32,35,,,
2017-06-06,06:00,,59,44,,,
2017-06-06,07:00,,63,46,,,
2017-06-06,08:00,,19,28,,,
2017-06-06,09:00,,20,33,,,
2017-06-06,10:00,,12,25,,,
2017-06-06,11:00,,11,26,,,
2017-06-06,12:00,,18,33,,,
2017-06-06,13:00,,33,53,,,
2017-06-06,14:00,,25,42,,,
2017-06-06,15:00,,17,31,,,
2017-06-06,16:00,,21,33,,,
2017-06-06,17:00,,40,47,,,
2017-06-06,18:00,,43,50,,,
2017-06-06,19:00,,10,20,,,
2017-06-06,20:00,,20,34,,,
2017-06-06,21:00,,14,25,,,
2017-06-06,22:00,,4,17,,,
2017-06-06,23:00,,6,13,,,
2017-06-07,00:00,,3,10,,,
2017-06-07,01:00,,4,11,,,
2017-06-07,02:00,,2,6,,,
2017-06-07,03:00,,4,10,,,
2017-06-07,04:00,,14,19,,,
2017-06-07,05:00,,16,21,,,
2017-06-07,06:00,,28,30,,,
2017-06-07,07:00,,61,49,,,
2017-06-07,08:00,,53,42,,,
2017-06-07,09:00,,27,27,,,
2017-06-07,15:00,,21,25,,,
2017-06-07,16:00,,42,42,,,
2017-06-07,17:00,,36,37,,,
2017-06-07,18:00,,19,27,,,
2017-06-07,19:00,,8,17,,,
2017-06-07,20:00,,4,15,,,
2017-06-07,21:00,,4,14,,,
2017-06-07,22:00,,6,16,,,
2017-06-07,23:00,,11,20,,,
2017-06-08,00:00,,5,13,,,
2017-06-08,01:00,,3,14,,,
2017-06-08,02:00,,1,10,,,
2017-06-08,03:00,,3,14,,,
2017-06-08,04:00,,15,25,,,
2017-06-08,05:00,,31,36,,,
2017-06-08,06:00,,36,39,,,
2017-06-08,07:00,,20,29,,,
2017-06-08,08:00,,51,41,,,
2017-06-08,09:00,,53,43,,,
2017-06-08,10:00,,42,40,,,
2017-06-08,11:00,,34,36,,,
2017-06-08,12:00,,28,33,,,
2017-06-08,13:00,,20,32,,,
2017-06-08,14:00,,36,50,,,
2017-06-08,15:00,,40,51,,,
2017-06-08,16:00,,44,52,,,
2017-06-08,17:00,,35,54,,,
2017-06-08,18:00,,29,50,,,
2017-06-08,19:00,,21,41,,,
2017-06-08,20:00,,13,34,,,
2017-06-08,21:00,,10,28,,,
2017-06-08,22:00,,4,20,,,
2017-06-08,23:00,,3,17,,,
2017-06-09,00:00,,2,14,,,
2017-06-09,01:00,,3,19,,,
2017-06-09,02:00,,4,19,,,
2017-06-09,03:00,,6,22,,,
2017-06-09,04:00,,3,17,,,
2017-06-09,05:00,,10,24,,,
2017-06-09,06:00,,15,32,,,
2017-06-09,07:00,,26,40,,,
2017-06-09,08:00,,15,33,,,
2017-06-09,09:00,,9,24,,,
2017-06-09,10:00,,10,25,,,
2017-06-09,11:00,,18,40,,,
2017-06-09,12:00,,16,36,,,
2017-06-09,13:00,,24,50,,,
2017-06-09,14:00,,24,48,,,
2017-06-09,15:00,,15,32,,,
2017-06-09,16:00,,30,52,,,
2017-06-09,17:00,,7,33,,,
2017-06-09,18:00,,6,27,,,
2017-06-09,19:00,,6,28,,,
2017-06-09,20:00,,5,25,,,
2017-06-09,21:00,,8,34,,,
2017-06-09,22:00,,3,15,,,
2017-06-09,23:00,,15,41,,,
2017-06-10,00:00,,6,18,,,
2017-06-10,01:00,,6,18,,,
2017-06-10,02:00,,12,19,,,
2017-06-10,03:00,,1,14,,,
2017-06-10,04:00,,6,20,,,
2017-06-10,05:00,,11,27,,,
2017-06-10,06:00,,11,25,,,
2017-06-10,07:00,,12,22,,,
2017-06-10,08:00,,16,26,,,
2017-06-10,09:00,,18,30,,,
2017-06-10,10:00,,22,35,,,
2017-06-10,11:00,,24,38,,,
2017-06-10,12:00,,17,33,,,
2017-06-10,13:00,,17,33,,,
2017-06-10,14:00,,15,34,,,
2017-06-10,15:00,,14,30,,,
2017-06-10,16:00,,9,24,,,
