Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-06-01,,,,,,11,
2017-06-01,01:00,,,,40,,
2017-06-01,02:00,,,,29,,
2017-06-01,03:00,,,,29,,
2017-06-01,04:00,,,,26,,
2017-06-01,05:00,,,,31,,
2017-06-01,06:00,,,,32,,
2017-06-01,07:00,,,,61,,
2017-06-01,08:00,,,,81,,
2017-06-01,09:00,,,,89,,
2017-06-01,10:00,,,,88,,
2017-06-01,11:00,,,,89,,
2017-06-01,12:00,,,,95,,
2017-06-01,13:00,,,,99,,
2017-06-01,14:00,,,,103,,
2017-06-01,15:00,,,,107,,
2017-06-01,16:00,,,,110,,
2017-06-01,17:00,,,,114,,
2017-06-01,18:00,,,,115,,
2017-06-01,19:00,,,,112,,
2017-06-01,20:00,,,,101,,
2017-06-01,21:00,,,,86,,
2017-06-01,22:00,,,,71,,
2017-06-01,23:00,,,,56,,
2017-06-02,,,,,,10,
2017-06-02,00:00,,,,51,,
2017-06-02,01:00,,,,62,,
2017-06-02,02:00,,,,70,,
2017-06-02,03:00,,,,55,,
2017-06-02,04:00,,,,57,,
2017-06-02,05:00,,,,52,,
2017-06-02,06:00,,,,55,,
2017-06-02,07:00,,,,85,,
2017-06-02,08:00,,,,105,,
2017-06-02,09:00,,,,113,,
2017-06-02,10:00,,,,114,,
2017-06-02,11:00,,,,117,,
2017-06-02,12:00,,,,121,,
2017-06-02,13:00,,,,123,,
2017-06-02,14:00,,,,127,,
2017-06-02,15:00,,,,126,,
2017-06-02,16:00,,,,126,,
2017-06-02,17:00,,,,130,,
2017-06-02,18:00,,,,135,,
2017-06-02,19:00,,,,135,,
2017-06-02,20:00,,,,128,,
2017-06-02,21:00,,,,115,,
2017-06-02,22:00,,,,105,,
2017-06-02,23:00,,,,124,,
2017-06-03,,,,,,11,
2017-06-03,00:00,,,,113,,
2017-06-03,01:00,,,,120,,
2017-06-03,02:00,,,,117,,
2017-06-03,03:00,,,,116,,
2017-06-03,04:00,,,,121,,
2017-06-03,05:00,,,,122,,
2017-06-03,06:00,,,,121,,
2017-06-03,07:00,,,,124,,
2017-06-03,08:00,,,,136,,
2017-06-03,09:00,,,,135,,
2017-06-03,10:00,,,,134,,
2017-06-03,11:00,,,,132,,
2017-06-03,12:00,,,,139,,
2017-06-03,13:00,,,,139,,
2017-06-03,14:00,,,,137,,
2017-06-03,15:00,,,,141,,
2017-06-03,16:00,,,,128,,
2017-06-03,17:00,,,,94,,
2017-06-03,18:00,,,,82,,
2017-06-03,19:00,,,,103,,
2017-06-03,20:00,,,,84,,
2017-06-03,21:00,,,,82,,
2017-06-03,22:00,,,,78,,
2017-06-03,23:00,,,,87,,
2017-06-04,,,,,,5,
2017-06-04,00:00,,,,114,,
2017-06-04,01:00,,,,114,,
2017-06-04,02:00,,,,106,,
2017-06-04,03:00,,,,106,,
2017-06-04,04:00,,,,96,,
2017-06-04,05:00,,,,111,,
2017-06-04,06:00,,,,106,,
2017-06-04,07:00,,,,110,,
2017-06-04,08:00,,,,107,,
2017-06-04,09:00,,,,102,,
2017-06-04,10:00,,,,91,,
2017-06-04,11:00,,,,82,,
2017-06-04,12:00,,,,82,,
2017-06-04,13:00,,,,82,,
2017-06-04,14:00,,,,85,,
2017-06-04,15:00,,,,80,,
2017-06-04,16:00,,,,78,,
2017-06-04,17:00,,,,73,,
2017-06-04,18:00,,,,72,,
2017-06-04,19:00,,,,68,,
2017-06-04,20:00,,,,49,,
2017-06-04,21:00,,,,24,,
2017-06-04,22:00,,,,14,,
2017-06-04,23:00,,,,19,,
2017-06-05,,,,,,7,
2017-06-05,00:00,,,,23,,
2017-06-05,01:00,,,,26,,
2017-06-05,02:00,,,,33,,
2017-06-05,03:00,,,,33,,
2017-06-05,04:00,,,,29,,
2017-06-05,05:00,,,,32,,
2017-06-05,06:00,,,,59,,
2017-06-05,07:00,,,,70,,
2017-06-05,08:00,,,,73,,
2017-06-05,09:00,,,,81,,
2017-06-05,10:00,,,,92,,
2017-06-05,11:00,,,,91,,
2017-06-05,12:00,,,,91,,
2017-06-05,13:00,,,,96,,
2017-06-05,14:00,,,,97,,
2017-06-05,15:00,,,,98,,
2017-06-05,16:00,,,,101,,
2017-06-05,17:00,,,,88,,
2017-06-05,18:00,,,,75,,
2017-06-05,19:00,,,,73,,
2017-06-05,20:00,,,,69,,
2017-06-05,21:00,,,,67,,
2017-06-05,22:00,,,,64,,
2017-06-05,23:00,,,,42,,
2017-06-06,,,,,,7,
2017-06-06,00:00,,,,60,,
2017-06-06,01:00,,,,79,,
2017-06-06,02:00,,,,90,,
2017-06-06,03:00,,,,92,,
2017-06-06,04:00,,,,82,,
2017-06-06,05:00,,,,85,,
