Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-06-07,03:00,,1,5,,,
2017-06-07,04:00,,4,9,,,
2017-06-07,05:00,,13,17,,,
2017-06-07,06:00,,19,21,,,
2017-06-07,07:00,,19,20,,,
2017-06-07,08:00,,20,19,,,
2017-06-07,09:00,,19,19,,,
2017-06-07,10:00,,16,15,,,
2017-06-07,11:00,,14,14,,,
2017-06-07,12:00,,14,16,,,
2017-06-07,13:00,,14,16,,,
2017-06-07,14:00,,14,17,,,
2017-06-07,15:00,,13,19,,,
2017-06-07,16:00,,15,21,,,
2017-06-07,17:00,,15,19,,,
2017-06-07,18:00,,10,17,,,
2017-06-07,19:00,,8,14,,,
2017-06-07,20:00,,5,11,,,
2017-06-07,21:00,,5,12,,,
2017-06-07,22:00,,3,12,,,
2017-06-07,23:00,,1,8,,,
2017-06-08,00:00,,1,5,,,
2017-06-08,01:00,,2,8,,,
2017-06-08,02:00,,3,11,,,
2017-06-08,03:00,,1,7,,,
2017-06-08,04:00,,7,12,,,
2017-06-08,05:00,,23,28,,,
2017-06-08,06:00,,31,35,,,
2017-06-08,07:00,,32,29,,,
2017-06-08,08:00,,22,23,,,
2017-06-08,09:00,,18,23,,,
2017-06-08,10:00,,19,22,,,
2017-06-08,11:00,,14,18,,,
2017-06-08,12:00,,13,17,,,
2017-06-08,13:00,,10,15,,,
2017-06-08,14:00,,12,19,,,
2017-06-08,15:00,,10,16,,,
2017-06-08,16:00,,13,20,,,
2017-06-08,17:00,,10,19,,,
2017-06-08,18:00,,7,14,,,
2017-06-08,19:00,,2,10,,,
2017-06-08,20:00,,5,22,,,
2017-06-08,21:00,,9,42,,,
2017-06-08,22:00,,4,34,,,
2017-06-08,23:00,,2,33,,,
2017-06-09,00:00,,2,25,,,
2017-06-09,01:00,,1,23,,,
2017-06-09,02:00,,1,28,,,
2017-06-09,03:00,,1,28,,,
2017-06-09,04:00,,2,29,,,
