Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-06-01,01:00,0.1,1,7,77,,2.3
2017-06-01,02:00,0.1,1,6,76,,2.1
2017-06-01,03:00,,1,7,69,,1.9
2017-06-01,04:00,,1,6,65,,1.9
2017-06-01,05:00,,1,7,67,,1.9
2017-06-01,06:00,,1,6,66,,1.8
2017-06-01,07:00,,1,4,73,,1.8
2017-06-01,08:00,0.1,1,4,78,,1.9
2017-06-01,09:00,0.1,1,4,81,,3.1
2017-06-01,10:00,0.1,1,5,82,,5.6
2017-06-01,11:00,0.1,1,4,89,,4.6
2017-06-01,12:00,0.1,1,3,91,,3.7
2017-06-01,13:00,0.1,1,3,93,,3.9
2017-06-01,14:00,0.1,1,3,95,,3.6
2017-06-01,15:00,0.1,1,3,97,,3.2
2017-06-01,16:00,0.1,1,3,100,,3.0
2017-06-01,17:00,0.1,1,3,101,,3.5
2017-06-01,18:00,0.1,1,5,95,,4.9
2017-06-01,19:00,0.2,1,4,95,,3.6
2017-06-01,20:00,0.1,1,4,95,,2.4
2017-06-01,21:00,0.1,1,5,92,,2.1
2017-06-01,22:00,0.2,1,5,98,,2.1
2017-06-01,23:00,0.1,1,5,99,,2.2
2017-06-02,00:00,0.1,1,4,101,,2.2
2017-06-02,01:00,0.1,1,4,103,,2.3
2017-06-02,02:00,0.1,1,4,103,,2.3
2017-06-02,03:00,0.2,1,4,104,,2.4
2017-06-02,04:00,0.2,1,4,103,,2.5
2017-06-02,05:00,0.1,1,5,104,,2.7
2017-06-02,06:00,0.1,1,6,100,,5.5
2017-06-02,07:00,0.1,1,7,97,,10.3
2017-06-02,08:00,0.1,1,5,98,,5.7
2017-06-02,09:00,0.1,1,3,101,,4.2
2017-06-02,10:00,0.1,1,3,113,,3.2
2017-06-02,11:00,0.1,1,3,113,,2.8
2017-06-02,12:00,0.1,1,3,116,,2.5
2017-06-02,13:00,0.1,1,3,120,,2.5
2017-06-02,14:00,0.1,1,4,128,,2.5
2017-06-02,15:00,0.1,1,3,128,,2.4
2017-06-02,16:00,0.1,1,3,128,,2.3
2017-06-02,17:00,0.1,1,3,128,,2.2
2017-06-02,18:00,0.1,1,4,129,,2.4
2017-06-02,19:00,0.1,1,4,133,,3.8
2017-06-02,20:00,0.1,1,5,129,,3.1
2017-06-02,21:00,0.1,1,5,130,,3.0
2017-06-02,22:00,0.1,1,4,135,,3.3
2017-06-02,23:00,0.1,1,3,131,,2.7
2017-06-03,00:00,0.1,1,3,130,,2.5
2017-06-03,01:00,0.1,1,3,129,,2.5
2017-06-03,02:00,0.1,1,6,124,,4.7
2017-06-03,03:00,0.2,1,15,109,,21.3
2017-06-03,04:00,0.8,1,14,106,,35.9
2017-06-03,05:00,0.6,1,18,105,,24.7
2017-06-03,06:00,0.7,1,24,101,,30.9
2017-06-03,07:00,2.4,3,28,100,,38.0
2017-06-03,08:00,1.7,5,32,95,,49.0
2017-06-03,09:00,0.9,2,12,120,,20.3
2017-06-03,10:00,1.2,1,8,142,,16.4
2017-06-03,11:00,1.1,1,9,147,,26.0
2017-06-03,12:00,0.5,1,10,145,,26.3
2017-06-03,13:00,0.3,1,8,142,,15.3
2017-06-03,14:00,0.1,1,5,147,,8.0
2017-06-03,15:00,0.1,1,5,152,,8.5
2017-06-03,16:00,0.2,1,7,161,,12.0
2017-06-03,17:00,0.5,1,7,157,,9.6
2017-06-03,18:00,0.2,1,5,138,,4.5
2017-06-03,19:00,0.2,1,4,122,,3.0
2017-06-03,20:00,0.1,1,5,115,,2.7
2017-06-03,21:00,0.1,1,4,120,,2.7
2017-06-03,22:00,0.1,1,4,119,,3.0
2017-06-03,23:00,0.1,1,4,120,,3.0
2017-06-04,00:00,0.1,1,3,119,,2.8
2017-06-04,01:00,0.1,1,6,118,,5.7
2017-06-04,02:00,0.3,1,6,117,,5.6
2017-06-04,03:00,0.2,1,7,114,,5.4
2017-06-04,04:00,0.6,1,7,113,,7.8
2017-06-04,05:00,0.6,1,8,95,,6.8
2017-06-04,06:00,0.2,1,6,82,,2.8
2017-06-04,07:00,0.1,1,4,89,,2.4
2017-06-04,08:00,0.1,1,3,87,,2.4
2017-06-04,09:00,0.1,1,2,91,,2.5
2017-06-04,10:00,0.1,1,2,90,,2.4
2017-06-04,11:00,0.3,1,2,86,,2.4
2017-06-04,12:00,0.2,1,2,88,,2.3
2017-06-04,13:00,0.1,1,3,92,,2.4
2017-06-04,14:00,0.2,1,4,87,,2.5
2017-06-04,15:00,0.2,1,4,84,,2.3
2017-06-04,16:00,0.2,1,3,78,,1.8
2017-06-04,17:00,0.1,1,2,78,,1.9
2017-06-04,18:00,0.1,1,2,75,,1.9
