Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-06-01,,,,,,10,
2017-06-01,01:00,,1,5,72,,
2017-06-01,02:00,,1,5,70,,
2017-06-01,03:00,,1,5,64,,
2017-06-01,04:00,,1,5,63,,
2017-06-01,05:00,,1,6,60,,
2017-06-01,06:00,,1,4,63,,
2017-06-01,07:00,,1,5,60,,
2017-06-01,08:00,,2,5,62,,
2017-06-01,09:00,,1,3,74,,
2017-06-01,10:00,,1,2,78,,
2017-06-01,11:00,,1,1,80,,
2017-06-01,12:00,,1,1,85,,
2017-06-01,13:00,,1,1,89,,
2017-06-01,14:00,,1,1,94,,
2017-06-01,15:00,,1,1,99,,
2017-06-01,16:00,,1,1,101,,
2017-06-01,17:00,,1,1,102,,
2017-06-01,18:00,,1,2,105,,
2017-06-01,19:00,,1,2,102,,
2017-06-01,20:00,,1,3,96,,
2017-06-01,21:00,,1,4,89,,
2017-06-01,22:00,,1,5,88,,
2017-06-01,23:00,,1,13,72,,
2017-06-02,00:00,,1,12,69,,
2017-06-02,01:00,,1,20,52,,
2017-06-02,02:00,,1,22,39,,
2017-06-02,03:00,,1,15,43,,
2017-06-02,04:00,,1,9,51,,
2017-06-02,05:00,,1,10,47,,
2017-06-02,06:00,,2,13,46,,
2017-06-02,07:00,,6,21,39,,
2017-06-02,08:00,,6,21,49,,
2017-06-02,09:00,,5,18,66,,
2017-06-02,10:00,,2,10,90,,
2017-06-02,11:00,,1,5,109,,
2017-06-02,12:00,,1,3,119,,
2017-06-02,13:00,,1,2,121,,
2017-06-02,14:00,,1,1,123,,
2017-06-02,15:00,,1,1,122,,
2017-06-02,16:00,,1,1,128,,
2017-06-02,17:00,,1,1,130,,
2017-06-02,18:00,,1,2,132,,
2017-06-02,19:00,,1,3,132,,
2017-06-02,20:00,,1,3,129,,
2017-06-02,21:00,,1,3,128,,
2017-06-02,22:00,,1,9,112,,
2017-06-02,23:00,,1,22,84,,
2017-06-03,00:00,,1,9,88,,
2017-06-03,01:00,,1,7,85,,
2017-06-03,02:00,,1,9,78,,
2017-06-03,03:00,,1,11,69,,
2017-06-03,04:00,,1,10,62,,
2017-06-03,05:00,,1,10,55,,
2017-06-03,06:00,,1,12,56,,
2017-06-03,07:00,,1,12,55,,
2017-06-03,08:00,,1,8,74,,
2017-06-03,09:00,,2,9,85,,
2017-06-03,10:00,,1,9,98,,
2017-06-03,11:00,,1,5,117,,
2017-06-03,12:00,,1,3,127,,
2017-06-03,13:00,,1,3,137,,
2017-06-03,14:00,,1,3,143,,
2017-06-03,15:00,,1,3,140,,
2017-06-03,16:00,,1,3,144,,
2017-06-03,17:00,,1,4,139,,
2017-06-03,18:00,,1,4,121,,
2017-06-03,19:00,,1,2,122,,
2017-06-03,20:00,,1,2,107,,
2017-06-03,21:00,,1,8,90,,
2017-06-03,22:00,,1,5,95,,
2017-06-03,23:00,,1,5,96,,
2017-06-04,00:00,,1,3,87,,
2017-06-04,01:00,,1,4,72,,
2017-06-04,02:00,,1,4,68,,
2017-06-04,03:00,,1,7,62,,
2017-06-04,04:00,,1,7,44,,
2017-06-04,05:00,,1,5,53,,
2017-06-04,06:00,,1,5,52,,
2017-06-04,07:00,,1,4,65,,
2017-06-04,08:00,,1,3,60,,
2017-06-04,09:00,,1,10,49,,
2017-06-04,10:00,,1,11,51,,
2017-06-04,11:00,,1,6,67,,
2017-06-04,12:00,,1,2,70,,
2017-06-04,13:00,,1,1,83,,
2017-06-04,14:00,,1,1,85,,
2017-06-04,15:00,,1,1,74,,
2017-06-04,16:00,,1,1,69,,
2017-06-04,17:00,,1,1,69,,
2017-06-04,18:00,,1,1,77,,
2017-06-04,19:00,,1,1,80,,
2017-06-04,20:00,,1,2,73,,
2017-06-04,21:00,,1,3,68,,
2017-06-04,22:00,,1,6,62,,
2017-06-04,23:00,,1,8,57,,
2017-06-05,00:00,,1,7,59,,
2017-06-05,01:00,,1,11,40,,
2017-06-05,02:00,,1,8,32,,
2017-06-05,03:00,,1,7,38,,
2017-06-05,04:00,,1,5,39,,
2017-06-05,05:00,,1,4,35,,
2017-06-05,06:00,,1,5,29,,
2017-06-05,07:00,,2,5,33,,
2017-06-05,08:00,,2,5,42,,
2017-06-05,09:00,,1,4,59,,
2017-06-05,10:00,,1,3,75,,
2017-06-05,11:00,,1,2,87,,
2017-06-05,12:00,,1,2,92,,
2017-06-05,13:00,,1,2,94,,
2017-06-05,14:00,,1,2,106,,
2017-06-05,15:00,,1,3,107,,
2017-06-05,16:00,,1,2,105,,
2017-06-05,17:00,,1,3,105,,
2017-06-05,18:00,,1,5,106,,
2017-06-05,19:00,,1,3,89,,
2017-06-05,20:00,,1,1,85,,
2017-06-05,21:00,,1,1,82,,
2017-06-05,22:00,,1,3,68,,
2017-06-05,23:00,,1,11,60,,
2017-06-06,00:00,,1,9,62,,
2017-06-06,01:00,,1,7,62,,
2017-06-06,02:00,,1,7,64,,
2017-06-06,03:00,,1,8,62,,
2017-06-06,04:00,,1,8,60,,
2017-06-06,05:00,,1,5,54,,
2017-06-06,06:00,,1,10,52,,
2017-06-06,07:00,,2,18,48,,
2017-06-06,08:00,,3,16,60,,
2017-06-06,09:00,,2,8,75,,
2017-06-06,10:00,,1,6,91,,
2017-06-06,11:00,,1,4,100,,
2017-06-06,12:00,,1,4,107,,
2017-06-06,13:00,,1,4,112,,
2017-06-06,14:00,,1,4,103,,
2017-06-06,15:00,,1,4,94,,
2017-06-06,16:00,,1,5,82,,
2017-06-06,17:00,,1,8,74,,
2017-06-06,18:00,,1,9,73,,
2017-06-06,19:00,,1,5,71,,
2017-06-06,20:00,,1,3,76,,
2017-06-06,21:00,,1,3,76,,
2017-06-06,22:00,,1,5,64,,
2017-06-06,23:00,,1,4,60,,
2017-06-07,00:00,,1,3,62,,
2017-06-07,01:00,,1,3,65,,
2017-06-07,02:00,,1,2,65,,
2017-06-07,03:00,,1,2,65,,
2017-06-07,04:00,,1,3,62,,
2017-06-07,05:00,,1,3,60,,
2017-06-07,06:00,,1,3,58,,
2017-06-07,07:00,,1,3,59,,
2017-06-07,08:00,,1,2,62,,
2017-06-07,09:00,,1,2,64,,
2017-06-07,10:00,,1,1,66,,
2017-06-07,11:00,,1,1,70,,
2017-06-07,12:00,,1,1,71,,
2017-06-07,13:00,,1,1,73,,
2017-06-07,14:00,,1,1,77,,
2017-06-07,15:00,,1,1,79,,
2017-06-07,16:00,,1,1,78,,
2017-06-07,17:00,,1,1,75,,
2017-06-07,18:00,,1,2,73,,
2017-06-07,19:00,,1,1,75,,
2017-06-07,20:00,,1,5,66,,
2017-06-07,21:00,,1,5,64,,
2017-06-07,22:00,,1,3,67,,
2017-06-07,23:00,,1,3,66,,
2017-06-08,00:00,,1,3,62,,
2017-06-08,01:00,,1,3,59,,
2017-06-08,02:00,,1,3,58,,
2017-06-08,03:00,,1,4,55,,
2017-06-08,04:00,,1,4,55,,
2017-06-08,05:00,,1,5,55,,
2017-06-08,06:00,,1,6,52,,
2017-06-08,07:00,,2,6,52,,
2017-06-08,08:00,,2,4,57,,
2017-06-08,09:00,,2,4,62,,
2017-06-08,10:00,,1,3,73,,
2017-06-08,11:00,,1,3,79,,
2017-06-08,12:00,,1,1,85,,
2017-06-08,13:00,,1,1,90,,
2017-06-08,14:00,,1,1,93,,
2017-06-08,15:00,,1,2,93,,
2017-06-08,16:00,,1,1,96,,
2017-06-08,17:00,,1,2,96,,
2017-06-08,18:00,,1,2,97,,
2017-06-08,19:00,,1,3,97,,
2017-06-08,20:00,,1,4,92,,
2017-06-08,21:00,,1,4,93,,
2017-06-08,22:00,,1,12,85,,
2017-06-08,23:00,,1,20,55,,
2017-06-09,00:00,,1,23,42,,
2017-06-09,01:00,,1,18,44,,
2017-06-09,02:00,,1,10,51,,
2017-06-09,03:00,,1,9,50,,
2017-06-09,04:00,,1,9,52,,
2017-06-09,05:00,,1,8,56,,
2017-06-09,06:00,,2,13,47,,
2017-06-09,07:00,,6,22,41,,
2017-06-09,08:00,,5,20,52,,
2017-06-09,09:00,,2,10,74,,
2017-06-09,10:00,,1,5,89,,
2017-06-09,11:00,,1,4,98,,
2017-06-09,12:00,,1,3,100,,
2017-06-09,13:00,,1,4,99,,
2017-06-09,14:00,,1,6,106,,
2017-06-09,15:00,,1,5,116,,
2017-06-09,16:00,,1,4,117,,
2017-06-09,17:00,,1,5,116,,
2017-06-09,18:00,,1,6,111,,
2017-06-09,19:00,,1,5,103,,
2017-06-09,20:00,,1,7,98,,
2017-06-09,21:00,,1,6,88,,
2017-06-09,22:00,,1,5,83,,
2017-06-09,23:00,,1,5,77,,
2017-06-10,00:00,,1,4,85,,
2017-06-10,01:00,,1,3,83,,
2017-06-10,02:00,,1,2,82,,
2017-06-10,03:00,,1,3,84,,
2017-06-10,04:00,,1,4,77,,
2017-06-10,05:00,,1,4,68,,
2017-06-10,06:00,,1,4,62,,
2017-06-10,07:00,,1,4,59,,
2017-06-10,08:00,,1,3,65,,
2017-06-10,09:00,,1,1,72,,
2017-06-10,10:00,,1,1,80,,
2017-06-10,11:00,,1,1,83,,
2017-06-10,12:00,,1,1,87,,
2017-06-10,13:00,,1,1,91,,
2017-06-10,14:00,,1,1,97,,
2017-06-10,15:00,,1,1,101,,
2017-06-10,16:00,,1,1,103,,
2017-06-10,17:00,,1,1,106,,
2017-06-10,18:00,,1,1,103,,
2017-06-10,19:00,,1,1,100,,
2017-06-10,20:00,,1,1,96,,
2017-06-10,21:00,,1,4,91,,
2017-06-10,22:00,,1,6,90,,
2017-06-10,23:00,,1,5,78,,
2017-06-11,00:00,,1,20,54,,
