Datum Zeit,Goerlitz SO2
,µg/m³
01-04-03 00:00,1.0
31-03-03 23:00,1.0
31-03-03 22:00,1.0
31-03-03 21:00,1.3
31-03-03 20:00,2.5
31-03-03 19:00,2.6
31-03-03 18:00,2.6
31-03-03 17:00,3.4
31-03-03 16:00,4.7
31-03-03 15:00,5.7
31-03-03 14:00,4.2
31-03-03 13:00,4.3
31-03-03 12:00,2.3
31-03-03 11:00,1.0
31-03-03 10:00,1.3
31-03-03 09:00,1.0
31-03-03 08:00,1.0
31-03-03 07:00,1.2
31-03-03 06:00,1.0
31-03-03 05:00,1.0
31-03-03 04:00,1.0
31-03-03 03:00,1.0
31-03-03 02:00,1.0
31-03-03 01:00,1.4
31-03-03 00:00,1.4
30-03-03 23:00,1.0
30-03-03 22:00,3.2
30-03-03 21:00,1.7
30-03-03 20:00,2.1
30-03-03 19:00,1.5
30-03-03 18:00,1.4
30-03-03 17:00,2.5
30-03-03 16:00,2.7
30-03-03 15:00,2.5
30-03-03 14:00,3.1
30-03-03 13:00,7.7
30-03-03 12:00,5.2
30-03-03 11:00,6.4
30-03-03 10:00,6.4
30-03-03 09:00,7.1
30-03-03 08:00,6.4
30-03-03 07:00,3.4
30-03-03 06:00,1.4
30-03-03 05:00,1.5
30-03-03 04:00,1.6
30-03-03 03:00,1.4
30-03-03 02:00,2.2
30-03-03 01:00,2.4
30-03-03 00:00,1.8
29-03-03 23:00,2.5
29-03-03 22:00,3.7
29-03-03 21:00,6.2
29-03-03 20:00,6.4
29-03-03 19:00,3.8
29-03-03 18:00,5.5
29-03-03 17:00,6.1
29-03-03 16:00,5.0
29-03-03 15:00,6.2
29-03-03 14:00,6.1
29-03-03 13:00,6.5
29-03-03 12:00,6.5
29-03-03 11:00,2.2
29-03-03 10:00,1.0
29-03-03 09:00,1.0
29-03-03 08:00,1.0
29-03-03 07:00,1.0
29-03-03 06:00,1.0
29-03-03 05:00,1.0
29-03-03 04:00,1.0
29-03-03 03:00,1.0
29-03-03 02:00,1.0
29-03-03 01:00,1.0
29-03-03 00:00,1.0
28-03-03 23:00,1.0
28-03-03 22:00,1.0
28-03-03 21:00,1.6
28-03-03 20:00,3.3
28-03-03 19:00,6.7
28-03-03 18:00,8.5
28-03-03 17:00,6.9
28-03-03 16:00,1.2
28-03-03 15:00,1.5
28-03-03 14:00,1.6
28-03-03 13:00,1.7
28-03-03 12:00,1.5
28-03-03 11:00,1.7
28-03-03 10:00,1.3
28-03-03 09:00,1.0
28-03-03 08:00,1.0
28-03-03 07:00,1.0
28-03-03 06:00,1.0
28-03-03 05:00,1.0
28-03-03 04:00,1.0
28-03-03 03:00,1.0
28-03-03 02:00,1.0
28-03-03 01:00,1.0
28-03-03 00:00,4.0
27-03-03 23:00,7.8
27-03-03 22:00,7.9
27-03-03 21:00,9.9
27-03-03 20:00,13.2
27-03-03 19:00,17.2
27-03-03 18:00,20.2
27-03-03 17:00,19.9
27-03-03 16:00,10.7
27-03-03 15:00,8.8
27-03-03 14:00,8.0
27-03-03 13:00,7.7
27-03-03 12:00,12.7
27-03-03 11:00,26.0
27-03-03 10:00,25.6
27-03-03 09:00,11.5
27-03-03 08:00,6.7
27-03-03 07:00,4.3
27-03-03 06:00,4.2
27-03-03 05:00,1.8
27-03-03 04:00,1.6
27-03-03 03:00,1.9
27-03-03 02:00,2.3
27-03-03 01:00,3.0
27-03-03 00:00,3.4
26-03-03 23:00,6.4
26-03-03 22:00,12.8
26-03-03 21:00,10.0
26-03-03 20:00,11.2
26-03-03 19:00,10.7
26-03-03 18:00,14.3
26-03-03 17:00,12.5
26-03-03 16:00,5.2
26-03-03 15:00,4.1
26-03-03 14:00,4.8
26-03-03 13:00,4.6
26-03-03 12:00,5.7
26-03-03 11:00,19.4
26-03-03 10:00,5.1
26-03-03 09:00,2.0
26-03-03 08:00,1.0
26-03-03 07:00,1.9
26-03-03 06:00,1.0
26-03-03 05:00,1.0
26-03-03 04:00,1.0
26-03-03 03:00,1.0
26-03-03 02:00,1.0
26-03-03 01:00,1.0
