Datum Zeit,Freiberg BEN
,µg/m³
01-04-03 00:00,1.4
31-03-03 23:00,2.6
31-03-03 22:00,2.6
31-03-03 21:00,2.7
31-03-03 20:00,3.4
31-03-03 19:00,1.5
31-03-03 18:00,
31-03-03 17:00,
31-03-03 16:00,
31-03-03 15:00,
31-03-03 14:00,1.0
31-03-03 13:00,0.7
31-03-03 12:00,0.8
31-03-03 11:00,0.9
31-03-03 10:00,0.9
31-03-03 09:00,0.8
31-03-03 08:00,1.0
31-03-03 07:00,1.3
31-03-03 06:00,0.7
31-03-03 05:00,0.6
31-03-03 04:00,0.6
31-03-03 03:00,0.6
31-03-03 02:00,0.8
31-03-03 01:00,0.9
31-03-03 00:00,1.0
30-03-03 23:00,0.8
30-03-03 22:00,0.8
30-03-03 21:00,1.1
30-03-03 20:00,2.2
30-03-03 19:00,1.6
30-03-03 18:00,0.9
30-03-03 17:00,1.0
30-03-03 16:00,1.0
30-03-03 15:00,1.3
30-03-03 14:00,1.1
30-03-03 13:00,1.8
30-03-03 12:00,1.6
30-03-03 11:00,1.6
30-03-03 10:00,1.5
30-03-03 09:00,1.6
30-03-03 08:00,2.0
30-03-03 07:00,1.4
30-03-03 06:00,1.6
30-03-03 05:00,1.6
30-03-03 04:00,2.1
30-03-03 03:00,1.9
30-03-03 02:00,2.0
30-03-03 01:00,2.4
30-03-03 00:00,2.4
29-03-03 23:00,2.6
29-03-03 22:00,4.3
29-03-03 21:00,5.8
29-03-03 20:00,5.7
29-03-03 19:00,2.8
29-03-03 18:00,1.9
29-03-03 17:00,1.1
29-03-03 16:00,1.2
29-03-03 15:00,1.5
29-03-03 14:00,1.3
29-03-03 13:00,1.4
29-03-03 12:00,2.5
29-03-03 11:00,2.3
29-03-03 10:00,2.7
29-03-03 09:00,3.0
29-03-03 08:00,1.7
29-03-03 07:00,1.7
29-03-03 06:00,1.2
29-03-03 05:00,1.2
29-03-03 04:00,1.3
29-03-03 03:00,1.6
29-03-03 02:00,2.0
29-03-03 01:00,3.0
29-03-03 00:00,3.0
28-03-03 23:00,3.3
28-03-03 22:00,4.7
28-03-03 21:00,4.2
28-03-03 20:00,4.0
28-03-03 19:00,4.6
28-03-03 18:00,2.3
28-03-03 17:00,1.9
28-03-03 16:00,1.6
28-03-03 15:00,1.5
28-03-03 14:00,1.6
28-03-03 13:00,1.5
28-03-03 12:00,1.4
28-03-03 11:00,1.8
28-03-03 10:00,1.9
28-03-03 09:00,3.0
28-03-03 08:00,5.5
28-03-03 07:00,2.4
28-03-03 06:00,1.9
28-03-03 05:00,0.9
28-03-03 04:00,0.8
28-03-03 03:00,1.1
28-03-03 02:00,1.0
28-03-03 01:00,1.2
28-03-03 00:00,1.3
27-03-03 23:00,
27-03-03 22:00,
27-03-03 21:00,
27-03-03 20:00,
27-03-03 19:00,4.2
27-03-03 18:00,2.1
27-03-03 17:00,2.4
27-03-03 16:00,2.2
27-03-03 15:00,1.7
27-03-03 14:00,1.9
27-03-03 13:00,2.0
27-03-03 12:00,2.0
27-03-03 11:00,2.1
27-03-03 10:00,2.8
27-03-03 09:00,3.5
27-03-03 08:00,4.7
27-03-03 07:00,2.7
27-03-03 06:00,2.3
27-03-03 05:00,1.3
27-03-03 04:00,1.3
27-03-03 03:00,1.4
27-03-03 02:00,1.5
27-03-03 01:00,1.6
27-03-03 00:00,2.0
26-03-03 23:00,3.5
26-03-03 22:00,3.6
26-03-03 21:00,5.4
26-03-03 20:00,4.3
26-03-03 19:00,4.2
26-03-03 18:00,3.9
26-03-03 17:00,3.5
26-03-03 16:00,2.7
26-03-03 15:00,2.8
26-03-03 14:00,2.6
26-03-03 13:00,1.8
26-03-03 12:00,1.9
26-03-03 11:00,2.1
26-03-03 10:00,2.1
26-03-03 09:00,2.5
26-03-03 08:00,4.2
26-03-03 07:00,2.7
26-03-03 06:00,1.9
26-03-03 05:00,1.2
26-03-03 04:00,1.4
26-03-03 03:00,1.3
26-03-03 02:00,1.6
26-03-03 01:00,1.8
26-03-03 00:00,3.5
25-03-03 23:00,5.3
25-03-03 22:00,8.2
25-03-03 21:00,9.1
25-03-03 20:00,4.4
25-03-03 19:00,2.6
25-03-03 18:00,1.6
25-03-03 17:00,1.5
25-03-03 16:00,1.2
25-03-03 15:00,1.5
25-03-03 14:00,1.4
25-03-03 13:00,1.5
25-03-03 12:00,2.0
25-03-03 11:00,1.8
25-03-03 10:00,2.2
25-03-03 09:00,2.4
25-03-03 08:00,5.0
25-03-03 07:00,3.8
25-03-03 06:00,2.7
25-03-03 05:00,1.2
25-03-03 04:00,1.3
25-03-03 03:00,1.3
25-03-03 02:00,1.5
25-03-03 01:00,1.9
25-03-03 00:00,2.0
24-03-03 23:00,2.8
24-03-03 22:00,4.2
24-03-03 21:00,5.3
24-03-03 20:00,12.3
24-03-03 19:00,7.4
24-03-03 18:00,2.1
24-03-03 17:00,1.4
24-03-03 16:00,1.4
24-03-03 15:00,1.3
24-03-03 14:00,1.4
24-03-03 13:00,1.6
24-03-03 12:00,1.3
24-03-03 11:00,2.0
24-03-03 10:00,2.9
24-03-03 09:00,3.3
24-03-03 08:00,5.9
24-03-03 07:00,7.3
24-03-03 06:00,4.5
24-03-03 05:00,1.9
24-03-03 04:00,
24-03-03 03:00,
24-03-03 02:00,
24-03-03 01:00,
24-03-03 00:00,1.5
23-03-03 23:00,2.1
23-03-03 22:00,2.5
23-03-03 21:00,4.8
23-03-03 20:00,9.4
23-03-03 19:00,6.7
23-03-03 18:00,2.1
23-03-03 17:00,1.9
23-03-03 16:00,1.6
23-03-03 15:00,1.5
23-03-03 14:00,1.3
23-03-03 13:00,1.3
23-03-03 12:00,1.3
23-03-03 11:00,1.5
23-03-03 10:00,1.6
23-03-03 09:00,1.3
23-03-03 08:00,1.8
23-03-03 07:00,2.0
23-03-03 06:00,1.7
23-03-03 05:00,1.6
23-03-03 04:00,1.9
23-03-03 03:00,2.2
23-03-03 02:00,4.1
23-03-03 01:00,5.4
23-03-03 00:00,6.0
22-03-03 23:00,5.6
22-03-03 22:00,5.2
22-03-03 21:00,2.9
22-03-03 20:00,3.1
22-03-03 19:00,1.6
22-03-03 18:00,1.4
22-03-03 17:00,1.5
22-03-03 16:00,1.6
22-03-03 15:00,2.0
22-03-03 14:00,1.7
22-03-03 13:00,1.8
22-03-03 12:00,2.4
22-03-03 11:00,1.9
22-03-03 10:00,1.9
22-03-03 09:00,1.6
22-03-03 08:00,1.6
22-03-03 07:00,1.7
22-03-03 06:00,1.5
22-03-03 05:00,1.3
22-03-03 04:00,1.5
22-03-03 03:00,1.7
22-03-03 02:00,1.6
22-03-03 01:00,1.8
22-03-03 00:00,1.7
21-03-03 23:00,2.4
21-03-03 22:00,1.6
21-03-03 21:00,1.9
21-03-03 20:00,2.1
21-03-03 19:00,1.9
21-03-03 18:00,2.3
21-03-03 17:00,2.3
21-03-03 16:00,1.7
21-03-03 15:00,2.3
21-03-03 14:00,1.8
21-03-03 13:00,1.6
21-03-03 12:00,1.8
21-03-03 11:00,2.0
21-03-03 10:00,2.1
21-03-03 09:00,1.9
21-03-03 08:00,2.5
21-03-03 07:00,2.9
21-03-03 06:00,2.0
21-03-03 05:00,0.9
21-03-03 04:00,0.8
21-03-03 03:00,0.8
21-03-03 02:00,0.8
21-03-03 01:00,1.1
21-03-03 00:00,1.6
20-03-03 23:00,1.5
20-03-03 22:00,1.3
20-03-03 21:00,1.2
20-03-03 20:00,1.5
20-03-03 19:00,2.0
20-03-03 18:00,1.9
20-03-03 17:00,2.0
20-03-03 16:00,1.3
20-03-03 15:00,1.7
20-03-03 14:00,1.0
20-03-03 13:00,1.2
20-03-03 12:00,1.2
20-03-03 11:00,1.3
20-03-03 10:00,1.1
20-03-03 09:00,
20-03-03 08:00,
