Datum Zeit,Glauchau O3
,µg/m³
01-04-03 00:00,3
31-03-03 23:00,4
31-03-03 22:00,3
31-03-03 21:00,3
31-03-03 20:00,11
31-03-03 19:00,43
31-03-03 18:00,74
31-03-03 17:00,77
31-03-03 16:00,75
31-03-03 15:00,77
31-03-03 14:00,76
31-03-03 13:00,75
31-03-03 12:00,75
31-03-03 11:00,67
31-03-03 10:00,71
31-03-03 09:00,75
31-03-03 08:00,56
31-03-03 07:00,20
31-03-03 06:00,36
31-03-03 05:00,66
31-03-03 04:00,72
31-03-03 03:00,57
31-03-03 02:00,28
31-03-03 01:00,32
31-03-03 00:00,37
30-03-03 23:00,45
30-03-03 22:00,68
30-03-03 21:00,71
30-03-03 20:00,86
30-03-03 19:00,99
30-03-03 18:00,112
30-03-03 17:00,114
30-03-03 16:00,115
30-03-03 15:00,113
30-03-03 14:00,101
30-03-03 13:00,67
30-03-03 12:00,46
30-03-03 11:00,35
30-03-03 10:00,35
30-03-03 09:00,24
30-03-03 08:00,11
30-03-03 07:00,3
30-03-03 06:00,5
30-03-03 05:00,1
30-03-03 04:00,1
30-03-03 03:00,1
30-03-03 02:00,1
30-03-03 01:00,1
30-03-03 00:00,2
29-03-03 23:00,2
29-03-03 22:00,1
29-03-03 21:00,2
29-03-03 20:00,6
29-03-03 19:00,53
29-03-03 18:00,102
29-03-03 17:00,114
29-03-03 16:00,115
29-03-03 15:00,110
29-03-03 14:00,105
29-03-03 13:00,87
29-03-03 12:00,70
29-03-03 11:00,59
29-03-03 10:00,38
29-03-03 09:00,9
29-03-03 08:00,2
29-03-03 07:00,1
29-03-03 06:00,1
29-03-03 05:00,1
29-03-03 04:00,1
29-03-03 03:00,1
29-03-03 02:00,1
29-03-03 01:00,1
29-03-03 00:00,1
28-03-03 23:00,1
28-03-03 22:00,1
28-03-03 21:00,7
28-03-03 20:00,13
28-03-03 19:00,61
28-03-03 18:00,106
28-03-03 17:00,110
28-03-03 16:00,94
28-03-03 15:00,81
28-03-03 14:00,61
28-03-03 13:00,43
28-03-03 12:00,31
28-03-03 11:00,24
28-03-03 10:00,15
28-03-03 09:00,5
28-03-03 08:00,1
28-03-03 07:00,1
28-03-03 06:00,1
28-03-03 05:00,1
28-03-03 04:00,1
28-03-03 03:00,17
28-03-03 02:00,20
28-03-03 01:00,28
28-03-03 00:00,40
27-03-03 23:00,66
27-03-03 22:00,78
27-03-03 21:00,88
27-03-03 20:00,73
27-03-03 19:00,74
27-03-03 18:00,110
27-03-03 17:00,71
27-03-03 16:00,94
27-03-03 15:00,97
27-03-03 14:00,104
27-03-03 13:00,86
27-03-03 12:00,86
27-03-03 11:00,71
27-03-03 10:00,41
27-03-03 09:00,5
27-03-03 08:00,1
27-03-03 07:00,1
27-03-03 06:00,1
27-03-03 05:00,1
27-03-03 04:00,1
27-03-03 03:00,1
27-03-03 02:00,1
27-03-03 01:00,4
27-03-03 00:00,1
26-03-03 23:00,5
26-03-03 22:00,1
26-03-03 21:00,22
26-03-03 20:00,33
26-03-03 19:00,31
26-03-03 18:00,56
26-03-03 17:00,82
26-03-03 16:00,87
26-03-03 15:00,98
26-03-03 14:00,103
26-03-03 13:00,80
26-03-03 12:00,74
26-03-03 11:00,49
26-03-03 10:00,20
26-03-03 09:00,2
26-03-03 08:00,1
26-03-03 07:00,1
26-03-03 06:00,1
26-03-03 05:00,1
26-03-03 04:00,1
26-03-03 03:00,1
26-03-03 02:00,1
26-03-03 01:00,1
26-03-03 00:00,1
25-03-03 23:00,3
25-03-03 22:00,5
25-03-03 21:00,4
25-03-03 20:00,30
25-03-03 19:00,64
25-03-03 18:00,86
25-03-03 17:00,105
25-03-03 16:00,112
25-03-03 15:00,112
25-03-03 14:00,98
25-03-03 13:00,85
25-03-03 12:00,68
25-03-03 11:00,36
25-03-03 10:00,7
25-03-03 09:00,1
25-03-03 08:00,1
25-03-03 07:00,2
25-03-03 06:00,9
25-03-03 05:00,16
25-03-03 04:00,9
25-03-03 03:00,6
25-03-03 02:00,1
25-03-03 01:00,1
25-03-03 00:00,1
24-03-03 23:00,1
24-03-03 22:00,2
24-03-03 21:00,3
24-03-03 20:00,3
24-03-03 19:00,14
24-03-03 18:00,59
24-03-03 17:00,89
24-03-03 16:00,95
24-03-03 15:00,101
24-03-03 14:00,100
24-03-03 13:00,91
24-03-03 12:00,84
24-03-03 11:00,67
24-03-03 10:00,55
24-03-03 09:00,27
24-03-03 08:00,6
24-03-03 07:00,4
24-03-03 06:00,8
24-03-03 05:00,16
24-03-03 04:00,17
24-03-03 03:00,16
24-03-03 02:00,9
24-03-03 01:00,4
24-03-03 00:00,1
23-03-03 23:00,2
23-03-03 22:00,4
23-03-03 21:00,3
23-03-03 20:00,9
23-03-03 19:00,53
23-03-03 18:00,100
23-03-03 17:00,106
23-03-03 16:00,106
23-03-03 15:00,104
23-03-03 14:00,100
23-03-03 13:00,98
23-03-03 12:00,98
23-03-03 11:00,74
23-03-03 10:00,56
23-03-03 09:00,34
23-03-03 08:00,17
23-03-03 07:00,5
23-03-03 06:00,3
23-03-03 05:00,4
23-03-03 04:00,6
23-03-03 03:00,9
23-03-03 02:00,12
23-03-03 01:00,11
23-03-03 00:00,10
22-03-03 23:00,28
22-03-03 22:00,61
22-03-03 21:00,72
22-03-03 20:00,82
22-03-03 19:00,90
22-03-03 18:00,95
22-03-03 17:00,98
22-03-03 16:00,92
22-03-03 15:00,86
22-03-03 14:00,86
22-03-03 13:00,80
22-03-03 12:00,78
22-03-03 11:00,74
22-03-03 10:00,67
22-03-03 09:00,42
22-03-03 08:00,11
22-03-03 07:00,8
22-03-03 06:00,29
22-03-03 05:00,41
22-03-03 04:00,48
22-03-03 03:00,57
22-03-03 02:00,53
22-03-03 01:00,35
22-03-03 00:00,36
21-03-03 23:00,49
21-03-03 22:00,44
21-03-03 21:00,54
21-03-03 20:00,56
21-03-03 19:00,66
21-03-03 18:00,71
21-03-03 17:00,73
21-03-03 16:00,66
21-03-03 15:00,64
21-03-03 14:00,65
21-03-03 13:00,68
21-03-03 12:00,67
21-03-03 11:00,53
21-03-03 10:00,35
21-03-03 09:00,33
21-03-03 08:00,25
21-03-03 07:00,31
21-03-03 06:00,28
21-03-03 05:00,30
21-03-03 04:00,32
21-03-03 03:00,43
21-03-03 02:00,48
21-03-03 01:00,56
21-03-03 00:00,51
20-03-03 23:00,49
20-03-03 22:00,45
20-03-03 21:00,45
20-03-03 20:00,43
20-03-03 19:00,45
20-03-03 18:00,38
20-03-03 17:00,41
20-03-03 16:00,49
20-03-03 15:00,48
20-03-03 14:00,46
20-03-03 13:00,54
20-03-03 12:00,50
20-03-03 11:00,54
20-03-03 10:00,54
20-03-03 09:00,54
20-03-03 08:00,54
20-03-03 07:00,54
20-03-03 06:00,56
20-03-03 05:00,61
20-03-03 04:00,63
20-03-03 03:00,66
20-03-03 02:00,68
20-03-03 01:00,59
20-03-03 00:00,53
19-03-03 23:00,50
19-03-03 22:00,50
19-03-03 21:00,42
19-03-03 20:00,40
19-03-03 19:00,38
19-03-03 18:00,40
19-03-03 17:00,44
19-03-03 16:00,66
19-03-03 15:00,80
19-03-03 14:00,85
19-03-03 13:00,83
19-03-03 12:00,64
19-03-03 11:00,51
19-03-03 10:00,34
19-03-03 09:00,16
19-03-03 08:00,4
19-03-03 07:00,1
19-03-03 06:00,1
19-03-03 05:00,1
19-03-03 04:00,1
19-03-03 03:00,1
19-03-03 02:00,1
19-03-03 01:00,1
19-03-03 00:00,1
18-03-03 23:00,1
18-03-03 22:00,4
18-03-03 21:00,1
18-03-03 20:00,2
18-03-03 19:00,19
18-03-03 18:00,64
18-03-03 17:00,60
18-03-03 16:00,62
18-03-03 15:00,70
18-03-03 14:00,66
18-03-03 13:00,56
18-03-03 12:00,49
18-03-03 11:00,42
18-03-03 10:00,31
18-03-03 09:00,26
18-03-03 08:00,8
18-03-03 07:00,2
18-03-03 06:00,1
18-03-03 05:00,7
18-03-03 04:00,20
18-03-03 03:00,38
18-03-03 02:00,47
18-03-03 01:00,39
18-03-03 00:00,48
17-03-03 23:00,48
17-03-03 22:00,47
17-03-03 21:00,56
17-03-03 20:00,49
17-03-03 19:00,50
17-03-03 18:00,46
17-03-03 17:00,41
17-03-03 16:00,43
17-03-03 15:00,41
17-03-03 14:00,66
17-03-03 13:00,72
17-03-03 12:00,59
17-03-03 11:00,44
17-03-03 10:00,21
17-03-03 09:00,10
17-03-03 08:00,3
17-03-03 07:00,1
17-03-03 06:00,1
17-03-03 05:00,5
17-03-03 04:00,4
17-03-03 03:00,5
17-03-03 02:00,5
17-03-03 01:00,2
17-03-03 00:00,2
16-03-03 23:00,1
16-03-03 22:00,1
16-03-03 21:00,2
16-03-03 20:00,3
16-03-03 19:00,18
16-03-03 18:00,71
16-03-03 17:00,79
16-03-03 16:00,81
16-03-03 15:00,77
16-03-03 14:00,67
16-03-03 13:00,60
16-03-03 12:00,52
16-03-03 11:00,49
16-03-03 10:00,44
16-03-03 09:00,46
16-03-03 08:00,41
16-03-03 07:00,33
16-03-03 06:00,25
16-03-03 05:00,4
16-03-03 04:00,1
16-03-03 03:00,1
16-03-03 02:00,1
16-03-03 01:00,1
16-03-03 00:00,
15-03-03 23:00,
15-03-03 22:00,2
15-03-03 21:00,10
15-03-03 20:00,20
15-03-03 19:00,63
15-03-03 18:00,86
15-03-03 17:00,90
15-03-03 16:00,90
15-03-03 15:00,88
15-03-03 14:00,86
15-03-03 13:00,80
15-03-03 12:00,80
15-03-03 11:00,77
15-03-03 10:00,63
15-03-03 09:00,41
15-03-03 08:00,19
15-03-03 07:00,31
15-03-03 06:00,39
15-03-03 05:00,34
15-03-03 04:00,21
15-03-03 03:00,22
15-03-03 02:00,15
15-03-03 01:00,14
15-03-03 00:00,14
14-03-03 23:00,13
14-03-03 22:00,20
14-03-03 21:00,33
14-03-03 20:00,35
14-03-03 19:00,39
14-03-03 18:00,44
14-03-03 17:00,47
14-03-03 16:00,48
14-03-03 15:00,43
14-03-03 14:00,50
14-03-03 13:00,47
14-03-03 12:00,46
14-03-03 11:00,47
14-03-03 10:00,46
14-03-03 09:00,41
14-03-03 08:00,34
14-03-03 07:00,40
14-03-03 06:00,41
14-03-03 05:00,32
14-03-03 04:00,38
14-03-03 03:00,43
14-03-03 02:00,32
14-03-03 01:00,28
14-03-03 00:00,29
13-03-03 23:00,39
13-03-03 22:00,48
13-03-03 21:00,59
13-03-03 20:00,63
13-03-03 19:00,74
13-03-03 18:00,79
13-03-03 17:00,79
13-03-03 16:00,76
13-03-03 15:00,76
13-03-03 14:00,72
13-03-03 13:00,67
13-03-03 12:00,58
13-03-03 11:00,46
13-03-03 10:00,45
13-03-03 09:00,39
13-03-03 08:00,38
13-03-03 07:00,41
13-03-03 06:00,50
13-03-03 05:00,52
13-03-03 04:00,54
13-03-03 03:00,55
13-03-03 02:00,58
13-03-03 01:00,59
13-03-03 00:00,60
12-03-03 23:00,61
12-03-03 22:00,52
12-03-03 21:00,52
12-03-03 20:00,61
12-03-03 19:00,62
12-03-03 18:00,64
12-03-03 17:00,65
12-03-03 16:00,61
12-03-03 15:00,53
12-03-03 14:00,57
12-03-03 13:00,56
12-03-03 12:00,54
12-03-03 11:00,61
12-03-03 10:00,62
12-03-03 09:00,63
12-03-03 08:00,59
12-03-03 07:00,73
12-03-03 06:00,87
12-03-03 05:00,90
12-03-03 04:00,79
12-03-03 03:00,69
12-03-03 02:00,70
12-03-03 01:00,85
12-03-03 00:00,81
11-03-03 23:00,83
11-03-03 22:00,82
11-03-03 21:00,87
11-03-03 20:00,79
11-03-03 19:00,81
11-03-03 18:00,70
11-03-03 17:00,79
11-03-03 16:00,70
11-03-03 15:00,77
11-03-03 14:00,73
11-03-03 13:00,64
11-03-03 12:00,52
11-03-03 11:00,36
11-03-03 10:00,26
11-03-03 09:00,11
11-03-03 08:00,1
11-03-03 07:00,3
11-03-03 06:00,2
11-03-03 05:00,4
11-03-03 04:00,32
11-03-03 03:00,53
11-03-03 02:00,55
11-03-03 01:00,61
11-03-03 00:00,61
10-03-03 23:00,46
10-03-03 22:00,41
10-03-03 21:00,2
10-03-03 20:00,2
10-03-03 19:00,2
10-03-03 18:00,33
10-03-03 17:00,80
10-03-03 16:00,91
10-03-03 15:00,86
10-03-03 14:00,83
10-03-03 13:00,86
10-03-03 12:00,72
10-03-03 11:00,60
10-03-03 10:00,45
10-03-03 09:00,23
10-03-03 08:00,4
10-03-03 07:00,1
10-03-03 06:00,1
10-03-03 05:00,1
10-03-03 04:00,1
10-03-03 03:00,1
10-03-03 02:00,5
10-03-03 01:00,14
10-03-03 00:00,33
09-03-03 23:00,46
09-03-03 22:00,41
09-03-03 21:00,32
09-03-03 20:00,39
09-03-03 19:00,50
09-03-03 18:00,55
09-03-03 17:00,59
09-03-03 16:00,67
09-03-03 15:00,70
09-03-03 14:00,71
09-03-03 13:00,70
09-03-03 12:00,72
09-03-03 11:00,71
09-03-03 10:00,66
09-03-03 09:00,63
09-03-03 08:00,65
09-03-03 07:00,63
09-03-03 06:00,63
09-03-03 05:00,65
09-03-03 04:00,65
09-03-03 03:00,64
09-03-03 02:00,63
09-03-03 01:00,64
09-03-03 00:00,61
08-03-03 23:00,61
08-03-03 22:00,57
08-03-03 21:00,57
08-03-03 20:00,57
08-03-03 19:00,56
08-03-03 18:00,66
08-03-03 17:00,71
08-03-03 16:00,70
08-03-03 15:00,70
08-03-03 14:00,66
08-03-03 13:00,61
08-03-03 12:00,57
08-03-03 11:00,46
08-03-03 10:00,42
08-03-03 09:00,45
08-03-03 08:00,46
08-03-03 07:00,51
08-03-03 06:00,58
08-03-03 05:00,60
08-03-03 04:00,14
08-03-03 03:00,1
08-03-03 02:00,4
08-03-03 01:00,2
08-03-03 00:00,10
07-03-03 23:00,16
07-03-03 22:00,25
07-03-03 21:00,35
07-03-03 20:00,27
07-03-03 19:00,42
07-03-03 18:00,52
07-03-03 17:00,51
07-03-03 16:00,58
07-03-03 15:00,55
07-03-03 14:00,55
07-03-03 13:00,52
07-03-03 12:00,49
07-03-03 11:00,40
07-03-03 10:00,40
07-03-03 09:00,38
07-03-03 08:00,28
07-03-03 07:00,35
07-03-03 06:00,32
07-03-03 05:00,35
07-03-03 04:00,36
07-03-03 03:00,51
07-03-03 02:00,68
07-03-03 01:00,75
07-03-03 00:00,69
06-03-03 23:00,73
06-03-03 22:00,58
06-03-03 21:00,48
06-03-03 20:00,67
06-03-03 19:00,75
06-03-03 18:00,73
06-03-03 17:00,79
06-03-03 16:00,75
06-03-03 15:00,79
06-03-03 14:00,79
06-03-03 13:00,80
06-03-03 12:00,82
06-03-03 11:00,73
06-03-03 10:00,62
06-03-03 09:00,48
06-03-03 08:00,29
06-03-03 07:00,53
06-03-03 06:00,27
06-03-03 05:00,1
06-03-03 04:00,1
06-03-03 03:00,1
06-03-03 02:00,1
06-03-03 01:00,1
06-03-03 00:00,3
05-03-03 23:00,2
05-03-03 22:00,1
05-03-03 21:00,2
05-03-03 20:00,1
05-03-03 19:00,6
05-03-03 18:00,15
05-03-03 17:00,38
05-03-03 16:00,43
05-03-03 15:00,45
05-03-03 14:00,38
05-03-03 13:00,35
05-03-03 12:00,28
05-03-03 11:00,10
05-03-03 10:00,3
05-03-03 09:00,2
05-03-03 08:00,1
05-03-03 07:00,1
05-03-03 06:00,1
05-03-03 05:00,1
05-03-03 04:00,1
05-03-03 03:00,1
05-03-03 02:00,1
05-03-03 01:00,1
05-03-03 00:00,1
04-03-03 23:00,1
04-03-03 22:00,1
04-03-03 21:00,1
04-03-03 20:00,2
04-03-03 19:00,1
04-03-03 18:00,4
04-03-03 17:00,9
04-03-03 16:00,7
04-03-03 15:00,7
04-03-03 14:00,7
04-03-03 13:00,6
04-03-03 12:00,6
04-03-03 11:00,5
04-03-03 10:00,2
04-03-03 09:00,2
04-03-03 08:00,2
04-03-03 07:00,1
04-03-03 06:00,1
04-03-03 05:00,3
04-03-03 04:00,7
04-03-03 03:00,7
04-03-03 02:00,10
04-03-03 01:00,12
04-03-03 00:00,12
03-03-03 23:00,12
03-03-03 22:00,12
03-03-03 21:00,9
03-03-03 20:00,6
03-03-03 19:00,8
03-03-03 18:00,2
03-03-03 17:00,1
03-03-03 16:00,1
03-03-03 15:00,6
03-03-03 14:00,8
03-03-03 13:00,9
03-03-03 12:00,9
03-03-03 11:00,2
03-03-03 10:00,1
03-03-03 09:00,1
03-03-03 08:00,1
03-03-03 07:00,1
03-03-03 06:00,1
03-03-03 05:00,1
03-03-03 04:00,2
03-03-03 03:00,10
03-03-03 02:00,23
03-03-03 01:00,32
03-03-03 00:00,48
02-03-03 23:00,49
02-03-03 22:00,39
02-03-03 21:00,30
02-03-03 20:00,20
02-03-03 19:00,37
02-03-03 18:00,43
02-03-03 17:00,54
02-03-03 16:00,59
02-03-03 15:00,58
02-03-03 14:00,60
02-03-03 13:00,40
02-03-03 12:00,18
02-03-03 11:00,9
02-03-03 10:00,10
02-03-03 09:00,1
02-03-03 08:00,1
02-03-03 07:00,1
02-03-03 06:00,1
02-03-03 05:00,1
02-03-03 04:00,1
02-03-03 03:00,1
02-03-03 02:00,1
02-03-03 01:00,1
02-03-03 00:00,1
01-03-03 23:00,1
01-03-03 22:00,1
01-03-03 21:00,14
01-03-03 20:00,36
01-03-03 19:00,48
01-03-03 18:00,51
01-03-03 17:00,57
01-03-03 16:00,51
01-03-03 15:00,52
01-03-03 14:00,56
01-03-03 13:00,62
01-03-03 12:00,63
01-03-03 11:00,64
01-03-03 10:00,38
01-03-03 09:00,2
01-03-03 08:00,1
01-03-03 07:00,1
01-03-03 06:00,1
01-03-03 05:00,1
01-03-03 04:00,1
01-03-03 03:00,1
01-03-03 02:00,1
01-03-03 01:00,1

