Datum Zeit,Collmberg NO2
,µg/m³
01-04-03 00:00,9
31-03-03 23:00,8
31-03-03 22:00,9
31-03-03 21:00,11
31-03-03 20:00,8
31-03-03 19:00,8
31-03-03 18:00,7
31-03-03 17:00,6
31-03-03 16:00,6
31-03-03 15:00,5
31-03-03 14:00,6
31-03-03 13:00,6
31-03-03 12:00,7
31-03-03 11:00,8
31-03-03 10:00,10
31-03-03 09:00,11
31-03-03 08:00,12
31-03-03 07:00,10
31-03-03 06:00,8
31-03-03 05:00,7
31-03-03 04:00,6
31-03-03 03:00,11
31-03-03 02:00,13
31-03-03 01:00,11
31-03-03 00:00,10
30-03-03 23:00,8
30-03-03 22:00,6
30-03-03 21:00,7
30-03-03 20:00,9
30-03-03 19:00,9
30-03-03 18:00,8
30-03-03 17:00,8
30-03-03 16:00,6
30-03-03 15:00,7
30-03-03 14:00,6
30-03-03 13:00,7
30-03-03 12:00,10
30-03-03 11:00,8
30-03-03 10:00,12
30-03-03 09:00,18
30-03-03 08:00,20
30-03-03 07:00,20
30-03-03 06:00,18
30-03-03 05:00,17
30-03-03 04:00,22
30-03-03 03:00,16
30-03-03 02:00,11
30-03-03 01:00,9
30-03-03 00:00,10
29-03-03 23:00,10
29-03-03 22:00,11
29-03-03 21:00,10
29-03-03 20:00,7
29-03-03 19:00,7
29-03-03 18:00,8
29-03-03 17:00,10
29-03-03 16:00,12
29-03-03 15:00,14
29-03-03 14:00,13
29-03-03 13:00,19
29-03-03 12:00,21
29-03-03 11:00,17
29-03-03 10:00,19
29-03-03 09:00,12
29-03-03 08:00,14
29-03-03 07:00,14
29-03-03 06:00,15
29-03-03 05:00,16
29-03-03 04:00,19
29-03-03 03:00,14
29-03-03 02:00,19
29-03-03 01:00,35
29-03-03 00:00,21
28-03-03 23:00,18
28-03-03 22:00,19
28-03-03 21:00,25
28-03-03 20:00,20
28-03-03 19:00,22
28-03-03 18:00,20
28-03-03 17:00,18
28-03-03 16:00,26
28-03-03 15:00,31
28-03-03 14:00,36
28-03-03 13:00,33
28-03-03 12:00,34
28-03-03 11:00,28
28-03-03 10:00,24
28-03-03 09:00,21
28-03-03 08:00,22
28-03-03 07:00,16
28-03-03 06:00,13
28-03-03 05:00,10
28-03-03 04:00,9
28-03-03 03:00,7
28-03-03 02:00,7
