Datum Zeit,Leipzig-West BEN
,µg/m³
01-04-03 00:00,1.8
31-03-03 23:00,1.6
31-03-03 22:00,1.7
31-03-03 21:00,2.0
31-03-03 20:00,1.3
31-03-03 19:00,0.7
31-03-03 18:00,0.7
31-03-03 17:00,0.6
31-03-03 16:00,0.6
31-03-03 15:00,0.5
31-03-03 14:00,0.6
31-03-03 13:00,0.6
31-03-03 12:00,0.5
31-03-03 11:00,0.6
31-03-03 10:00,0.5
31-03-03 09:00,0.7
31-03-03 08:00,0.8
31-03-03 07:00,0.8
31-03-03 06:00,0.7
31-03-03 05:00,0.5
31-03-03 04:00,0.5
31-03-03 03:00,0.5
31-03-03 02:00,0.6
31-03-03 01:00,0.8
31-03-03 00:00,0.7
30-03-03 23:00,0.7
30-03-03 22:00,0.7
30-03-03 21:00,0.7
30-03-03 20:00,0.6
30-03-03 19:00,0.6
30-03-03 18:00,0.5
30-03-03 17:00,0.6
30-03-03 16:00,0.5
30-03-03 15:00,0.6
30-03-03 14:00,0.6
30-03-03 13:00,0.6
30-03-03 12:00,0.8
30-03-03 11:00,1.2
30-03-03 10:00,1.5
30-03-03 09:00,1.6
30-03-03 08:00,1.8
30-03-03 07:00,1.8
30-03-03 06:00,2.2
30-03-03 05:00,2.2
30-03-03 04:00,2.5
30-03-03 03:00,3.1
30-03-03 02:00,3.0
30-03-03 01:00,2.9
30-03-03 00:00,3.4
29-03-03 23:00,3.8
29-03-03 22:00,2.0
29-03-03 21:00,1.9
29-03-03 20:00,1.7
29-03-03 19:00,1.5
29-03-03 18:00,1.5
29-03-03 17:00,1.0
29-03-03 16:00,1.2
29-03-03 15:00,1.2
29-03-03 14:00,1.4
29-03-03 13:00,1.6
29-03-03 12:00,2.4
29-03-03 11:00,3.1
29-03-03 10:00,2.6
29-03-03 09:00,2.4
29-03-03 08:00,2.1
29-03-03 07:00,2.4
29-03-03 06:00,2.3
29-03-03 05:00,2.3
29-03-03 04:00,2.4
29-03-03 03:00,2.4
29-03-03 02:00,2.5
29-03-03 01:00,2.4
29-03-03 00:00,2.3
28-03-03 23:00,2.1
28-03-03 22:00,2.4
28-03-03 21:00,2.5
28-03-03 20:00,2.4
28-03-03 19:00,1.4
28-03-03 18:00,1.4
28-03-03 17:00,1.5
28-03-03 16:00,1.7
28-03-03 15:00,1.8
28-03-03 14:00,1.9
28-03-03 13:00,1.9
28-03-03 12:00,2.0
28-03-03 11:00,
28-03-03 10:00,
28-03-03 09:00,
28-03-03 08:00,
28-03-03 07:00,
28-03-03 06:00,1.4
28-03-03 05:00,1.2
28-03-03 04:00,0.8
28-03-03 03:00,0.8
28-03-03 02:00,0.7
28-03-03 01:00,0.6
28-03-03 00:00,0.6
27-03-03 23:00,1.0
27-03-03 22:00,1.0
27-03-03 21:00,1.0
27-03-03 20:00,1.6
27-03-03 19:00,1.3
27-03-03 18:00,1.0
27-03-03 17:00,1.1
27-03-03 16:00,1.0
27-03-03 15:00,1.2
27-03-03 14:00,1.1
27-03-03 13:00,2.1
27-03-03 12:00,2.1
27-03-03 11:00,2.4
27-03-03 10:00,3.2
27-03-03 09:00,3.1
27-03-03 08:00,3.9
27-03-03 07:00,3.7
27-03-03 06:00,2.7
27-03-03 05:00,1.7
27-03-03 04:00,1.9
27-03-03 03:00,1.9
27-03-03 02:00,1.9
27-03-03 01:00,2.0
27-03-03 00:00,1.8
26-03-03 23:00,1.7
26-03-03 22:00,1.8
26-03-03 21:00,1.8
26-03-03 20:00,1.8
26-03-03 19:00,1.5
26-03-03 18:00,1.4
26-03-03 17:00,1.4
26-03-03 16:00,1.3
26-03-03 15:00,1.3
26-03-03 14:00,1.3
26-03-03 13:00,1.3
26-03-03 12:00,1.6
26-03-03 11:00,1.9
26-03-03 10:00,3.0
26-03-03 09:00,6.7
26-03-03 08:00,3.1
26-03-03 07:00,2.3
26-03-03 06:00,2.4
26-03-03 05:00,1.5
26-03-03 04:00,1.6
26-03-03 03:00,1.7
26-03-03 02:00,2.1
26-03-03 01:00,1.6
26-03-03 00:00,1.4
25-03-03 23:00,1.2
25-03-03 22:00,1.2
25-03-03 21:00,1.3
25-03-03 20:00,1.5
25-03-03 19:00,1.5
25-03-03 18:00,0.8
25-03-03 17:00,0.9
25-03-03 16:00,0.6
25-03-03 15:00,0.8
25-03-03 14:00,0.8
25-03-03 13:00,0.8
25-03-03 12:00,1.1
25-03-03 11:00,2.2
25-03-03 10:00,2.2
25-03-03 09:00,4.9
25-03-03 08:00,7.2
25-03-03 07:00,4.7
25-03-03 06:00,2.3
25-03-03 05:00,1.5
25-03-03 04:00,1.5
25-03-03 03:00,1.5
25-03-03 02:00,1.6
25-03-03 01:00,1.9
25-03-03 00:00,1.9
24-03-03 23:00,3.9
24-03-03 22:00,4.9
24-03-03 21:00,4.2
24-03-03 20:00,1.2
24-03-03 19:00,1.0
24-03-03 18:00,1.0
24-03-03 17:00,1.2
24-03-03 16:00,1.0
24-03-03 15:00,
24-03-03 14:00,
24-03-03 13:00,
24-03-03 12:00,
