Datum Zeit,Freiberg NO2
,µg/m³
01-04-03 00:00,27
31-03-03 23:00,46
31-03-03 22:00,46
31-03-03 21:00,57
31-03-03 20:00,
31-03-03 19:00,40
31-03-03 18:00,17
31-03-03 17:00,18
31-03-03 16:00,18
31-03-03 15:00,16
31-03-03 14:00,14
31-03-03 13:00,15
31-03-03 12:00,16
31-03-03 11:00,18
31-03-03 10:00,20
31-03-03 09:00,18
31-03-03 08:00,22
31-03-03 07:00,36
31-03-03 06:00,21
31-03-03 05:00,15
31-03-03 04:00,13
31-03-03 03:00,14
31-03-03 02:00,16
31-03-03 01:00,25
31-03-03 00:00,23
30-03-03 23:00,20
30-03-03 22:00,15
30-03-03 21:00,19
30-03-03 20:00,39
30-03-03 19:00,49
30-03-03 18:00,19
30-03-03 17:00,16
30-03-03 16:00,15
30-03-03 15:00,14
30-03-03 14:00,15
30-03-03 13:00,18
30-03-03 12:00,20
30-03-03 11:00,18
30-03-03 10:00,26
30-03-03 09:00,25
30-03-03 08:00,26
30-03-03 07:00,25
30-03-03 06:00,22
30-03-03 05:00,22
30-03-03 04:00,27
30-03-03 03:00,29
30-03-03 02:00,25
30-03-03 01:00,24
30-03-03 00:00,27
29-03-03 23:00,31
29-03-03 22:00,43
29-03-03 21:00,72
29-03-03 20:00,95
29-03-03 19:00,64
29-03-03 18:00,26
29-03-03 17:00,20
29-03-03 16:00,19
29-03-03 15:00,23
29-03-03 14:00,20
29-03-03 13:00,20
29-03-03 12:00,28
29-03-03 11:00,38
29-03-03 10:00,32
29-03-03 09:00,37
29-03-03 08:00,38
29-03-03 07:00,21
29-03-03 06:00,17
29-03-03 05:00,15
29-03-03 04:00,15
29-03-03 03:00,17
29-03-03 02:00,22
29-03-03 01:00,26
29-03-03 00:00,37
28-03-03 23:00,44
28-03-03 22:00,59
28-03-03 21:00,73
28-03-03 20:00,69
28-03-03 19:00,75
28-03-03 18:00,51
28-03-03 17:00,33
28-03-03 16:00,25
28-03-03 15:00,23
28-03-03 14:00,25
28-03-03 13:00,23
28-03-03 12:00,24
28-03-03 11:00,30
28-03-03 10:00,30
28-03-03 09:00,45
28-03-03 08:00,85
28-03-03 07:00,60
28-03-03 06:00,43
28-03-03 05:00,22
28-03-03 04:00,19
28-03-03 03:00,19
28-03-03 02:00,26
28-03-03 01:00,24
28-03-03 00:00,25
27-03-03 23:00,24
27-03-03 22:00,20
27-03-03 21:00,39
27-03-03 20:00,32
27-03-03 19:00,58
27-03-03 18:00,48
27-03-03 17:00,46
27-03-03 16:00,45
27-03-03 15:00,35
27-03-03 14:00,43
27-03-03 13:00,50
27-03-03 12:00,39
27-03-03 11:00,45
27-03-03 10:00,52
27-03-03 09:00,65
27-03-03 08:00,77
27-03-03 07:00,67
27-03-03 06:00,41
27-03-03 05:00,23
27-03-03 04:00,18
27-03-03 03:00,16
27-03-03 02:00,20
27-03-03 01:00,25
27-03-03 00:00,32
26-03-03 23:00,59
26-03-03 22:00,69
26-03-03 21:00,82
26-03-03 20:00,81
26-03-03 19:00,81
26-03-03 18:00,67
26-03-03 17:00,57
26-03-03 16:00,52
26-03-03 15:00,56
26-03-03 14:00,57
26-03-03 13:00,49
26-03-03 12:00,32
26-03-03 11:00,35
26-03-03 10:00,44
26-03-03 09:00,51
26-03-03 08:00,56
26-03-03 07:00,46
26-03-03 06:00,35
26-03-03 05:00,24
26-03-03 04:00,21
26-03-03 03:00,23
26-03-03 02:00,30
26-03-03 01:00,39
26-03-03 00:00,58
25-03-03 23:00,79
25-03-03 22:00,94
25-03-03 21:00,115
25-03-03 20:00,98
25-03-03 19:00,61
25-03-03 18:00,35
25-03-03 17:00,26
25-03-03 16:00,24
25-03-03 15:00,26
25-03-03 14:00,28
25-03-03 13:00,29
25-03-03 12:00,47
25-03-03 11:00,39
25-03-03 10:00,40
25-03-03 09:00,56
25-03-03 08:00,86
25-03-03 07:00,82
25-03-03 06:00,52
25-03-03 05:00,29
25-03-03 04:00,27
25-03-03 03:00,25
25-03-03 02:00,29
25-03-03 01:00,39
25-03-03 00:00,46
24-03-03 23:00,53
24-03-03 22:00,72
24-03-03 21:00,84
24-03-03 20:00,123
24-03-03 19:00,108
24-03-03 18:00,35
24-03-03 17:00,27
24-03-03 16:00,24
24-03-03 15:00,
24-03-03 14:00,
24-03-03 13:00,
24-03-03 12:00,
24-03-03 11:00,33
24-03-03 10:00,50
24-03-03 09:00,51
24-03-03 08:00,73
24-03-03 07:00,80
24-03-03 06:00,59
24-03-03 05:00,40
24-03-03 04:00,23
24-03-03 03:00,19
24-03-03 02:00,21
24-03-03 01:00,22
24-03-03 00:00,31
23-03-03 23:00,40
23-03-03 22:00,37
23-03-03 21:00,41
23-03-03 20:00,82
23-03-03 19:00,84
23-03-03 18:00,36
23-03-03 17:00,23
23-03-03 16:00,20
23-03-03 15:00,19
23-03-03 14:00,16
23-03-03 13:00,15
23-03-03 12:00,19
23-03-03 11:00,19
23-03-03 10:00,16
23-03-03 09:00,16
23-03-03 08:00,21
23-03-03 07:00,18
23-03-03 06:00,24
23-03-03 05:00,36
23-03-03 04:00,73
23-03-03 03:00,33
23-03-03 02:00,45
23-03-03 01:00,58
23-03-03 00:00,64
22-03-03 23:00,68
22-03-03 22:00,51
22-03-03 21:00,48
22-03-03 20:00,48
22-03-03 19:00,31
22-03-03 18:00,27
22-03-03 17:00,20
22-03-03 16:00,21
22-03-03 15:00,20
22-03-03 14:00,16
22-03-03 13:00,19
22-03-03 12:00,21
22-03-03 11:00,20
22-03-03 10:00,17
22-03-03 09:00,17
22-03-03 08:00,24
22-03-03 07:00,35
22-03-03 06:00,28
22-03-03 05:00,30
22-03-03 04:00,32
22-03-03 03:00,25
22-03-03 02:00,31
22-03-03 01:00,29
22-03-03 00:00,24
21-03-03 23:00,23
21-03-03 22:00,21
21-03-03 21:00,22
21-03-03 20:00,29
21-03-03 19:00,34
21-03-03 18:00,32
21-03-03 17:00,29
21-03-03 16:00,29
21-03-03 15:00,27
21-03-03 14:00,25
21-03-03 13:00,26
21-03-03 12:00,27
21-03-03 11:00,27
21-03-03 10:00,26
21-03-03 09:00,29
21-03-03 08:00,34
21-03-03 07:00,31
21-03-03 06:00,27
21-03-03 05:00,18
21-03-03 04:00,18
21-03-03 03:00,18
21-03-03 02:00,21
21-03-03 01:00,23
21-03-03 00:00,25
20-03-03 23:00,25
20-03-03 22:00,25
20-03-03 21:00,22
20-03-03 20:00,27
20-03-03 19:00,33
20-03-03 18:00,32
20-03-03 17:00,31
20-03-03 16:00,28
20-03-03 15:00,25
20-03-03 14:00,25
20-03-03 13:00,25
20-03-03 12:00,24
20-03-03 11:00,29
20-03-03 10:00,21
20-03-03 09:00,22
20-03-03 08:00,24
20-03-03 07:00,20
20-03-03 06:00,14
20-03-03 05:00,12
20-03-03 04:00,12
20-03-03 03:00,12
20-03-03 02:00,13
20-03-03 01:00,12
20-03-03 00:00,14
19-03-03 23:00,15
19-03-03 22:00,16
19-03-03 21:00,20
19-03-03 20:00,24
19-03-03 19:00,27
19-03-03 18:00,28
19-03-03 17:00,27
19-03-03 16:00,27
19-03-03 15:00,21
19-03-03 14:00,20
19-03-03 13:00,18
19-03-03 12:00,19
19-03-03 11:00,18
19-03-03 10:00,23
19-03-03 09:00,35
19-03-03 08:00,58
19-03-03 07:00,52
19-03-03 06:00,38
19-03-03 05:00,29
19-03-03 04:00,32
19-03-03 03:00,29
19-03-03 02:00,27
19-03-03 01:00,27
19-03-03 00:00,27
18-03-03 23:00,32
18-03-03 22:00,34
18-03-03 21:00,35
18-03-03 20:00,40
18-03-03 19:00,60
18-03-03 18:00,40
18-03-03 17:00,27
18-03-03 16:00,21
18-03-03 15:00,18
18-03-03 14:00,17
18-03-03 13:00,17
18-03-03 12:00,18
18-03-03 11:00,18
18-03-03 10:00,31
18-03-03 09:00,44
18-03-03 08:00,61
18-03-03 07:00,65
18-03-03 06:00,49
18-03-03 05:00,21
18-03-03 04:00,20
18-03-03 03:00,17
18-03-03 02:00,15
18-03-03 01:00,15
18-03-03 00:00,14
17-03-03 23:00,18
17-03-03 22:00,18
17-03-03 21:00,18
17-03-03 20:00,17
17-03-03 19:00,23
17-03-03 18:00,25
17-03-03 17:00,28
17-03-03 16:00,27
17-03-03 15:00,26
17-03-03 14:00,24
17-03-03 13:00,24
17-03-03 12:00,26
17-03-03 11:00,39
17-03-03 10:00,50
17-03-03 09:00,51
17-03-03 08:00,72
17-03-03 07:00,59
17-03-03 06:00,36
17-03-03 05:00,23
17-03-03 04:00,19
17-03-03 03:00,21
17-03-03 02:00,21
17-03-03 01:00,24
17-03-03 00:00,27
16-03-03 23:00,35
16-03-03 22:00,41
16-03-03 21:00,41
16-03-03 20:00,53
16-03-03 19:00,52
16-03-03 18:00,23
16-03-03 17:00,15
16-03-03 16:00,13
16-03-03 15:00,13
16-03-03 14:00,12
16-03-03 13:00,16
16-03-03 12:00,13
16-03-03 11:00,13
16-03-03 10:00,17
16-03-03 09:00,32
16-03-03 08:00,34
16-03-03 07:00,43
16-03-03 06:00,39
16-03-03 05:00,42
16-03-03 04:00,52
16-03-03 03:00,57
16-03-03 02:00,54
16-03-03 01:00,55
16-03-03 00:00,63
15-03-03 23:00,70
15-03-03 22:00,74
15-03-03 21:00,76
15-03-03 20:00,76
15-03-03 19:00,47
15-03-03 18:00,32
15-03-03 17:00,20
15-03-03 16:00,17
15-03-03 15:00,15
15-03-03 14:00,16
15-03-03 13:00,19
15-03-03 12:00,21
15-03-03 11:00,22
15-03-03 10:00,28
15-03-03 09:00,25
15-03-03 08:00,31
15-03-03 07:00,22
15-03-03 06:00,18
15-03-03 05:00,19
15-03-03 04:00,23
15-03-03 03:00,23
15-03-03 02:00,23
15-03-03 01:00,28
15-03-03 00:00,29
14-03-03 23:00,35
14-03-03 22:00,33
14-03-03 21:00,38
14-03-03 20:00,42
14-03-03 19:00,43
14-03-03 18:00,40
14-03-03 17:00,41
14-03-03 16:00,46
14-03-03 15:00,42
14-03-03 14:00,39
14-03-03 13:00,42
14-03-03 12:00,38
14-03-03 11:00,38
14-03-03 10:00,45
14-03-03 09:00,38
14-03-03 08:00,45
14-03-03 07:00,28
14-03-03 06:00,18
14-03-03 05:00,13
14-03-03 04:00,14
14-03-03 03:00,13
14-03-03 02:00,12
14-03-03 01:00,15
14-03-03 00:00,16
13-03-03 23:00,16
13-03-03 22:00,16
13-03-03 21:00,20
13-03-03 20:00,25
13-03-03 19:00,25
13-03-03 18:00,24
13-03-03 17:00,19
13-03-03 16:00,19
13-03-03 15:00,18
13-03-03 14:00,16
13-03-03 13:00,16
13-03-03 12:00,15
13-03-03 11:00,16
13-03-03 10:00,15
13-03-03 09:00,18
13-03-03 08:00,18
13-03-03 07:00,14
13-03-03 06:00,13
13-03-03 05:00,12
13-03-03 04:00,12
13-03-03 03:00,8
13-03-03 02:00,10
13-03-03 01:00,8
13-03-03 00:00,11
12-03-03 23:00,12
12-03-03 22:00,12
12-03-03 21:00,13
12-03-03 20:00,21
12-03-03 19:00,23
12-03-03 18:00,22
12-03-03 17:00,20
12-03-03 16:00,20
12-03-03 15:00,18
12-03-03 14:00,16
12-03-03 13:00,17
12-03-03 12:00,19
12-03-03 11:00,20
12-03-03 10:00,35
12-03-03 09:00,46
12-03-03 08:00,56
12-03-03 07:00,45
12-03-03 06:00,23
12-03-03 05:00,8
12-03-03 04:00,8
12-03-03 03:00,8
12-03-03 02:00,8
12-03-03 01:00,12
12-03-03 00:00,12
11-03-03 23:00,17
11-03-03 22:00,22
11-03-03 21:00,28
11-03-03 20:00,39
11-03-03 19:00,51
11-03-03 18:00,48
11-03-03 17:00,55
11-03-03 16:00,60
11-03-03 15:00,59
11-03-03 14:00,48
11-03-03 13:00,51
11-03-03 12:00,48
11-03-03 11:00,46
11-03-03 10:00,65
11-03-03 09:00,57
11-03-03 08:00,80
11-03-03 07:00,64
11-03-03 06:00,44
11-03-03 05:00,28
11-03-03 04:00,21
11-03-03 03:00,16
11-03-03 02:00,22
11-03-03 01:00,18
11-03-03 00:00,19
10-03-03 23:00,28
10-03-03 22:00,33
10-03-03 21:00,63
10-03-03 20:00,78
10-03-03 19:00,83
10-03-03 18:00,53
10-03-03 17:00,27
10-03-03 16:00,27
10-03-03 15:00,29
10-03-03 14:00,38
10-03-03 13:00,37
10-03-03 12:00,47
10-03-03 11:00,49
10-03-03 10:00,50
10-03-03 09:00,61
10-03-03 08:00,77
10-03-03 07:00,72
10-03-03 06:00,42
10-03-03 05:00,29
10-03-03 04:00,20
10-03-03 03:00,19
10-03-03 02:00,16
10-03-03 01:00,18
10-03-03 00:00,18
09-03-03 23:00,24
09-03-03 22:00,25
09-03-03 21:00,28
09-03-03 20:00,31
09-03-03 19:00,38
09-03-03 18:00,38
09-03-03 17:00,30
09-03-03 16:00,22
09-03-03 15:00,22
09-03-03 14:00,26
09-03-03 13:00,22
09-03-03 12:00,19
09-03-03 11:00,19
09-03-03 10:00,16
09-03-03 09:00,14
09-03-03 08:00,13
09-03-03 07:00,12
09-03-03 06:00,11
09-03-03 05:00,15
09-03-03 04:00,13
09-03-03 03:00,16
09-03-03 02:00,14
09-03-03 01:00,14
09-03-03 00:00,14
08-03-03 23:00,18
08-03-03 22:00,23
08-03-03 21:00,23
08-03-03 20:00,29
08-03-03 19:00,40
08-03-03 18:00,38
08-03-03 17:00,35
08-03-03 16:00,37
08-03-03 15:00,31
08-03-03 14:00,27
08-03-03 13:00,24
08-03-03 12:00,28
08-03-03 11:00,33
08-03-03 10:00,31
08-03-03 09:00,26
08-03-03 08:00,26
08-03-03 07:00,23
08-03-03 06:00,24
08-03-03 05:00,25
08-03-03 04:00,27
08-03-03 03:00,24
08-03-03 02:00,31
08-03-03 01:00,32
08-03-03 00:00,42
07-03-03 23:00,26
07-03-03 22:00,40
07-03-03 21:00,57
07-03-03 20:00,76
07-03-03 19:00,68
07-03-03 18:00,66
07-03-03 17:00,62
07-03-03 16:00,56
07-03-03 15:00,39
07-03-03 14:00,40
07-03-03 13:00,34
07-03-03 12:00,36
07-03-03 11:00,31
07-03-03 10:00,32
07-03-03 09:00,46
07-03-03 08:00,48
07-03-03 07:00,35
07-03-03 06:00,23
07-03-03 05:00,26
07-03-03 04:00,20
07-03-03 03:00,21
07-03-03 02:00,25
07-03-03 01:00,25
07-03-03 00:00,31
06-03-03 23:00,43
06-03-03 22:00,36
06-03-03 21:00,26
06-03-03 20:00,26
06-03-03 19:00,32
06-03-03 18:00,43
06-03-03 17:00,47
06-03-03 16:00,40
06-03-03 15:00,46
06-03-03 14:00,35
06-03-03 13:00,30
06-03-03 12:00,30
06-03-03 11:00,27
06-03-03 10:00,23
06-03-03 09:00,25
06-03-03 08:00,33
06-03-03 07:00,25
06-03-03 06:00,18
06-03-03 05:00,14
06-03-03 04:00,21
06-03-03 03:00,33
06-03-03 02:00,47
06-03-03 01:00,45
06-03-03 00:00,39
05-03-03 23:00,48
05-03-03 22:00,40
05-03-03 21:00,34
05-03-03 20:00,54
05-03-03 19:00,59
05-03-03 18:00,57
05-03-03 17:00,47
05-03-03 16:00,44
05-03-03 15:00,36
05-03-03 14:00,33
05-03-03 13:00,28
05-03-03 12:00,32
05-03-03 11:00,33
05-03-03 10:00,38
05-03-03 09:00,51
05-03-03 08:00,47
05-03-03 07:00,52
05-03-03 06:00,48
05-03-03 05:00,39
05-03-03 04:00,38
05-03-03 03:00,36
05-03-03 02:00,34
05-03-03 01:00,30
05-03-03 00:00,33
04-03-03 23:00,37
04-03-03 22:00,43
04-03-03 21:00,50
04-03-03 20:00,56
04-03-03 19:00,60
04-03-03 18:00,54
04-03-03 17:00,49
04-03-03 16:00,41
04-03-03 15:00,40
04-03-03 14:00,35
04-03-03 13:00,41
04-03-03 12:00,44
04-03-03 11:00,43
04-03-03 10:00,43
04-03-03 09:00,38
04-03-03 08:00,39
04-03-03 07:00,31
04-03-03 06:00,25
04-03-03 05:00,21
04-03-03 04:00,20
04-03-03 03:00,19
04-03-03 02:00,20
04-03-03 01:00,24
04-03-03 00:00,27
03-03-03 23:00,25
03-03-03 22:00,28
03-03-03 21:00,28
03-03-03 20:00,33
03-03-03 19:00,40
03-03-03 18:00,40
03-03-03 17:00,42
03-03-03 16:00,41
03-03-03 15:00,41
03-03-03 14:00,42
03-03-03 13:00,33
03-03-03 12:00,43
03-03-03 11:00,36
03-03-03 10:00,44
03-03-03 09:00,56
03-03-03 08:00,77
03-03-03 07:00,66
03-03-03 06:00,45
03-03-03 05:00,34
03-03-03 04:00,25
03-03-03 03:00,21
03-03-03 02:00,22
03-03-03 01:00,25
03-03-03 00:00,34
02-03-03 23:00,38
02-03-03 22:00,28
02-03-03 21:00,29
02-03-03 20:00,33
02-03-03 19:00,39
02-03-03 18:00,46
02-03-03 17:00,37
02-03-03 16:00,34
02-03-03 15:00,24
02-03-03 14:00,28
02-03-03 13:00,25
02-03-03 12:00,34
02-03-03 11:00,42
02-03-03 10:00,49
02-03-03 09:00,51
02-03-03 08:00,51
02-03-03 07:00,39
02-03-03 06:00,35
02-03-03 05:00,30
02-03-03 04:00,29
02-03-03 03:00,34
02-03-03 02:00,34
02-03-03 01:00,47
02-03-03 00:00,51
01-03-03 23:00,34
01-03-03 22:00,39
01-03-03 21:00,47
01-03-03 20:00,53
01-03-03 19:00,72
01-03-03 18:00,72
01-03-03 17:00,58
01-03-03 16:00,53
01-03-03 15:00,41
01-03-03 14:00,42
01-03-03 13:00,49
01-03-03 12:00,43
01-03-03 11:00,51
01-03-03 10:00,54
01-03-03 09:00,52
01-03-03 08:00,43
01-03-03 07:00,28
01-03-03 06:00,34
01-03-03 05:00,30
01-03-03 04:00,29
01-03-03 03:00,38
01-03-03 02:00,35
01-03-03 01:00,53

