Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-04-03 00:00,76
31-03-03 23:00,87
31-03-03 22:00,89
31-03-03 21:00,87
31-03-03 20:00,90
31-03-03 19:00,72
31-03-03 18:00,66
31-03-03 17:00,66
31-03-03 16:00,59
31-03-03 15:00,59
31-03-03 14:00,58
31-03-03 13:00,53
31-03-03 12:00,57
31-03-03 11:00,51
31-03-03 10:00,52
31-03-03 09:00,50
31-03-03 08:00,56
31-03-03 07:00,60
31-03-03 06:00,52
31-03-03 05:00,35
31-03-03 04:00,24
31-03-03 03:00,15
31-03-03 02:00,16
31-03-03 01:00,28
31-03-03 00:00,27
30-03-03 23:00,34
30-03-03 22:00,37
30-03-03 21:00,33
30-03-03 20:00,35
30-03-03 19:00,43
30-03-03 18:00,45
30-03-03 17:00,49
30-03-03 16:00,48
30-03-03 15:00,45
30-03-03 14:00,44
30-03-03 13:00,46
30-03-03 12:00,40
30-03-03 11:00,33
30-03-03 10:00,32
30-03-03 09:00,38
30-03-03 08:00,37
30-03-03 07:00,37
30-03-03 06:00,49
30-03-03 05:00,53
30-03-03 04:00,70
30-03-03 03:00,70
30-03-03 02:00,88
30-03-03 01:00,91
30-03-03 00:00,97
29-03-03 23:00,120
29-03-03 22:00,123
29-03-03 21:00,130
29-03-03 20:00,135
29-03-03 19:00,128
29-03-03 18:00,111
29-03-03 17:00,97
29-03-03 16:00,111
29-03-03 15:00,92
29-03-03 14:00,90
29-03-03 13:00,77
29-03-03 12:00,88
29-03-03 11:00,76
29-03-03 10:00,68
29-03-03 09:00,47
29-03-03 08:00,44
29-03-03 07:00,44
29-03-03 06:00,46
29-03-03 05:00,50
29-03-03 04:00,49
29-03-03 03:00,49
29-03-03 02:00,60
29-03-03 01:00,63
29-03-03 00:00,68
28-03-03 23:00,75
28-03-03 22:00,78
28-03-03 21:00,97
28-03-03 20:00,135
28-03-03 19:00,134
28-03-03 18:00,147
28-03-03 17:00,120
28-03-03 16:00,113
28-03-03 15:00,102
28-03-03 14:00,96
28-03-03 13:00,89
28-03-03 12:00,92
28-03-03 11:00,87
28-03-03 10:00,81
28-03-03 09:00,72
28-03-03 08:00,70
28-03-03 07:00,61
28-03-03 06:00,60
28-03-03 05:00,58
28-03-03 04:00,51
28-03-03 03:00,60
28-03-03 02:00,59
28-03-03 01:00,54
28-03-03 00:00,49
27-03-03 23:00,65
27-03-03 22:00,76
27-03-03 21:00,74
27-03-03 20:00,74
27-03-03 19:00,151
27-03-03 18:00,115
27-03-03 17:00,124
27-03-03 16:00,148
27-03-03 15:00,154
27-03-03 14:00,134
27-03-03 13:00,120
27-03-03 12:00,122
27-03-03 11:00,103
27-03-03 10:00,115
27-03-03 09:00,97
27-03-03 08:00,108
27-03-03 07:00,102
27-03-03 06:00,91
27-03-03 05:00,97
27-03-03 04:00,63
27-03-03 03:00,69
27-03-03 02:00,77
27-03-03 01:00,68
27-03-03 00:00,64
26-03-03 23:00,67
26-03-03 22:00,87
26-03-03 21:00,96
26-03-03 20:00,112
26-03-03 19:00,136
26-03-03 18:00,114
