Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-03-03,30
30-03-03,62
29-03-03,76
28-03-03,95
27-03-03,90
26-03-03,121
25-03-03,78
24-03-03,58
23-03-03,40
22-03-03,34
21-03-03,35
20-03-03,39
19-03-03,42
18-03-03,49
17-03-03,67
16-03-03,49
15-03-03,42
14-03-03,39
13-03-03,18
12-03-03,112
11-03-03,53
10-03-03,41
09-03-03,21
08-03-03,42
07-03-03,58
06-03-03,71
05-03-03,79
04-03-03,147
03-03-03,146
02-03-03,132
01-03-03,143

