Datum Zeit,Leipzig-West PM10
,µg/m³
30-04-13,28
29-04-13,17
28-04-13,10
27-04-13,6
26-04-13,30
25-04-13,51
24-04-13,39
23-04-13,43
22-04-13,48
21-04-13,31
20-04-13,17
19-04-13,27
18-04-13,28
17-04-13,26
16-04-13,37
15-04-13,16
14-04-13,14
13-04-13,13
12-04-13,9
11-04-13,13
10-04-13,12
09-04-13,37
08-04-13,28
07-04-13,32
06-04-13,21
05-04-13,29
04-04-13,26
03-04-13,25
02-04-13,22
01-04-13,16

