Datum Zeit,Fichtelberg O3
,µg/m³
01-05-13 00:00,80
30-04-13 23:00,79
30-04-13 22:00,77
30-04-13 21:00,85
30-04-13 20:00,78
30-04-13 19:00,69
30-04-13 18:00,58
30-04-13 17:00,61
30-04-13 16:00,64
30-04-13 15:00,72
30-04-13 14:00,84
30-04-13 13:00,86
30-04-13 12:00,78
30-04-13 11:00,70
30-04-13 10:00,76
30-04-13 09:00,82
30-04-13 08:00,88
30-04-13 07:00,70
30-04-13 06:00,74
30-04-13 05:00,93
30-04-13 04:00,86
30-04-13 03:00,92
30-04-13 02:00,90
30-04-13 01:00,87
30-04-13 00:00,79
29-04-13 23:00,68
29-04-13 22:00,67
29-04-13 21:00,70
29-04-13 20:00,70
29-04-13 19:00,76
29-04-13 18:00,77
29-04-13 17:00,75
29-04-13 16:00,74
29-04-13 15:00,77
29-04-13 14:00,82
29-04-13 13:00,80
29-04-13 12:00,76
29-04-13 11:00,69
29-04-13 10:00,56
29-04-13 09:00,53
29-04-13 08:00,54
29-04-13 07:00,63
29-04-13 06:00,71
29-04-13 05:00,72
29-04-13 04:00,75
29-04-13 03:00,74
29-04-13 02:00,83
29-04-13 01:00,94
29-04-13 00:00,85
28-04-13 23:00,87
28-04-13 22:00,76
28-04-13 21:00,77
28-04-13 20:00,74
28-04-13 19:00,74
28-04-13 18:00,76
28-04-13 17:00,77
28-04-13 16:00,75
28-04-13 15:00,72
28-04-13 14:00,77
28-04-13 13:00,76
28-04-13 12:00,80
28-04-13 11:00,78
28-04-13 10:00,89
28-04-13 09:00,96
28-04-13 08:00,97
28-04-13 07:00,92
28-04-13 06:00,90
28-04-13 05:00,84
28-04-13 04:00,77
28-04-13 03:00,74
28-04-13 02:00,75
28-04-13 01:00,77
28-04-13 00:00,73
27-04-13 23:00,68
27-04-13 22:00,68
27-04-13 21:00,65
27-04-13 20:00,61
27-04-13 19:00,57
27-04-13 18:00,53
27-04-13 17:00,53
27-04-13 16:00,55
27-04-13 15:00,56
27-04-13 14:00,53
27-04-13 13:00,44
27-04-13 12:00,37
27-04-13 11:00,38
27-04-13 10:00,35
27-04-13 09:00,31
27-04-13 08:00,28
27-04-13 07:00,32
27-04-13 06:00,33
27-04-13 05:00,39
27-04-13 04:00,75
27-04-13 03:00,89
27-04-13 02:00,93
27-04-13 01:00,95
27-04-13 00:00,101
26-04-13 23:00,104
26-04-13 22:00,104
26-04-13 21:00,111
26-04-13 20:00,143
26-04-13 19:00,154
26-04-13 18:00,155
26-04-13 17:00,164
26-04-13 16:00,165
26-04-13 15:00,161
26-04-13 14:00,162
26-04-13 13:00,157
26-04-13 12:00,156
26-04-13 11:00,154
26-04-13 10:00,150
26-04-13 09:00,149
26-04-13 08:00,142
26-04-13 07:00,147
26-04-13 06:00,148
26-04-13 05:00,150
26-04-13 04:00,150
26-04-13 03:00,149
26-04-13 02:00,147
26-04-13 01:00,127
26-04-13 00:00,137
25-04-13 23:00,123
25-04-13 22:00,118
25-04-13 21:00,112
25-04-13 20:00,117
25-04-13 19:00,113
25-04-13 18:00,109
25-04-13 17:00,110
25-04-13 16:00,108
25-04-13 15:00,108
25-04-13 14:00,102
25-04-13 13:00,104
25-04-13 12:00,107
25-04-13 11:00,106
25-04-13 10:00,104
25-04-13 09:00,101
25-04-13 08:00,98
25-04-13 07:00,103
25-04-13 06:00,105
25-04-13 05:00,107
25-04-13 04:00,110
25-04-13 03:00,113
25-04-13 02:00,117
25-04-13 01:00,118
25-04-13 00:00,120
24-04-13 23:00,123
24-04-13 22:00,119
24-04-13 21:00,124
24-04-13 20:00,123
24-04-13 19:00,127
24-04-13 18:00,131
24-04-13 17:00,130
24-04-13 16:00,129
24-04-13 15:00,127
24-04-13 14:00,120
24-04-13 13:00,116
24-04-13 12:00,115
24-04-13 11:00,109
24-04-13 10:00,103
24-04-13 09:00,97
24-04-13 08:00,88
24-04-13 07:00,85
24-04-13 06:00,78
24-04-13 05:00,68
24-04-13 04:00,82
24-04-13 03:00,90
24-04-13 02:00,93
24-04-13 01:00,96
24-04-13 00:00,103
23-04-13 23:00,107
23-04-13 22:00,111
23-04-13 21:00,114
23-04-13 20:00,114
23-04-13 19:00,116
23-04-13 18:00,122
23-04-13 17:00,122
23-04-13 16:00,126
23-04-13 15:00,124
23-04-13 14:00,119
23-04-13 13:00,115
23-04-13 12:00,115
23-04-13 11:00,109
23-04-13 10:00,100
23-04-13 09:00,77
23-04-13 08:00,70
23-04-13 07:00,64
23-04-13 06:00,72
23-04-13 05:00,73
23-04-13 04:00,74
23-04-13 03:00,80
23-04-13 02:00,76
23-04-13 01:00,75
23-04-13 00:00,85
22-04-13 23:00,90
22-04-13 22:00,95
22-04-13 21:00,71
22-04-13 20:00,66
22-04-13 19:00,86
22-04-13 18:00,104
22-04-13 17:00,113
22-04-13 16:00,102
22-04-13 15:00,99
22-04-13 14:00,94
22-04-13 13:00,95
22-04-13 12:00,99
22-04-13 11:00,102
22-04-13 10:00,105
22-04-13 09:00,118
22-04-13 08:00,120
22-04-13 07:00,106
22-04-13 06:00,111
22-04-13 05:00,115
22-04-13 04:00,122
22-04-13 03:00,118
22-04-13 02:00,118
22-04-13 01:00,110
22-04-13 00:00,97
21-04-13 23:00,93
21-04-13 22:00,103
21-04-13 21:00,112
21-04-13 20:00,114
21-04-13 19:00,111
21-04-13 18:00,117
21-04-13 17:00,112
21-04-13 16:00,111
21-04-13 15:00,105
21-04-13 14:00,101
21-04-13 13:00,98
21-04-13 12:00,86
21-04-13 11:00,88
21-04-13 10:00,91
21-04-13 09:00,85
21-04-13 08:00,77
21-04-13 07:00,69
21-04-13 06:00,64
21-04-13 05:00,70
21-04-13 04:00,78
21-04-13 03:00,74
21-04-13 02:00,49
21-04-13 01:00,52
21-04-13 00:00,70
20-04-13 23:00,82
20-04-13 22:00,80
20-04-13 21:00,79
20-04-13 20:00,77
20-04-13 19:00,74
20-04-13 18:00,69
20-04-13 17:00,68
20-04-13 16:00,64
20-04-13 15:00,68
20-04-13 14:00,69
20-04-13 13:00,69
20-04-13 12:00,66
20-04-13 11:00,62
20-04-13 10:00,58
20-04-13 09:00,58
20-04-13 08:00,61
20-04-13 07:00,64
20-04-13 06:00,65
20-04-13 05:00,70
20-04-13 04:00,74
20-04-13 03:00,72
20-04-13 02:00,82
20-04-13 01:00,94
20-04-13 00:00,95
19-04-13 23:00,94
19-04-13 22:00,92
19-04-13 21:00,90
19-04-13 20:00,92
19-04-13 19:00,101
19-04-13 18:00,101
19-04-13 17:00,109
19-04-13 16:00,110
19-04-13 15:00,110
19-04-13 14:00,106
19-04-13 13:00,107
19-04-13 12:00,106
19-04-13 11:00,108
19-04-13 10:00,108
19-04-13 09:00,103
19-04-13 08:00,96
19-04-13 07:00,94
19-04-13 06:00,92
19-04-13 05:00,96
19-04-13 04:00,94
19-04-13 03:00,93
19-04-13 02:00,83
19-04-13 01:00,80
19-04-13 00:00,93
18-04-13 23:00,100
18-04-13 22:00,104
18-04-13 21:00,109
18-04-13 20:00,117
18-04-13 19:00,126
18-04-13 18:00,127
18-04-13 17:00,127
18-04-13 16:00,129
18-04-13 15:00,130
18-04-13 14:00,129
18-04-13 13:00,122
18-04-13 12:00,120
18-04-13 11:00,115
18-04-13 10:00,110
18-04-13 09:00,106
18-04-13 08:00,109
18-04-13 07:00,108
18-04-13 06:00,108
18-04-13 05:00,109
18-04-13 04:00,109
18-04-13 03:00,104
18-04-13 02:00,102
18-04-13 01:00,103
18-04-13 00:00,96
17-04-13 23:00,89
17-04-13 22:00,100
17-04-13 21:00,98
17-04-13 20:00,102
17-04-13 19:00,99
17-04-13 18:00,99
17-04-13 17:00,101
17-04-13 16:00,98
17-04-13 15:00,98
17-04-13 14:00,94
17-04-13 13:00,92
17-04-13 12:00,93
17-04-13 11:00,92
17-04-13 10:00,85
17-04-13 09:00,76
17-04-13 08:00,75
17-04-13 07:00,82
17-04-13 06:00,87
17-04-13 05:00,91
17-04-13 04:00,95
17-04-13 03:00,99
17-04-13 02:00,94
17-04-13 01:00,96
17-04-13 00:00,100
16-04-13 23:00,104
16-04-13 22:00,109
16-04-13 21:00,101
16-04-13 20:00,106
16-04-13 19:00,92
16-04-13 18:00,113
16-04-13 17:00,124
16-04-13 16:00,118
16-04-13 15:00,110
16-04-13 14:00,114
16-04-13 13:00,115
16-04-13 12:00,113
16-04-13 11:00,111
16-04-13 10:00,109
16-04-13 09:00,113
16-04-13 08:00,108
16-04-13 07:00,110
16-04-13 06:00,102
16-04-13 05:00,115
16-04-13 04:00,114
16-04-13 03:00,115
16-04-13 02:00,112
16-04-13 01:00,117
16-04-13 00:00,117
15-04-13 23:00,110
15-04-13 22:00,106
15-04-13 21:00,107
15-04-13 20:00,111
15-04-13 19:00,113
15-04-13 18:00,116
15-04-13 17:00,117
15-04-13 16:00,117
15-04-13 15:00,115
15-04-13 14:00,110
15-04-13 13:00,107
15-04-13 12:00,105
15-04-13 11:00,105
15-04-13 10:00,106
15-04-13 09:00,106
15-04-13 08:00,107
15-04-13 07:00,106
15-04-13 06:00,106
15-04-13 05:00,107
15-04-13 04:00,107
15-04-13 03:00,106
15-04-13 02:00,107
15-04-13 01:00,103
15-04-13 00:00,102
14-04-13 23:00,101
14-04-13 22:00,100
14-04-13 21:00,100
14-04-13 20:00,99
14-04-13 19:00,96
14-04-13 18:00,96
14-04-13 17:00,95
14-04-13 16:00,99
14-04-13 15:00,101
14-04-13 14:00,102
14-04-13 13:00,103
14-04-13 12:00,104
14-04-13 11:00,103
14-04-13 10:00,102
14-04-13 09:00,100
14-04-13 08:00,102
14-04-13 07:00,102
14-04-13 06:00,100
14-04-13 05:00,98
14-04-13 04:00,98
14-04-13 03:00,97
14-04-13 02:00,95
14-04-13 01:00,94
14-04-13 00:00,94
13-04-13 23:00,95
13-04-13 22:00,94
13-04-13 21:00,92
13-04-13 20:00,93
13-04-13 19:00,96
13-04-13 18:00,100
13-04-13 17:00,102
13-04-13 16:00,101
13-04-13 15:00,99
13-04-13 14:00,92
13-04-13 13:00,88
13-04-13 12:00,89
13-04-13 11:00,88
13-04-13 10:00,89
13-04-13 09:00,93
13-04-13 08:00,93
13-04-13 07:00,94
13-04-13 06:00,93
13-04-13 05:00,91
13-04-13 04:00,90
13-04-13 03:00,89
13-04-13 02:00,92
13-04-13 01:00,94
13-04-13 00:00,94
12-04-13 23:00,92
12-04-13 22:00,91
12-04-13 21:00,94
12-04-13 20:00,90
12-04-13 19:00,94
12-04-13 18:00,90
12-04-13 17:00,95
12-04-13 16:00,96
12-04-13 15:00,96
12-04-13 14:00,87
12-04-13 13:00,87
12-04-13 12:00,88
12-04-13 11:00,88
12-04-13 10:00,90
12-04-13 09:00,80
12-04-13 08:00,76
12-04-13 07:00,69
12-04-13 06:00,72
12-04-13 05:00,66
12-04-13 04:00,66
12-04-13 03:00,70
12-04-13 02:00,75
12-04-13 01:00,66
12-04-13 00:00,58
11-04-13 23:00,60
11-04-13 22:00,70
11-04-13 21:00,69
11-04-13 20:00,68
11-04-13 19:00,64
11-04-13 18:00,68
11-04-13 17:00,77
11-04-13 16:00,70
11-04-13 15:00,80
11-04-13 14:00,79
11-04-13 13:00,77
11-04-13 12:00,75
11-04-13 11:00,76
11-04-13 10:00,73
11-04-13 09:00,75
11-04-13 08:00,84
11-04-13 07:00,84
11-04-13 06:00,79
11-04-13 05:00,89
11-04-13 04:00,85
11-04-13 03:00,86
11-04-13 02:00,86
11-04-13 01:00,86
11-04-13 00:00,84
10-04-13 23:00,91
10-04-13 22:00,91
10-04-13 21:00,91
10-04-13 20:00,94
10-04-13 19:00,92
10-04-13 18:00,91
10-04-13 17:00,88
10-04-13 16:00,92
10-04-13 15:00,89
10-04-13 14:00,87
10-04-13 13:00,84
10-04-13 12:00,82
10-04-13 11:00,78
10-04-13 10:00,75
10-04-13 09:00,76
10-04-13 08:00,81
10-04-13 07:00,83
10-04-13 06:00,83
10-04-13 05:00,71
10-04-13 04:00,80
10-04-13 03:00,90
10-04-13 02:00,92
10-04-13 01:00,81
10-04-13 00:00,73
09-04-13 23:00,80
09-04-13 22:00,85
09-04-13 21:00,82
09-04-13 20:00,83
09-04-13 19:00,86
09-04-13 18:00,88
09-04-13 17:00,94
09-04-13 16:00,100
09-04-13 15:00,95
09-04-13 14:00,87
09-04-13 13:00,82
09-04-13 12:00,93
09-04-13 11:00,98
09-04-13 10:00,94
09-04-13 09:00,95
09-04-13 08:00,101
09-04-13 07:00,103
09-04-13 06:00,117
09-04-13 05:00,120
09-04-13 04:00,123
09-04-13 03:00,120
09-04-13 02:00,115
09-04-13 01:00,124
09-04-13 00:00,115
08-04-13 23:00,112
08-04-13 22:00,109
08-04-13 21:00,112
08-04-13 20:00,111
08-04-13 19:00,111
08-04-13 18:00,110
08-04-13 17:00,109
08-04-13 16:00,110
08-04-13 15:00,113
08-04-13 14:00,112
08-04-13 13:00,111
08-04-13 12:00,112
08-04-13 11:00,113
08-04-13 10:00,113
08-04-13 09:00,113
08-04-13 08:00,112
08-04-13 07:00,111
08-04-13 06:00,107
08-04-13 05:00,112
08-04-13 04:00,116
08-04-13 03:00,114
08-04-13 02:00,107
08-04-13 01:00,102
08-04-13 00:00,108
07-04-13 23:00,114
07-04-13 22:00,117
07-04-13 21:00,122
07-04-13 20:00,123
07-04-13 19:00,122
07-04-13 18:00,121
07-04-13 17:00,121
07-04-13 16:00,121
07-04-13 15:00,121
07-04-13 14:00,119
07-04-13 13:00,115
07-04-13 12:00,111
07-04-13 11:00,106
07-04-13 10:00,105
07-04-13 09:00,101
07-04-13 08:00,104
07-04-13 07:00,102
07-04-13 06:00,91
07-04-13 05:00,85
07-04-13 04:00,87
07-04-13 03:00,87
07-04-13 02:00,83
07-04-13 01:00,82
07-04-13 00:00,79
06-04-13 23:00,75
06-04-13 22:00,77
06-04-13 21:00,76
06-04-13 20:00,78
06-04-13 19:00,82
06-04-13 18:00,80
06-04-13 17:00,80
06-04-13 16:00,78
06-04-13 15:00,77
06-04-13 14:00,81
06-04-13 13:00,93
06-04-13 12:00,85
06-04-13 11:00,82
06-04-13 10:00,76
06-04-13 09:00,73
06-04-13 08:00,71
06-04-13 07:00,69
06-04-13 06:00,83
06-04-13 05:00,84
06-04-13 04:00,77
06-04-13 03:00,79
06-04-13 02:00,83
06-04-13 01:00,83
06-04-13 00:00,86
05-04-13 23:00,86
05-04-13 22:00,84
05-04-13 21:00,82
05-04-13 20:00,81
05-04-13 19:00,85
05-04-13 18:00,92
05-04-13 17:00,88
05-04-13 16:00,97
05-04-13 15:00,94
05-04-13 14:00,91
05-04-13 13:00,82
05-04-13 12:00,78
05-04-13 11:00,73
05-04-13 10:00,90
05-04-13 09:00,90
05-04-13 08:00,80
05-04-13 07:00,85
05-04-13 06:00,87
05-04-13 05:00,86
05-04-13 04:00,87
05-04-13 03:00,89
05-04-13 02:00,96
05-04-13 01:00,101
05-04-13 00:00,99
04-04-13 23:00,102
04-04-13 22:00,99
04-04-13 21:00,92
04-04-13 20:00,95
04-04-13 19:00,98
04-04-13 18:00,79
04-04-13 17:00,97
04-04-13 16:00,93
04-04-13 15:00,86
04-04-13 14:00,88
04-04-13 13:00,89
04-04-13 12:00,86
04-04-13 11:00,81
04-04-13 10:00,90
04-04-13 09:00,88
04-04-13 08:00,85
04-04-13 07:00,84
04-04-13 06:00,91
04-04-13 05:00,98
04-04-13 04:00,101
04-04-13 03:00,115
04-04-13 02:00,115
04-04-13 01:00,110
04-04-13 00:00,110
03-04-13 23:00,111
03-04-13 22:00,111
03-04-13 21:00,110
03-04-13 20:00,109
03-04-13 19:00,106
03-04-13 18:00,98
03-04-13 17:00,92
03-04-13 16:00,92
03-04-13 15:00,97
03-04-13 14:00,99
03-04-13 13:00,100
03-04-13 12:00,104
03-04-13 11:00,104
03-04-13 10:00,95
03-04-13 09:00,103
03-04-13 08:00,108
03-04-13 07:00,110
03-04-13 06:00,106
03-04-13 05:00,103
03-04-13 04:00,102
03-04-13 03:00,104
03-04-13 02:00,104
03-04-13 01:00,102
03-04-13 00:00,104
02-04-13 23:00,105
02-04-13 22:00,103
02-04-13 21:00,106
02-04-13 20:00,110
02-04-13 19:00,110
02-04-13 18:00,109
02-04-13 17:00,102
02-04-13 16:00,105
02-04-13 15:00,104
02-04-13 14:00,101
02-04-13 13:00,100
02-04-13 12:00,97
02-04-13 11:00,96
02-04-13 10:00,90
02-04-13 09:00,85
02-04-13 08:00,75
02-04-13 07:00,98
02-04-13 06:00,101
02-04-13 05:00,89
02-04-13 04:00,84
02-04-13 03:00,71
02-04-13 02:00,90
02-04-13 01:00,101
02-04-13 00:00,105
01-04-13 23:00,106
01-04-13 22:00,102
01-04-13 21:00,91
01-04-13 20:00,100
01-04-13 19:00,102
01-04-13 18:00,109
01-04-13 17:00,112
01-04-13 16:00,113
01-04-13 15:00,112
01-04-13 14:00,111
01-04-13 13:00,109
01-04-13 12:00,105
01-04-13 11:00,106
01-04-13 10:00,109
01-04-13 09:00,109
01-04-13 08:00,109
01-04-13 07:00,108
01-04-13 06:00,105
01-04-13 05:00,110
01-04-13 04:00,110
01-04-13 03:00,107
01-04-13 02:00,110
01-04-13 01:00,110

